comparator_state	analysis_mode	n_ranked_genes	permutations	term	es	nes	nominal_p	fdr_q	fwer_p	tag_fraction	rank_fraction	leading_edge_genes	direction	family	role	citation
Stem NOTUM	targeted_predeclared	12433	2000	GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	0.36935753224349055	1.1068736279272882	0.31392174704276615	0.3130833889517619	0.997	9/19	26.32%	HBEGF;ITGA5;ITGB1;ITGAV;ACVRL1;ADAM17;RREB1;LRG1;AJUBA	REC_up	MSigDB_c5.go.bp	repair_interpretation	Molecular Signatures Database
Stem NOTUM	targeted_predeclared	12433	2000	GOBP_LIVER_REGENERATION	0.26317602049744665	0.7764973209913465	0.7710843373493976	0.9272282953400739	1.0	6/19	20.04%	CEBPB;IHH;CSNK2A2;CCND1;GUCD1;RAP1A	REC_up	MSigDB_c5.go.bp	regenerative_interpretation	Molecular Signatures Database
Stem NOTUM	targeted_predeclared	12433	2000	GOBP_PROLINE_BIOSYNTHETIC_PROCESS	0.2680070808234506	0.5425325584461763	0.9659533073929961	0.9929050230695569	1.0	3/5	37.69%	ALDH18A1;PYCR1;OAT	REC_up	MSigDB_c5.go.bp	pengwinkler_axis	Molecular Signatures Database
Stem NOTUM	targeted_predeclared	12433	2000	GOBP_PROLINE_METABOLIC_PROCESS	0.2680070808234506	0.5425325584461763	0.9659533073929961	0.9929050230695569	1.0	3/5	37.69%	ALDH18A1;PYCR1;OAT	REC_up	MSigDB_c5.go.bp	pengwinkler_axis	Molecular Signatures Database
TA1	targeted_predeclared	12906	2000	CANELLAS_CORE_HRC	0.9127170236775275	3.6108231088457647	0.0	0.0	0.0	92/95	7.72%	MUC13;KRT80;TSPAN1;PLAUR;SDCBP2;COL17A1;EMP1;SLC2A1;ARFGAP3;MYOF;SEMA3B;CYP3A5;CEACAM1;JUP;LAMA3;SLC44A4;MXD1;LAMB3;PLEC;RRAS;AHNAK;PRSS22;TMBIM1;SERINC2;TINAGL1;KLK10;LIPH;RIOK3;SLC6A8;ITGB4;AHNAK2;CAMK2N1;SNX9;MYH14;DUSP5;TNFRSF21;EZR;FLNB;GBP3;GPRC5A;UGCG;CD55;B4GALT1;EPS8L1;LAMC2;PTPRH;LMO7;CLIC3;PCDH1;CDCP1;ADAM9;DDR1;ANXA11;CXCL16;CGN;F11R;CDKN2B;STK24;TJP3;C19ORF33;TIMP2;TM4SF1;TSPAN3;RNF103;PDZK1IP1;LRP10;FA2H;DSG2;RHOF;PINK1;EFNB1;TMPRSS4;PTK6;TMPRSS2;ITGA3;BAIAP2L1;MISP;BMP2;CYSTM1;GJB3;SMAD3;CEACAM5;CDA;ITGB1;B4GALNT3;CD59;CD68;CRB3;ITGA2;SPINT1;USP53;PPARD	REC_up	published_signature	regenerative_interpretation	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	CANELLAS_HRC_KRT20_NEG	0.7236846147738666	3.209857969022624	0.0	0.0	0.0	176/252	18.98%	ANKRD37;PLAUR;EFNA1;EGLN3;SDCBP2;QSOX1;P4HA2;MSLN;SLC2A1;APOL1;OAS1;NDRG1;P4HA1;LAMA3;MXD1;RRAS;CDKN1A;ECM1;TMBIM1;BNIP3L;SERINC2;KRT7;ISG15;VEGFA;NEDD9;KLF6;MALL;ANXA2;ISG20;POLD4;PGK1;MPZL3;DUSP5;EZR;TNIP1;GPRC5A;ERRFI1;BTG1;UBC;TNFAIP2;PTTG1IP;ZBP1;CTSD;NPEPPS;YPEL5;CXCL16;SQSTM1;IFI44;F11R;KRT19;TIPARP;JUNB;IRF7;EIF1;NFKBIA;SULT2B1;IRF1;TMEM59;B2M;SMIM14;ELF3;MXI1;CLIC5;TMOD3;TMPRSS4;ITGAV;SH3KBP1;GIPC1;MBNL2;NBL1;METRNL;BAIAP2L1;TAX1BP3;IDO1;LYPD3;EFHD2;EGLN1;SARAF;CYSTM1;RNF186;MLPH;BNIP3;RHBDL2;INSIG2;TAP1;ALDOA;CDA;HILPDA;APLP2;APOL2;GABARAP;ARPC2;WBP2;CRB3;GNAI2;CAPN5;ATP6V1D;ALDOC;UPP1;PTGES;TMEM30A;AFF4;PSCA;PRDM1;CAPG;ASAP2;NDEL1;EIF1B;CDH17;JUND;CCNG2;LGALS3BP;STAT1;DUSP1;OSTF1;PFKP;APPL2;RTP4;PKM;TMEM54;DAZAP2;VAMP3;PDLIM2;ARPC5;PMAIP1;CDK2AP2;UBE2L6;CPE;CD82;NDFIP1;TTC9;RHOG;CTTN;CHP1;PLEKHB2;SP110;PLS1;PSMB9;RBMS1;RAB11A;CORO2A;S100A14;CHMP2A;ARL6IP5;SPNS2;STAP2;S100A16;GPR137B;TPI1;LAPTM4A;PLAT;PGAM1;SCAMP2;ARF6;XPNPEP1;IL1A;YIPF3;HCFC1R1;SAR1B;R3HDM4;VMP1;ANXA4;ARPC1A;WBP1L;ADIPOR1;LDLRAP1;GPI;NUCB2;ADAM10;CD74;C15ORF48;SMOX;TNFRSF10B;SIRT7;GNA13;CORO1B	REC_up	published_signature	regenerative_interpretation	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	CANELLAS_HRC_KRT20_POS	0.7428090698934731	3.2861776381462495	0.0	0.0	0.0	176/247	17.15%	ANKRD37;EFNA1;KLF4;SDCBP2;PMEPA1;P4HA2;EMP1;SLC2A1;CYP3A5;NDRG1;P4HA1;LAMA3;MXD1;LAMB3;DDIT4;BHLHE40;CDKN1A;ECM1;AHNAK;TMBIM1;BNIP3L;TES;KRT7;RIOK3;TXNIP;VEGFA;AHNAK2;MALL;RHOC;DDIT3;POLD4;MPZL3;CAST;GPRC5A;ERRFI1;BTG1;LPIN2;PTTG1IP;LAMC2;LMO7;IGFBP3;CTSD;SH3GLB1;YPEL5;HBEGF;YPEL3;HERPUD1;F11R;TIPARP;TMEM45B;FBXO32;TOB1;EIF1;SULT2B1;TGFA;PPP1R15A;RNF103;ZFAND5;ARRDC3;SLCO2A1;SMIM14;DUSP4;ELF3;LGALS3;CREBRF;SPAG9;MXI1;DHRS3;MBNL2;RAC1;NBL1;KLF3;METRNL;MFGE8;BAIAP2L1;ARL8B;CTSE;STOM;CD164;BMP2;SARAF;KLK8;RNF186;BNIP3;ALDOA;SWAP70;CDA;ITGB1;HILPDA;CREB3;APLP2;PDGFA;GABARAP;GDE1;CYTH2;WBP2;GADD45B;CCNI;PTGES;TMEM30A;AFF4;MAPK6;PSCA;PRDM1;RABAC1;BNIP2;ASAP2;NDEL1;ZFAND2A;EIF1B;IL22RA1;CAPZB;JUND;CCNG2;FAM107B;HBP1;DUSP1;OSTF1;TCP11L2;IGF2BP2;UBL3;DAZAP2;KIAA0232;PMAIP1;CDK2AP2;STX7;SAT1;RAPH1;TRIP10;CPE;CD82;CTSB;SYF2;CALR;ATP6V0E1;TSC22D3;PLEKHB2;UNC5B;BCL2L11;TP53INP1;SAMD8;SMAD7;RBMS1;YTHDC1;EDN2;ZMIZ1;S100A14;SPNS2;S100A16;GPR137B;CD24;CIR1;ACTR2;PLAT;MAF;ATP6V0C;KDELR3;ARF6;CITED2;TMEM50A;KLK6;CSNK1E;RICTOR;IL1A;BASP1;HCFC1R1;ST3GAL1;SAR1B;R3HDM4;ARPC1A;MOSPD1;RAB11B;RASA2;ABCB1;TPD52;GPI	REC_up	published_signature	regenerative_interpretation	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	FROZEN_REC_TOP50	0.9858431860609833	3.4601966221788385	0.0	0.0	0.0	50/50	1.80%	MUC13;ANKRD37;KRT80;TSPAN1;PLAUR;DUOX2;FHL2;KLF4;EGLN3;KRT20;SDCBP2;RSAD2;COL17A1;QSOX1;DUOXA2;HIF1A-AS3;DDX60;P4HA2;ADGRF1;APOL1;SLC16A3;OAS1;ARFGAP3;FXYD3;C4BPB;MX2;CYP3A5;APOL6;NDRG1;CEACAM1;CDHR5;ADM;BIRC3;GSN;JUP;NDUFA4L2;MXD1;IL32;PNCK;CLDN3;ABCG1;GRHL1;ISG15;RHOC;STBD1;DUSP5;LDHA;BTG1;PTPRH;ANGPTL4	REC_up	anchor	primary_anchor	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	HALLMARK_E2F_OGDEN_COPY	-0.7215451695031929	-3.6089838885464407	0.0	0.0	0.0	132/192	14.88%	HELLS;TOP2A;ATAD2;MMS22L;CENPE;PRKDC;SMC4;LMNB1;TACC3;BUB1B;KIF4A;DNMT1;NOP56;RFC3;CIT;UBE2T;LBR;NASP;ASF1B;TRIP13;MCM7;MCM5;CBX5;RRM2;KIF22;MCM4;CSE1L;EZH2;ILF3;DIAPH3;GINS1;CTPS1;SPC24;KIF18B;POLD1;PLK1;CHEK1;CHEK2;HMGB2;NUP205;HMMR;NME1;MYC;PAICS;MCM6;RPA2;MKI67;RANBP1;ORC6;MELK;SRSF2;BRCA2;CDK1;GINS4;RAD51AP1;CKS2;MAD2L1;POLA2;CDKN3;POLD2;PRIM2;CDC25A;MRE11;RBBP7;CCNB2;AURKB;BRCA1;PA2G4;RACGAP1;WDR90;PTTG1;MCM2;NOLC1;DSCC1;MSH2;CDC20;PLK4;KPNA2;DEPDC1;GSPT1;MCM3;DLGAP5;KIF2C;PCNA;CDCA8;TMPO;AURKA;BRMS1L;CDCA3;NCAPD2;MYBL2;POLE;DUT;IPO7;TIMELESS;UBE2S;NUP107;TP53;TIPIN;PSIP1;BIRC5;LYAR;NBN;LUC7L3;LIG1;CDK4;HNRNPD;SHMT1;STMN1;ESPL1;CENPM;TK1;RFC2;SRSF1;BARD1;ORC2;SPAG5;SMC6;E2F8;TRA2B;CCP110;SPC25;MLH1;UNG;MXD3;PNN;POLD3;RAD50;NUP153;CCNE1;RPA1;AK2	REC_down	published_signature	rival_program	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	HALLMARK_E2F_TARGETS	-0.7215451695031929	-3.6089838885464407	0.0	0.0	0.0	132/192	14.88%	HELLS;TOP2A;ATAD2;MMS22L;CENPE;PRKDC;SMC4;LMNB1;TACC3;BUB1B;KIF4A;DNMT1;NOP56;RFC3;CIT;UBE2T;LBR;NASP;ASF1B;TRIP13;MCM7;MCM5;CBX5;RRM2;KIF22;MCM4;CSE1L;EZH2;ILF3;DIAPH3;GINS1;CTPS1;SPC24;KIF18B;POLD1;PLK1;CHEK1;CHEK2;HMGB2;NUP205;HMMR;NME1;MYC;PAICS;MCM6;RPA2;MKI67;RANBP1;ORC6;MELK;SRSF2;BRCA2;CDK1;GINS4;RAD51AP1;CKS2;MAD2L1;POLA2;CDKN3;POLD2;PRIM2;CDC25A;MRE11;RBBP7;CCNB2;AURKB;BRCA1;PA2G4;RACGAP1;WDR90;PTTG1;MCM2;NOLC1;DSCC1;MSH2;CDC20;PLK4;KPNA2;DEPDC1;GSPT1;MCM3;DLGAP5;KIF2C;PCNA;CDCA8;TMPO;AURKA;BRMS1L;CDCA3;NCAPD2;MYBL2;POLE;DUT;IPO7;TIMELESS;UBE2S;NUP107;TP53;TIPIN;PSIP1;BIRC5;LYAR;NBN;LUC7L3;LIG1;CDK4;HNRNPD;SHMT1;STMN1;ESPL1;CENPM;TK1;RFC2;SRSF1;BARD1;ORC2;SPAG5;SMC6;E2F8;TRA2B;CCP110;SPC25;MLH1;UNG;MXD3;PNN;POLD3;RAD50;NUP153;CCNE1;RPA1;AK2	REC_down	MSigDB_h.all	proliferation	Molecular Signatures Database
TA1	targeted_predeclared	12906	2000	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.6300467992865635	2.541595928087911	0.0	0.0	0.0	54/109	17.51%	PLAUR;PMEPA1;QSOX1;PLOD2;LAMA3;ECM1;IL32;DST;SLC6A8;VEGFA;ITGA5;MXRA5;DKK1;LAMC2;IGFBP3;ENO2;SDC4;CXCL8;TGM2;ITGAV;JUN;RHOB;TNFAIP3;LRP1;SERPINE2;TNFRSF12A;DPYSL3;TPM4;ITGB1;FSTL3;CD59;GPC1;GADD45B;ITGA2;COL16A1;COL7A1;CAPG;CCN2;MMP14;TIMP1;PDLIM4;TNFRSF11B;SAT1;IGFBP2;IL15;BMP1;CADM1;TNC;AREG;BASP1;FUCA1;CXCL1;MYLK;PMP22	REC_up	MSigDB_h.all	plasticity_context	Molecular Signatures Database
TA1	targeted_predeclared	12906	2000	HALLMARK_G2M_CHECKPOINT	-0.7019118810035179	-3.4447044936237603	0.0	0.0	0.0	112/189	11.67%	KNL1;TPX2;TOP2A;KIF20B;CENPE;CENPF;KIF15;SMC4;LMNB1;TACC3;KIF11;KIF4A;UCK2;BUB1;KIF23;NUSAP1;LBR;SRSF10;RBL1;DBF4;NASP;UBE2C;PBK;MCM5;KIF22;NSD2;POLQ;EZH2;ILF3;CDC7;RAD54L;MAP3K20;EXO1;PRC1;CDC45;STIL;PLK1;CHEK1;HMMR;MYC;FANCC;MCM6;RPA2;TROAP;SNRPD1;NDC80;SLC12A2;MKI67;ORC6;SMARCC1;TFDP1;SRSF2;BRCA2;CDK1;CKS2;MAD2L1;CENPA;CHAF1A;POLA2;TNPO2;CDKN3;PRIM2;CDC25A;CCNF;E2F3;CCNB2;AURKB;RACGAP1;PTTG1;GINS2;MCM2;NOLC1;E2F2;CDC20;PLK4;KPNA2;HMGN2;GSPT1;MCM3;ORC5;ABL1;KIF2C;WRN;E2F1;TMPO;DKC1;TTK;DTYMK;NEK2;AURKA;INCENP;MYBL2;POLE;FBXO5;UBE2S;SFPQ;SMC2;BIRC5;MNAT1;CDC6;BUB3;CDK4;HNRNPD;PRMT5;NCL;STMN1;G3BP1;ESPL1;CUL4A;SRSF1;DMD;BARD1	REC_down	MSigDB_h.all	proliferation	Molecular Signatures Database
TA1	targeted_predeclared	12906	2000	HALLMARK_HYPOXIA	0.7117458540009562	3.0013095859369927	0.0	0.0	0.0	97/156	17.41%	PLAUR;EFNA1;P4HA2;SLC2A1;NDRG1;ADM;KDM3A;P4HA1;DDIT4;BHLHE40;CDKN1A;IDS;BNIP3L;TES;WSB1;VEGFA;KLF6;ANXA2;ISG20;STBD1;ATF3;DDIT3;AKAP12;PAM;PGK1;HK2;ERRFI1;LDHA;BTG1;FOSL2;HSPA5;ANGPTL4;IGFBP3;ERO1A;ENO2;FOS;PLAC8;SDC4;NFIL3;ETS1;PNRC1;ZFP36;ZNF292;TIPARP;CDKN1C;PIM1;SULT2B1;PPP1R15A;MAFF;IGFBP1;VLDLR;MYH9;KLF7;PDK1;MXI1;TGM2;JUN;DTNA;AMPD3;TNFAIP3;GBE1;ALDOA;UGP2;PPFIA4;GPC1;TPBG;ALDOC;LARGE1;FOXO3;CCN2;STC2;CCNG2;DUSP1;PFKP;F3;KLHL24;PRKCA;PDGFB;GLRX;S100A4;EDN2;EFNA3;TPI1;CAVIN1;NOCT;KDELR3;CITED2;XPNPEP1;PLIN2;HS3ST1;GAPDH;ENO1;CAVIN3;TPD52;GPI;SIAH2;NR3C1	REC_up	MSigDB_h.all	generic_stress	Molecular Signatures Database
TA1	targeted_predeclared	12906	2000	HALLMARK_MYC_TARGETS_V1	-0.5478572376071444	-2.704009983740631	0.0	0.0	0.0	94/184	18.25%	CAD;SRPK1;NOP56;SRM;MCM7;SRSF7;MCM5;MCM4;PSMA1;CTPS1;CDC45;NME1;MYC;MCM6;SNRPD1;RANBP1;SMARCC1;TFDP1;SRSF2;MAD2L1;SNRPA;POLD2;EXOSC7;NOP16;PA2G4;APEX1;MCM2;NOLC1;ABCE1;CDC20;KPNA2;PABPC4;GSPT1;RUVBL2;HNRNPR;PCNA;RRM1;FBL;HPRT1;RFC4;TYMS;HSPD1;UBA2;PRDX3;DUT;IMPDH2;EIF3B;GNL3;SERBP1;DDX21;CLNS1A;TOMM70;BUB3;CDK4;CCT3;HNRNPD;SF3B3;TRIM28;NHP2;C1QBP;HNRNPA1;G3BP1;CCT2;CSTF2;SRSF3;SRSF1;ORC2;TUFM;TXNL4A;GOT2;ODC1;CCNA2;TRA2B;PRPF31;RRP9;HSPE1;PSMD14;DDX18;NPM1;LSM2;NCBP1;CCT4;PPM1G;CYC1;CCT5;KPNB1;PRPS2;PHB2;NDUFAB1;XPO1;PWP1;SNRPD2;RSL1D1;EIF3J	REC_down	MSigDB_h.all	metabolic_cooption	Molecular Signatures Database
TA1	targeted_predeclared	12906	2000	HALLMARK_TNFA_NFKB_OGDEN_COPY	0.7125218881951859	3.018638439952427	0.0	0.0	0.0	100/154	17.01%	PLAUR;EFNA1;KLF4;PMEPA1;BIRC3;MXD1;LAMB3;BHLHE40;CDKN1A;VEGFA;CCL20;KLF6;ATF3;EDN1;DUSP5;TNIP1;BTG1;B4GALT1;TNFAIP2;KLF2;FOSL2;IFIH1;FOS;SDC4;HBEGF;NFIL3;SQSTM1;PNRC1;ZFP36;TIPARP;JUNB;EHD1;EIF1;B4GALT5;NFKBIA;DDX58;CXCL11;IFIT2;PPP1R15A;IRF1;MAFF;IL18;IFNGR2;DUSP4;F2RL1;CFLAR;TUBB2A;BCL3;JUN;MAP3K8;PLK2;RHOB;MARCKS;TNFAIP3;PLAU;TRIB1;BMP2;PHLDA2;SMAD3;TAP1;CLCF1;BCL6;RNF19B;ZC3H12A;PDLIM5;REL;RELA;GADD45B;IL23A;BIRC2;LITAF;CCNL1;RELB;RCAN1;ICAM1;DUSP1;NAMPT;F3;FOSL1;ABCA1;CXCL10;MCL1;SAT1;TRIP10;CEBPB;LDLR;TNFAIP8;KLF10;TNC;NFKBIE;AREG;MAP2K3;IL1A;FOSB;BTG3;TNFSF9;CXCL1;NFKB2;IL6ST;IER2	REC_up	published_signature	regulatory_context	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	NUSSE_REGENERATIVE	0.6789713792448058	2.584535954202892	0.0	0.0	0.0	46/73	18.24%	DUOXA2;APOL1;SLC16A3;OAS1;ADM;GBP2;ISG15;MX1;ZBP1;CAPN2;CHAC1;SPATS2L;IFI44;IRF7;OAS3;DUOXA1;RHOF;PLA2G2F;OASL;SH3KBP1;IDO1;PHLDA2;UBD;S100A6;TAP1;TRIB3;SERPINB5;APOL2;KCNK6;NPTX2;STAT2;ICAM1;DUSP1;HLA-DQB1;CXCL9;STXBP1;GBP4;S100A14;PLK3;B3GALT5;ATG9B;AREG;TNFSF9;HSPA1A;BST2;CD74	REC_up	published_signature	regenerative_interpretation	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	OGDEN_EPIHR	0.7771094166133641	3.0034317413381246	0.0	0.0	0.0	56/80	13.95%	KRT80;COL17A1;MSLN;SLC2A1;LAMA3;LAMB3;PRSS22;KLK10;CAMK2N1;TNFRSF21;SEMA4B;GPRC5A;WFDC3;EPS8L1;SCEL;LAMC2;LMO7;KRT17;DDR1;ANXA3;KRT19;SLC20A1;PSORS1C1;C19ORF33;MAPK3;MMP7;C1ORF116;ITGA3;RIPK4;SLC25A25;CTSE;PNPLA2;KRT6A;KLK8;GJB3;RNF39;RHBDL2;EPHA2;SERPINB5;PPL;LEMD1;FAM155A;TACSTD2;KLK7;SPINT1;SLPI;S100A2;SEZ6L2;RHOD;ZNF185;HIST2H2BE;SCNN1A;DUSP27;VSIG2;SLC22A18;SFTA2	REC_up	published_signature	regenerative_interpretation	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	OGDEN_HYPOXIA_MP6	0.8275745832079094	2.8814336291217533	0.0	0.0	0.0	35/47	9.00%	ANKRD37;EGLN3;SLC2A1;SLC16A3;PLOD2;NDRG1;ADM;P4HA1;NDUFA4L2;DDIT4;BNIP3L;WSB1;VEGFA;DDIT3;AKAP12;PGK1;HK2;ERRFI1;LDHA;C4ORF3;ANGPTL4;IGFBP3;ERO1A;ENO2;DNAJB9;LGALS3;PDK1;BNIP3;INSIG2;GBE1;ALDOA;HILPDA;CA9;S100A10;PFKP	REC_up	published_signature	rival_program	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	OGDEN_STATE_HYPOXIA_MARKERS	0.9054850601870799	2.89397850315838	0.0	0.0	0.0	28/33	4.59%	ANKRD37;FHL2;EFNA1;EGLN3;SMIM2-AS1;SLC2A1;HKDC1;FXYD3;PLOD2;NDRG1;NEAT1;KDM3A;P4HA1;PTPRR;DDIT4;BHLHE40;TFF3;WSB1;VEGFA;PGK1;ERRFI1;ERO1A;FRMD5;FAM13A;FABP1;CKB;PDK1;DTNA	REC_up	source_state_marker	rival_state	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	OGDEN_STATE_IREC_MARKERS	0.7565873755734837	2.427092546848796	0.0	0.0	0.0	27/33	18.60%	PMEPA1;EMP1;HDAC9;LAMA3;RIOK3;ISG15;ANXA2;ATF3;EZR;ANXA1;IFI44L;LAMC2;MYO1E;IFI6;KRT19;FRMD5;S100A6;SERPINB5;EPHA4;TNFRSF11B;SOX6;LMNA;RUNX1;LY6E;FOSB;PMP22;NR4A1	REC_up	source_state_marker	rival_state	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	OGDEN_STATE_REC_MARKERS	0.9250313426494656	3.017851883423338	0.0	0.0	0.0	30/33	4.20%	MUC13;ANKRD37;TSPAN1;PLAUR;DUOX2;FHL2;EGLN3;SDCBP2;COL17A1;HIF1A-AS3;SLC2A1;HKDC1;CYP3A5;NDRG1;CEACAM1;HDAC9;ATP1B1;PTPRR;MXD1;BCAS1;DST;FER1L6;CD55;LAMC2;ERO1A;PLAC8;ADAM9;FAM13A;IL1RAP;PAG1	REC_up	source_state_marker	state_identity	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	PUBLISHED_FETAL	0.5209252056209592	2.227032835133814	0.0	0.0	0.0	85/191	18.94%	PLAUR;PMEPA1;MSLN;EMP1;GSN;LAMA3;ECM1;AHNAK;PRSS22;TINAGL1;KRT7;GCNT3;ITGB4;ANXA1;CD55;EPS8L1;SCEL;LAMC2;SORL1;CLIC3;CAPN2;CXCL16;ANXA3;TIMP2;PDZK1IP1;PPIC;SH3KBP1;WWC2;HSPB1;PLK2;PHLDA2;GJB3;S100A6;VNN1;CLCF1;SERPINB5;PHLDA3;RAB27B;AKAP13;PPL;GPC1;GADD45B;CAPN5;TACSTD2;FOXQ1;PSCA;DAPK1;EPHA4;ICAM1;PLCD3;ARL1;FKBP9;IL1RN;FOSL1;RHOD;PDLIM4;TTC9;S100A4;S100A11;RBMS1;S100A14;LMNA;S100A16;MGAT4C;GPR137B;ARL4C;TNFAIP8;PLAT;TMEM43;NOXO1;KIFC3;BASP1;RAB11FIP5;MSN;BAIAP2;HSPA1A;CGNL1;GLIS3;ARHGEF3;KRT18;TNFRSF10B;PRKAR1A;KRT23;RDH10;ICA1	REC_up	published_signature	regenerative_interpretation	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	PUBLISHED_PEMT	0.7054013518024305	2.5201867396698185	0.0	0.0	0.0	30/52	10.96%	PLAUR;QSOX1;PLOD2;LAMA3;ECM1;IL32;DST;SLC6A8;VEGFA;DKK1;LAMC2;ENO2;SDC4;CXCL8;TGM2;JUN;RHOB;LRP1;TNFRSF12A;TPM4;ITGB1;CD59;GADD45B;ITGA2;COL7A1;CAPG;TNFRSF11B;SAT1;IGFBP2;IL15	REC_up	published_signature	regenerative_interpretation	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	PUBLISHED_YAP	0.6797750923756382	2.6681761398234287	0.0	0.0	0.0	54/89	17.79%	PLAUR;MSLN;EMP1;MYOF;LAMA3;AHNAK;KRT7;ANXA1;GPRC5A;LAMC2;CLIC3;CAPN2;CXCL16;ANXA3;TM4SF1;RND1;RHOF;LGALS3;NBL1;WWC2;PLAU;GJB3;S100A6;EPHA2;VNN1;SERPINB5;SERPINB9;MDFI;LHFPL2;PSCA;TRPM6;PHLDB2;F3;IL1RN;FOSL1;RHOD;PDLIM2;ZNF185;S100A4;S100A11;ITGB6;RBMS1;CA2;LAMA5;S100A14;ADAM8;S100A16;UNC13D;AREG;EDN3;HSPA1A;ACOT9;PMP22;SLC35E4	REC_up	published_signature	regenerative_interpretation	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	HALLMARK_GLYCOLYSIS	0.48763798448423173	2.063725108162386	0.0	6.80855060044373e-05	0.001	58/168	15.25%	EGLN3;QSOX1;P4HA2;SLC16A3;PLOD2;P4HA1;DDIT4;TFF3;CLDN3;VEGFA;ISG20;PAM;PGK1;HK2;LDHA;B4GALT1;DSC2;HSPA5;ANGPTL4;IGFBP3;ERO1A;ENO2;RBCK1;ZNF292;TGFA;ELF3;VLDLR;MXI1;ALDOA;UGP2;PPFIA4;SOX9;SPAG4;CHPF;COPB2;GPC1;CAPN5;TPBG;IL13RA1;BIK;B3GNT3;STC2;ANG;PFKP;PKM;PPP2CB;GLRX;MET;GNE;AGRN;EFNA3;TPI1;SLC35A3;ARPP19;PGAM1;KDELR3;CITED2;GFPT1	REC_up	MSigDB_h.all	metabolic_cooption	Molecular Signatures Database
TA1	targeted_predeclared	12906	2000	OGDEN_STATE_TA1_MARKERS	-0.5572801470036483	-1.963277031895782	0.0	0.00044769301050708087	0.0035	14/32	18.48%	NOX1;TOP2A;ATAD2;BRIP1;RRM2;DIAPH3;PDE3A;FREM1;TUBA1B;GABRB1;NPM1;CNTNAP2;REG1A;LSAMP	REC_down	source_state_marker	rival_state	Ogden et al., Cell Genomics 2025; PMID 40393458
TA1	targeted_predeclared	12906	2000	REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0.562751009742113	1.810208766777459	0.003142183817753339	0.0016075744473269915	0.0245	18/34	27.22%	COL17A1;P4HA2;PLOD2;P4HA1;P4HB;COL16A1;COL7A1;COL22A1;COL9A2;BMP1;COL6A1;P3H2;PPIB;SERPINH1;PLOD1;COL4A4;PLOD3;COL18A1	REC_up	MSigDB_c2.cp.reactome	pengwinkler_axis	Molecular Signatures Database
TA1	targeted_predeclared	12906	2000	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.44442538344028865	1.7723867408271303	0.0	0.002132151372244221	0.0345	39/104	19.77%	DDIT4;VEGFA;ATF3;HSPA5;ERO1A;CHAC1;HERPUD1;IFIT1;DNAJB9;YWHAZ;IGFBP1;TUBB2A;EIF2AK3;SEC31A;SRPRA;SHC1;HYOU1;STC2;CEBPG;ERN1;DNAJC3;PDIA6;NABP1;CEBPB;CALR;SERP1;ATP6V0D1;XBP1;ATF4;HSP90B1;KDELR3;EDEM1;GOSR2;BAG3;DNAJA4;SPCS3;POP4;ALDH18A1;NFYA	REC_up	MSigDB_h.all	generic_stress	Molecular Signatures Database
TA1	targeted_predeclared	12906	2000	PAN_EPITHELIAL_7	0.8156446236142336	1.745553617065288	0.010166358595194085	0.0028068249850329275	0.046	7/7	18.48%	CDH1;MUC1;KRT19;EPCAM;TACSTD2;KRT8;KRT18	REC_up	composition_control	composition_control	Operational composition surrogate; not a tumour-purity estimator
TA1	targeted_predeclared	12906	2000	GOBP_TISSUE_REGENERATION	0.4510993408573333	1.6078986701278468	0.01411589895988113	0.009397420912088643	0.1485	22/48	24.79%	CDKN1A;ANXA1;DUSP10;IFRD1;IGFBP1;CFLAR;MDK;LARGE1;PPARD;KLF5;RUNX1;PTPN12;KLK6;YAP1;CD9;COL6A1;TEC;PPP3CA;CDKN1B;APOD;FZD7;BIN3	REC_up	MSigDB_c5.go.bp	regenerative_interpretation	Molecular Signatures Database
