partner	patient_id	center	x	y	complete_proteins
"HALLMARK_E2F_TARGETS"	"Syd_patient15"	"Sydney"	-0.615783906614405	-0.512751784098085	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient30"	"Sydney"	-0.313787852868628	-0.126633797118285	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient22"	"Sydney"	-0.106134342307382	0.124442655168139	TRUE
"HALLMARK_E2F_TARGETS"	"UKSH_patient3"	"UKSH"	-0.271336434917378	-0.171283308108378	FALSE
"HALLMARK_E2F_TARGETS"	"UKSH_patient27"	"UKSH"	-0.417737008126831	0.00673961612883518	FALSE
"HALLMARK_E2F_TARGETS"	"UKSH_patient41"	"UKSH"	-0.321586961177153	-0.121530779391687	FALSE
"HALLMARK_E2F_TARGETS"	"UKSH_patient37"	"UKSH"	-0.66756343255363	-0.271516090959557	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient3"	"Sydney"	0.394212664040582	0.640671349381304	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient2"	"Sydney"	-0.348886734766338	1.14306549595035	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient5"	"Sydney"	0.276096999168857	0.757582172792318	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient7"	"Sydney"	0.676918539960656	0.629291092133375	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient1"	"Sydney"	-0.100478212019166	1.06773491129309	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient4"	"Sydney"	0.614639074679968	0.123047676754244	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient6"	"Sydney"	0.410473720181925	0.158138403255759	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient8"	"Sydney"	-0.0131640079828351	0.0580280851215939	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient52"	"Sydney"	0.516531108924994	0.363565561523866	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient36"	"Sydney"	-0.0296622145219456	0.0822618524685246	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient45"	"Sydney"	-0.49426250497735	0.485147104039149	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient12"	"Sydney"	0.10547228848168	0.563496327032488	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient13"	"Sydney"	0.0684382863529032	0.49990015391716	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient47"	"Sydney"	-0.130287881481257	0.00376166687550939	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient51"	"Sydney"	-0.157375441804872	-0.000565693233051536	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient31"	"Sydney"	-0.125917852089075	-0.00394798063398821	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient49"	"Sydney"	0.330159074050472	0.258439573108719	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient53"	"Sydney"	0.642610482849775	0.301593104599265	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient26"	"Sydney"	0.0903013632207662	0.529780084952189	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient20"	"Sydney"	-0.136701473038277	0.130445110973821	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient28"	"Sydney"	0.261013026664967	0.0848478985935414	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient19"	"Sydney"	0.853463400853073	-0.0819001521029366	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient48"	"Sydney"	0.554815634068529	0.621044691997864	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient29"	"Sydney"	0.9855629056804	0.191080552061113	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient34"	"Sydney"	0.148558874130153	0.896785715532137	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient21"	"Sydney"	0.0680558820253686	0.470653761280862	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient37"	"Sydney"	0.45432793414542	-0.184032714035012	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient24"	"Sydney"	0.461232102109774	0.224823007356137	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient10"	"Sydney"	0.333377230050964	0.401717285128577	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient17"	"Sydney"	-0.0911734555729688	0.471595951842983	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient2"	"UKE"	0.0175544688682786	-0.292944641406457	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient3"	"UKE"	0.295227413701742	0.128470473030776	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient13"	"UKE"	0.271726306794766	0.494449242263105	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient6"	"UKE"	0.134733859447633	0.639869558088448	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient16"	"UKE"	0.0148272448857784	0.376642605344086	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient9"	"UKE"	-0.222844994390862	-0.10033923713837	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient12"	"UKE"	-0.1932551515788	-0.141002921819062	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient1"	"UKE"	-0.493001308924636	-0.280285580491373	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient4"	"UKE"	-0.24548667173848	0.50852750452239	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient15"	"UKE"	0.376689470287779	-0.00543872061608515	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient10"	"UKE"	0.169193328567424	0.522119385861413	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient11"	"UKE"	0.179632180186934	0.19028374246742	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient5"	"UKE"	-0.0139484524571159	0.0276093489296603	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient17"	"UKE"	0.131865349790875	-0.239087637314496	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient7"	"UKE"	0.156934806601452	-0.00900045393228806	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient8"	"UKE"	0.380712939448948	-0.0684791047558846	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient18"	"UKE"	0.185905505525521	-0.304008245799059	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Ind_patient14"	"UKE"	-0.0655503271215001	-0.0255306058882865	FALSE
"HALLMARK_G2M_CHECKPOINT"	"UKSH_patient16"	"UKSH"	-0.397094642184183	0.219223300015064	FALSE
"HALLMARK_G2M_CHECKPOINT"	"UKSH_patient33"	"UKSH"	0.0325016832142507	0.322191555817041	FALSE
"HALLMARK_G2M_CHECKPOINT"	"UKSH_patient12"	"UKSH"	-0.0732569745177647	0.0123878802558922	FALSE
"HALLMARK_G2M_CHECKPOINT"	"UKSH_patient40"	"UKSH"	0.210331880014177	0.143795319616784	FALSE
"HALLMARK_G2M_CHECKPOINT"	"UKSH_patient25"	"UKSH"	0.918179411813948	-0.145337794943928	FALSE
"HALLMARK_G2M_CHECKPOINT"	"UKSH_patient26"	"UKSH"	0.574443011940345	-0.263767409431903	FALSE
"HALLMARK_G2M_CHECKPOINT"	"UKSH_patient31"	"UKSH"	-0.464683694532752	0.712936966963581	FALSE
"HALLMARK_G2M_CHECKPOINT"	"UKSH_patient9"	"UKSH"	0.0891889647284669	-0.034229326133396	FALSE
"HALLMARK_G2M_CHECKPOINT"	"UKSH_patient24"	"UKSH"	0.59614253211313	0.736645539165362	FALSE
"HALLMARK_G2M_CHECKPOINT"	"UKSH_patient36"	"UKSH"	0.586213984335368	0.304378104064302	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient9"	"Sydney"	-0.426978440939731	-1.05098484105697	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient35"	"Sydney"	-0.526543370129318	-1.71248253962117	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient44"	"Sydney"	0.362214040571051	-0.361001863110754	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient14"	"Sydney"	-0.739225028821891	-1.18338536651094	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient39"	"Sydney"	0.300943623632206	-0.52265954932867	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient46"	"Sydney"	-0.326692227482435	-0.469060847085793	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient54"	"Sydney"	0.0546020057756286	-0.0816073042702955	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient33"	"Sydney"	0.190329874957473	-1.27122166928978	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient23"	"Sydney"	-1.02145756915668	-1.0422973371537	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient25"	"Sydney"	-0.286662894815556	-1.04089282834992	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient40"	"Sydney"	-0.544884847056208	-0.750310142476139	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient32"	"Sydney"	-0.161314625937013	-0.196551281924609	FALSE
"HALLMARK_G2M_CHECKPOINT"	"UKSH_patient39"	"UKSH"	0.431190648902454	-0.207502231045361	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient42"	"Sydney"	-0.612139440386929	-0.136866766691384	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient41"	"Sydney"	-0.361518221892123	0.215535626832226	TRUE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient43"	"Sydney"	-1.21493651073523	-1.18447741988164	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient38"	"Sydney"	-0.606882126045345	-0.508191195513276	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient15"	"Sydney"	-0.615783906614405	-0.431765551638819	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient30"	"Sydney"	-0.313787852868628	-0.116864750282541	FALSE
"HALLMARK_G2M_CHECKPOINT"	"Syd_patient22"	"Sydney"	-0.106134342307382	0.232467017387025	TRUE
"HALLMARK_G2M_CHECKPOINT"	"UKSH_patient3"	"UKSH"	-0.271336434917378	-0.366612601997701	FALSE
"HALLMARK_G2M_CHECKPOINT"	"UKSH_patient27"	"UKSH"	-0.417737008126831	-0.130949724082764	FALSE
"HALLMARK_G2M_CHECKPOINT"	"UKSH_patient41"	"UKSH"	-0.321586961177153	-0.0441901053061529	FALSE
"HALLMARK_G2M_CHECKPOINT"	"UKSH_patient37"	"UKSH"	-0.66756343255363	-0.465588275043116	FALSE
