gene	retained
SELENOP	TRUE
SELENOS	TRUE
SELENOV	FALSE
SELENOW	TRUE
SELL	TRUE
SELP	TRUE
SELPLG	TRUE
SEM1	TRUE
SEMA3A	TRUE
SEMA3B	TRUE
SEMA3C	TRUE
SEMA3D	TRUE
SEMA3E	TRUE
SEMA3F	TRUE
SEMA3G	TRUE
SEMA4A	TRUE
SEMA4B	TRUE
SEMA4C	TRUE
SEMA4D	TRUE
SEMA4F	TRUE
SEMA4G	TRUE
SEMA5A	TRUE
SEMA5B	FALSE
SEMA6A	TRUE
SEMA6B	TRUE
SEMA6C	TRUE
SEMA6D	TRUE
SEMA7A	TRUE
SEMG1	TRUE
SEMG2	FALSE
SENP1	TRUE
SENP2	TRUE
SENP3	TRUE
SENP5	TRUE
SENP6	TRUE
SENP7	TRUE
SENP8	TRUE
SEPHS1	TRUE
SEPHS2	TRUE
SEPSECS	TRUE
SEPTIN1	TRUE
SEPTIN10	TRUE
SEPTIN11	TRUE
SEPTIN12	FALSE
SEPTIN14	FALSE
SEPTIN2	TRUE
SEPTIN3	TRUE
SEPTIN4	TRUE
SEPTIN5	TRUE
SEPTIN6	TRUE
SEPTIN7	TRUE
SEPTIN8	TRUE
SEPTIN9	TRUE
SERAC1	TRUE
SERBP1	TRUE
SERF2	TRUE
SERGEF	TRUE
SERINC1	TRUE
SERINC2	TRUE
SERINC3	TRUE
SERINC4	FALSE
SERINC5	TRUE
SERP1	TRUE
SERP2	TRUE
SERPINA1	TRUE
SERPINA10	TRUE
SERPINA11	TRUE
SERPINA12	FALSE
SERPINA3	TRUE
SERPINA4	TRUE
SERPINA5	TRUE
SERPINA6	TRUE
SERPINA7	TRUE
SERPINA9	FALSE
SERPINB1	TRUE
SERPINB10	FALSE
SERPINB11	FALSE
SERPINB12	FALSE
SERPINB13	FALSE
SERPINB2	FALSE
SERPINB3	FALSE
SERPINB5	TRUE
SERPINB6	TRUE
SERPINB7	FALSE
SERPINB8	TRUE
SERPINB9	TRUE
SERPINC1	TRUE
SERPIND1	TRUE
SERPINE1	TRUE
SERPINE2	TRUE
SERPINE3	TRUE
SERPINF1	TRUE
SERPINF2	TRUE
SERPING1	TRUE
SERPINI1	TRUE
SERPINI2	FALSE
SERTAD1	TRUE
SERTAD2	TRUE
SERTAD3	TRUE
SERTAD4	TRUE
SERTM1	FALSE
SERTM2	FALSE
SESN1	TRUE
SESN2	TRUE
SESN3	TRUE
SESTD1	TRUE
SET	TRUE
SETBP1	TRUE
SETD1A	TRUE
SETD1B	TRUE
SETD3	TRUE
SETD4	TRUE
SETD5	TRUE
SETD6	TRUE
SETD7	TRUE
SETD9	TRUE
SETDB1	TRUE
SETDB2	TRUE
SETMAR	TRUE
SETX	TRUE
SEZ6	FALSE
SEZ6L	FALSE
SEZ6L2	TRUE
SF1	TRUE
SF3A1	TRUE
SF3A3	TRUE
SF3B1	TRUE
SF3B2	TRUE
SF3B3	TRUE
SF3B4	TRUE
SF3B5	TRUE
SF3B6	TRUE
SFI1	TRUE
SFMBT1	TRUE
SFMBT2	TRUE
SFPQ	TRUE
SFR1	TRUE
SFRP1	TRUE
SFRP2	TRUE
SFRP4	TRUE
SFRP5	TRUE
SFSWAP	TRUE
SFT2D1	TRUE
SFT2D2	TRUE
SFT2D3	TRUE
SFTA2	TRUE
SFTA3	FALSE
SFTPB	FALSE
SFTPC	FALSE
SFTPD	TRUE
SFXN1	TRUE
SFXN2	TRUE
SFXN3	TRUE
SFXN4	TRUE
SGCA	TRUE
SGCB	TRUE
SGCD	TRUE
SGCE	TRUE
SGCG	FALSE
SGCZ	FALSE
SGF29	TRUE
SGIP1	TRUE
SGK1	TRUE
SGK2	TRUE
SGK3	TRUE
SGMS1	TRUE
SGMS2	TRUE
SGO1	TRUE
SGO2	TRUE
SGPL1	TRUE
SGPP1	TRUE
SGPP2	TRUE
SGSH	TRUE
SGSM1	TRUE
SGSM3	TRUE
SGTA	TRUE
SGTB	TRUE
SH2B1	TRUE
SH2B2	TRUE
SH2B3	TRUE
SH2D1A	TRUE
SH2D1B	FALSE
SH2D2A	TRUE
SH2D3A	TRUE
SH2D3C	TRUE
SH2D4A	TRUE
SH2D4B	TRUE
SH2D5	FALSE
SH2D6	FALSE
SH2D7	FALSE
SH3BGR	TRUE
SH3BGRL	TRUE
SH3BGRL2	TRUE
SH3BGRL3	TRUE
SH3BP1	TRUE
SH3BP2	TRUE
SH3BP4	TRUE
SH3BP5	TRUE
SH3BP5L	TRUE
SH3D19	TRUE
SH3D21	TRUE
SH3GL2	FALSE
SH3GL3	FALSE
SH3GLB1	TRUE
SH3GLB2	TRUE
SH3KBP1	TRUE
SH3PXD2A	TRUE
SH3PXD2B	TRUE
SH3RF1	TRUE
SH3RF2	TRUE
SH3RF3	TRUE
SH3TC1	TRUE
SH3TC2	TRUE
SH3YL1	TRUE
SHANK1	FALSE
SHANK2	TRUE
SHANK3	TRUE
SHARPIN	TRUE
SHB	TRUE
SHBG	TRUE
SHC1	TRUE
SHC2	TRUE
SHC3	TRUE
SHC4	FALSE
SHCBP1	TRUE
SHCBP1L	FALSE
SHD	TRUE
SHE	TRUE
SHF	TRUE
SHFL	TRUE
SHH	TRUE
SHISA2	TRUE
SHISA3	TRUE
SHISA4	TRUE
SHISA5	TRUE
SHISA6	FALSE
SHISA7	FALSE
SHISA8	FALSE
SHISA9	TRUE
SHISAL1	FALSE
SHISAL2A	TRUE
SHISAL2B	TRUE
SHKBP1	TRUE
SHLD1	TRUE
SHLD3	TRUE
SHMT2	TRUE
SHOC1	FALSE
SHOC2	TRUE
SHOX	FALSE
SHOX2	TRUE
SHPK	TRUE
SHPRH	TRUE
SHQ1	TRUE
SHROOM1	TRUE
SHROOM2	TRUE
SHROOM3	TRUE
SHROOM4	TRUE
SHTN1	TRUE
SI	TRUE
SIAE	TRUE
SIAH1	TRUE
SIAH2	TRUE
SIAH3	TRUE
SIDT1	TRUE
SIDT2	TRUE
SIGIRR	TRUE
SIGLEC1	TRUE
SIGLEC10	TRUE
SIGLEC11	FALSE
SIGLEC12	TRUE
SIGLEC14	TRUE
SIGLEC15	TRUE
SIGLEC5	TRUE
SIGLEC6	TRUE
SIGLEC7	TRUE
SIGLECL1	FALSE
SIGMAR1	TRUE
SIK2	TRUE
SIK3	TRUE
SIKE1	TRUE
SIL1	TRUE
SIM1	FALSE
SIM2	TRUE
SIMC1	TRUE
SIN3A	TRUE
SIN3B	TRUE
SINHCAF	TRUE
SIPA1	TRUE
SIPA1L1	TRUE
SIPA1L3	TRUE
SIRPA	TRUE
SIRPB2	TRUE
SIRPD	FALSE
SIRPG	TRUE
SIRT1	TRUE
SIRT2	TRUE
SIRT3	TRUE
SIRT4	TRUE
SIRT5	TRUE
SIRT6	TRUE
SIRT7	TRUE
SIT1	TRUE
SIVA1	TRUE
SIX1	TRUE
SIX2	TRUE
SIX3	FALSE
SIX4	TRUE
SIX5	TRUE
SIX6	FALSE
SKA1	TRUE
SKA2	FALSE
SKA3	TRUE
SKAP1	TRUE
SKAP2	TRUE
SKI	TRUE
SKIDA1	FALSE
SKIL	TRUE
SKIV2L	TRUE
SKOR1	TRUE
SKOR2	FALSE
SKP2	TRUE
SLA	TRUE
SLA2	TRUE
SLAIN1	TRUE
SLAIN2	TRUE
SLAMF1	TRUE
SLAMF6	TRUE
SLAMF7	TRUE
SLAMF8	TRUE
SLAMF9	TRUE
SLBP	TRUE
SLC10A1	TRUE
SLC10A2	TRUE
SLC10A3	TRUE
SLC10A4	TRUE
SLC10A5	TRUE
SLC10A6	TRUE
SLC10A7	TRUE
SLC11A1	TRUE
SLC11A2	TRUE
SLC12A1	FALSE
SLC12A2	TRUE
SLC12A3	FALSE
SLC12A4	TRUE
SLC12A5	FALSE
SLC12A6	TRUE
SLC12A7	TRUE
SLC12A8	TRUE
SLC12A9	TRUE
SLC13A1	FALSE
SLC13A2	TRUE
SLC13A3	TRUE
SLC13A4	FALSE
SLC13A5	TRUE
SLC14A1	TRUE
SLC14A2	FALSE
SLC15A1	TRUE
SLC15A2	TRUE
SLC15A3	TRUE
SLC15A4	TRUE
SLC15A5	TRUE
SLC16A1	TRUE
SLC16A10	TRUE
SLC16A11	TRUE
SLC16A12	TRUE
SLC16A13	TRUE
SLC16A14	TRUE
SLC16A2	TRUE
SLC16A3	TRUE
SLC16A4	TRUE
SLC16A5	TRUE
SLC16A6	TRUE
SLC16A7	TRUE
SLC16A8	TRUE
SLC16A9	TRUE
SLC17A1	TRUE
SLC17A2	TRUE
SLC17A3	TRUE
SLC17A4	TRUE
SLC17A5	TRUE
SLC17A6	FALSE
SLC17A7	FALSE
SLC17A8	TRUE
SLC17A9	TRUE
SLC18A1	FALSE
SLC18A2	FALSE
SLC18A3	TRUE
SLC18B1	TRUE
SLC19A1	TRUE
SLC19A2	TRUE
SLC19A3	TRUE
SLC1A1	TRUE
SLC1A2	TRUE
SLC1A3	TRUE
SLC1A4	TRUE
SLC1A5	TRUE
SLC1A6	FALSE
SLC1A7	FALSE
SLC20A1	TRUE
SLC20A2	TRUE
SLC22A1	TRUE
SLC22A10	TRUE
SLC22A11	TRUE
SLC22A12	FALSE
SLC22A13	TRUE
SLC22A14	TRUE
SLC22A15	TRUE
SLC22A16	FALSE
SLC22A17	TRUE
SLC22A18	TRUE
SLC22A18AS	TRUE
SLC22A2	FALSE
SLC22A23	TRUE
SLC22A24	FALSE
SLC22A3	TRUE
SLC22A31	TRUE
SLC22A4	TRUE
SLC22A5	TRUE
SLC22A6	FALSE
SLC22A7	TRUE
SLC22A8	FALSE
SLC22A9	TRUE
SLC23A1	TRUE
SLC23A2	TRUE
SLC23A3	TRUE
SLC24A2	FALSE
SLC24A3	TRUE
SLC25A1	TRUE
SLC25A10	TRUE
SLC25A11	TRUE
SLC25A12	TRUE
SLC25A13	TRUE
SLC25A14	TRUE
SLC25A15	TRUE
SLC25A16	TRUE
SLC25A17	TRUE
SLC25A18	TRUE
SLC25A19	TRUE
SLC25A2	FALSE
SLC25A21	FALSE
SLC25A22	TRUE
SLC25A23	TRUE
SLC25A24	TRUE
SLC25A25	TRUE
SLC25A26	TRUE
SLC25A27	TRUE
SLC25A28	TRUE
SLC25A29	TRUE
SLC25A30	TRUE
SLC25A31	FALSE
SLC25A32	TRUE
SLC25A33	TRUE
SLC25A34	TRUE
SLC25A35	TRUE
SLC25A36	TRUE
SLC25A37	TRUE
SLC25A39	TRUE
SLC25A4	TRUE
SLC25A40	TRUE
SLC25A41	FALSE
SLC25A42	TRUE
SLC25A43	TRUE
SLC25A44	TRUE
SLC25A45	TRUE
SLC25A46	TRUE
SLC25A47	TRUE
SLC25A48	TRUE
SLC26A1	TRUE
SLC26A10	TRUE
SLC26A11	TRUE
SLC26A2	TRUE
SLC26A3	TRUE
SLC26A4	TRUE
SLC26A5	TRUE
SLC26A6	TRUE
SLC26A7	FALSE
SLC26A8	TRUE
SLC26A9	FALSE
SLC27A1	TRUE
SLC27A2	TRUE
SLC27A3	TRUE
SLC27A5	TRUE
SLC27A6	FALSE
SLC28A1	TRUE
SLC28A2	FALSE
SLC28A3	TRUE
SLC29A1	TRUE
SLC29A2	TRUE
SLC29A3	TRUE
SLC2A1	TRUE
SLC2A10	TRUE
SLC2A11	TRUE
SLC2A12	TRUE
SLC2A13	TRUE
SLC2A2	TRUE
SLC2A3	TRUE
SLC2A4	TRUE
SLC2A4RG	TRUE
SLC2A5	TRUE
SLC2A6	TRUE
SLC2A7	FALSE
SLC2A8	TRUE
SLC2A9	TRUE
SLC30A1	TRUE
SLC30A10	TRUE
SLC30A2	TRUE
SLC30A3	TRUE
SLC30A4	TRUE
SLC30A5	TRUE
SLC30A6	TRUE
SLC30A7	TRUE
SLC30A8	FALSE
SLC30A9	TRUE
SLC31A1	TRUE
SLC31A2	TRUE
SLC32A1	TRUE
SLC33A1	TRUE
SLC34A1	FALSE
SLC34A2	TRUE
SLC34A3	TRUE
SLC35A1	TRUE
SLC35A2	TRUE
SLC35A3	TRUE
SLC35A4	TRUE
SLC35A5	TRUE
SLC35B1	TRUE
SLC35B2	TRUE
SLC35B3	TRUE
SLC35B4	TRUE
SLC35C1	TRUE
SLC35C2	TRUE
SLC35D1	TRUE
SLC35D2	TRUE
SLC35D3	TRUE
SLC35E1	TRUE
SLC35E3	TRUE
SLC35E4	TRUE
SLC35F1	FALSE
SLC35F2	TRUE
SLC35F3	FALSE
SLC35F4	FALSE
SLC35F5	TRUE
SLC35F6	TRUE
SLC35G1	TRUE
SLC35G2	TRUE
SLC35G3	FALSE
SLC35G5	TRUE
SLC36A1	TRUE
SLC36A2	FALSE
SLC36A3	FALSE
SLC36A4	TRUE
SLC37A1	TRUE
SLC37A2	TRUE
SLC37A3	TRUE
SLC37A4	TRUE
SLC38A1	TRUE
SLC38A10	TRUE
SLC38A11	TRUE
SLC38A2	TRUE
SLC38A3	TRUE
SLC38A4	TRUE
SLC38A5	TRUE
SLC38A6	TRUE
SLC38A7	TRUE
SLC38A8	FALSE
SLC38A9	TRUE
SLC39A1	TRUE
SLC39A10	TRUE
SLC39A11	TRUE
SLC39A12	TRUE
SLC39A13	TRUE
SLC39A14	TRUE
SLC39A2	TRUE
SLC39A3	TRUE
SLC39A4	TRUE
SLC39A5	TRUE
SLC39A6	TRUE
SLC39A7	TRUE
SLC39A8	TRUE
SLC39A9	TRUE
SLC3A1	TRUE
SLC3A2	TRUE
SLC40A1	TRUE
SLC41A1	TRUE
SLC41A2	TRUE
SLC41A3	TRUE
SLC43A1	TRUE
SLC43A2	TRUE
SLC43A3	TRUE
SLC44A1	TRUE
SLC44A2	TRUE
SLC44A3	TRUE
SLC44A4	TRUE
SLC44A5	TRUE
SLC45A1	TRUE
SLC45A2	TRUE
SLC45A3	TRUE
SLC45A4	TRUE
SLC46A1	TRUE
SLC46A2	TRUE
SLC46A3	TRUE
SLC47A1	TRUE
SLC47A2	FALSE
SLC48A1	TRUE
SLC49A3	TRUE
SLC49A4	TRUE
SLC4A1	FALSE
SLC4A10	TRUE
SLC4A11	TRUE
SLC4A1AP	TRUE
SLC4A2	TRUE
SLC4A4	TRUE
SLC4A5	TRUE
SLC4A7	TRUE
SLC4A8	TRUE
SLC4A9	FALSE
SLC50A1	TRUE
SLC51A	TRUE
SLC51B	TRUE
SLC52A3	TRUE
SLC5A1	TRUE
SLC5A10	FALSE
SLC5A11	FALSE
SLC5A12	TRUE
SLC5A2	TRUE
SLC5A3	TRUE
SLC5A4	TRUE
SLC5A5	FALSE
SLC5A6	TRUE
SLC5A7	TRUE
SLC5A8	FALSE
SLC5A9	TRUE
SLC66A1	TRUE
SLC66A1L	TRUE
SLC66A2	TRUE
SLC66A3	TRUE
SLC6A1	TRUE
SLC6A11	FALSE
SLC6A12	TRUE
SLC6A13	TRUE
SLC6A14	TRUE
SLC6A15	TRUE
SLC6A16	TRUE
SLC6A17	FALSE
SLC6A18	TRUE
SLC6A19	TRUE
SLC6A2	TRUE
SLC6A20	TRUE
SLC6A3	TRUE
SLC6A4	TRUE
SLC6A5	FALSE
SLC6A7	TRUE
SLC6A9	TRUE
SLC7A1	TRUE
SLC7A10	FALSE
SLC7A11	TRUE
SLC7A13	TRUE
SLC7A14	TRUE
SLC7A2	TRUE
SLC7A3	FALSE
SLC7A4	TRUE
SLC7A5	TRUE
SLC7A6	TRUE
SLC7A6OS	TRUE
SLC7A7	TRUE
SLC7A8	TRUE
SLC7A9	TRUE
SLC8A1	TRUE
SLC8A2	FALSE
SLC8A3	TRUE
SLC8B1	TRUE
SLC9A1	TRUE
SLC9A2	TRUE
SLC9A3	TRUE
SLC9A3R1	TRUE
SLC9A3R2	TRUE
SLC9A4	TRUE
SLC9A5	TRUE
SLC9A6	TRUE
SLC9A8	TRUE
SLC9A9	TRUE
SLC9B1	TRUE
SLC9B2	TRUE
SLC9C1	TRUE
SLC9C2	FALSE
SLCO1A2	TRUE
SLCO1B1	TRUE
SLCO1B3	TRUE
SLCO1C1	TRUE
SLCO2A1	TRUE
SLCO2B1	TRUE
SLCO3A1	TRUE
SLCO4A1	TRUE
SLCO4C1	TRUE
SLCO5A1	TRUE
SLCO6A1	FALSE
SLF1	TRUE
SLF2	TRUE
SLFN11	TRUE
SLFN12	TRUE
SLFN12L	TRUE
SLFN13	TRUE
SLFN14	FALSE
SLFN5	TRUE
SLFNL1	TRUE
SLIRP	TRUE
SLIT1	FALSE
SLIT2	TRUE
SLIT3	TRUE
SLITRK1	TRUE
SLITRK2	FALSE
SLITRK3	TRUE
SLITRK4	FALSE
SLITRK5	TRUE
SLITRK6	TRUE
SLK	TRUE
SLMAP	TRUE
SLN	FALSE
SLPI	TRUE
SLTM	TRUE
SLU7	TRUE
SLURP1	FALSE
SLURP2	TRUE
SLX4	TRUE
SLX4IP	TRUE
SMAD1	TRUE
SMAD2	TRUE
SMAD3	TRUE
SMAD4	TRUE
SMAD5	TRUE
SMAD6	TRUE
SMAD7	TRUE
SMAD9	TRUE
SMAGP	TRUE
SMAP1	TRUE
SMAP2	TRUE
SMARCA1	TRUE
SMARCA2	TRUE
SMARCA4	TRUE
SMARCA5	TRUE
SMARCAD1	TRUE
SMARCAL1	TRUE
SMARCB1	TRUE
SMARCC1	TRUE
SMARCC2	TRUE
SMARCD1	TRUE
SMARCD2	TRUE
SMARCE1	TRUE
SMC1A	TRUE
SMC1B	FALSE
SMC2	TRUE
SMC3	TRUE
SMC4	TRUE
SMC5	TRUE
SMC6	TRUE
SMCHD1	TRUE
SMCO1	FALSE
SMCO2	TRUE
SMCO3	TRUE
SMCO4	TRUE
SMCP	FALSE
SMCR8	TRUE
SMDT1	TRUE
SMG1	TRUE
SMG5	TRUE
SMG6	TRUE
SMG7	TRUE
SMG8	TRUE
SMG9	TRUE
SMIM1	TRUE
SMIM10	TRUE
SMIM10L1	TRUE
SMIM10L2A	TRUE
SMIM12	TRUE
SMIM13	TRUE
SMIM14	TRUE
SMIM15	TRUE
SMIM17	TRUE
SMIM18	FALSE
SMIM19	TRUE
SMIM2	TRUE
SMIM20	TRUE
SMIM21	FALSE
SMIM22	TRUE
SMIM23	FALSE
SMIM24	TRUE
SMIM26	TRUE
SMIM27	TRUE
SMIM28	FALSE
SMIM29	TRUE
SMIM3	TRUE
SMIM31	TRUE
SMIM32	TRUE
SMIM33	TRUE
SMIM35	TRUE
SMIM36	FALSE
SMIM38	TRUE
SMIM4	TRUE
SMIM41	TRUE
SMIM5	TRUE
SMIM6	TRUE
SMIM8	TRUE
SMIM9	FALSE
SMKR1	TRUE
SMLR1	TRUE
SMNDC1	TRUE
SMO	TRUE
SMOC1	TRUE
SMOC2	TRUE
SMOX	TRUE
SMPD1	TRUE
SMPD2	TRUE
SMPD3	TRUE
SMPD4	TRUE
SMPDL3A	TRUE
SMPDL3B	TRUE
SMPX	TRUE
SMR3B	FALSE
SMS	TRUE
SMTN	TRUE
SMTNL1	FALSE
SMTNL2	TRUE
SMU1	TRUE
SMUG1	TRUE
SMURF1	TRUE
SMURF2	TRUE
SMYD1	TRUE
SMYD2	TRUE
SMYD3	TRUE
SMYD4	TRUE
SMYD5	TRUE
SNAI1	TRUE
SNAI2	TRUE
SNAI3	TRUE
SNAP23	TRUE
SNAP25	TRUE
SNAP29	TRUE
SNAP47	TRUE
SNAP91	FALSE
SNAPC1	TRUE
SNAPC2	TRUE
SNAPC3	TRUE
SNAPC4	TRUE
SNAPC5	TRUE
SNAPIN	TRUE
SNCA	TRUE
SNCAIP	TRUE
SNCB	FALSE
SNCG	TRUE
SND1	TRUE
SNED1	TRUE
SNF8	TRUE
SNHG32	TRUE
SNIP1	TRUE
SNN	TRUE
SNORC	TRUE
SNPH	TRUE
SNRK	TRUE
SNRNP200	TRUE
SNRNP25	TRUE
SNRNP35	TRUE
SNRNP40	TRUE
SNRNP48	TRUE
SNRNP70	TRUE
SNRPA	TRUE
SNRPA1	TRUE
SNRPB	TRUE
SNRPB2	TRUE
SNRPC	TRUE
SNRPD1	TRUE
SNRPE	TRUE
SNRPF	TRUE
SNRPG	TRUE
SNTA1	TRUE
SNTB1	TRUE
SNTB2	TRUE
SNTG1	TRUE
SNTG2	FALSE
SNTN	FALSE
SNU13	TRUE
SNUPN	TRUE
SNX1	TRUE
SNX10	TRUE
SNX11	TRUE
SNX13	TRUE
SNX14	TRUE
SNX15	TRUE
SNX16	TRUE
SNX17	TRUE
SNX18	TRUE
SNX19	TRUE
SNX2	TRUE
SNX20	TRUE
SNX21	TRUE
SNX22	FALSE
SNX24	TRUE
SNX25	TRUE
SNX27	TRUE
SNX29	TRUE
SNX3	TRUE
SNX30	TRUE
SNX31	FALSE
SNX32	FALSE
SNX33	TRUE
SNX4	TRUE
SNX5	TRUE
SNX6	TRUE
SNX7	TRUE
SNX8	TRUE
SNX9	TRUE
SOAT1	TRUE
SOAT2	TRUE
SOBP	TRUE
SOCS1	TRUE
SOCS2	TRUE
SOCS3	TRUE
SOCS4	TRUE
SOCS5	TRUE
SOCS6	TRUE
SOCS7	TRUE
SOD1	TRUE
SOD2	TRUE
SOD3	TRUE
SOGA1	TRUE
SOGA3	TRUE
SOHLH1	FALSE
SOHLH2	FALSE
SON	TRUE
SORBS1	TRUE
SORBS2	TRUE
SORBS3	TRUE
SORCS1	FALSE
SORCS2	TRUE
SORCS3	FALSE
SORL1	TRUE
SORT1	TRUE
SOS1	TRUE
SOS2	TRUE
SOST	TRUE
SOSTDC1	TRUE
SOWAHA	TRUE
SOWAHB	TRUE
SOWAHC	TRUE
SOWAHD	TRUE
SOX1	TRUE
SOX10	FALSE
SOX12	TRUE
SOX13	TRUE
SOX17	TRUE
SOX18	TRUE
SOX2	TRUE
SOX21	TRUE
SOX3	FALSE
SOX30	TRUE
SOX4	TRUE
SOX5	TRUE
SOX6	TRUE
SOX7	TRUE
SOX8	TRUE
SOX9	TRUE
SP1	TRUE
SP100	TRUE
SP110	TRUE
SP140	TRUE
SP140L	TRUE
SP2	TRUE
SP3	TRUE
SP4	TRUE
SP5	TRUE
SP6	TRUE
SP7	FALSE
SP8	TRUE
SP9	TRUE
SPA17	TRUE
SPAAR	TRUE
SPACA1	FALSE
SPACA3	TRUE
SPACA4	TRUE
SPACA6	TRUE
SPACA7	FALSE
SPACA9	TRUE
SPAG1	TRUE
SPAG16	TRUE
SPAG17	TRUE
SPAG4	TRUE
SPAG5	TRUE
SPAG6	FALSE
SPAG7	TRUE
SPAG8	TRUE
SPAG9	TRUE
SPAM1	TRUE
SPANXB1	FALSE
SPANXD	TRUE
SPANXN1	FALSE
SPANXN3	FALSE
SPANXN4	FALSE
SPANXN5	FALSE
SPARC	TRUE
SPARCL1	TRUE
SPART	TRUE
SPAST	TRUE
SPATA1	TRUE
SPATA12	TRUE
SPATA13	TRUE
SPATA16	TRUE
SPATA17	TRUE
SPATA18	TRUE
SPATA19	FALSE
SPATA2	TRUE
SPATA20	TRUE
SPATA21	TRUE
SPATA22	FALSE
SPATA24	TRUE
SPATA2L	TRUE
SPATA3	FALSE
SPATA31A6	FALSE
SPATA31D1	FALSE
SPATA31D3	FALSE
SPATA32	FALSE
SPATA33	TRUE
SPATA4	FALSE
SPATA45	TRUE
SPATA46	TRUE
SPATA48	FALSE
SPATA5	TRUE
SPATA5L1	TRUE
SPATA6	TRUE
SPATA6L	TRUE
SPATA7	TRUE
SPATA8	FALSE
SPATA9	FALSE
SPATC1	TRUE
SPATC1L	TRUE
SPATS1	FALSE
SPATS2	TRUE
SPATS2L	TRUE
SPC24	TRUE
SPC25	TRUE
SPCS1	TRUE
SPCS3	TRUE
SPDEF	TRUE
SPDL1	TRUE
SPDYA	FALSE
SPDYC	TRUE
SPDYE4	FALSE
SPDYE5	FALSE
SPDYE6	TRUE
SPECC1	TRUE
SPECC1L	TRUE
SPEF1	FALSE
SPEF2	TRUE
SPEG	TRUE
SPEGNB	TRUE
SPEM1	FALSE
SPEM2	FALSE
SPEM3	FALSE
SPEN	TRUE
SPERT	TRUE
SPESP1	TRUE
SPG11	TRUE
SPG21	TRUE
SPG7	TRUE
SPHK1	TRUE
SPHK2	TRUE
SPHKAP	FALSE
SPI1	TRUE
SPIB	TRUE
SPIC	FALSE
SPICE1	TRUE
SPIDR	TRUE
SPIN1	TRUE
SPIN2B	TRUE
SPIN3	TRUE
SPIN4	TRUE
SPINDOC	TRUE
SPINK1	TRUE
SPINK13	FALSE
SPINK14	FALSE
SPINK2	TRUE
SPINK4	TRUE
SPINK5	TRUE
SPINK6	FALSE
SPINK7	FALSE
SPINK8	FALSE
SPINK9	FALSE
SPINT1	TRUE
SPINT2	TRUE
SPINT3	TRUE
SPINT4	TRUE
SPIRE1	TRUE
SPIRE2	TRUE
SPN	TRUE
SPNS1	TRUE
SPNS2	TRUE
SPNS3	TRUE
SPO11	TRUE
SPOCD1	TRUE
SPOCK1	TRUE
SPOCK2	TRUE
SPOCK3	FALSE
SPON1	TRUE
SPON2	TRUE
SPOP	TRUE
SPOPL	TRUE
SPOUT1	TRUE
SPP1	TRUE
SPP2	TRUE
SPPL2A	TRUE
SPPL2B	TRUE
SPPL2C	FALSE
SPPL3	TRUE
SPR	TRUE
SPRED1	TRUE
SPRED2	TRUE
SPRED3	TRUE
SPRR1B	TRUE
SPRR2A	FALSE
SPRR2B	FALSE
SPRR2D	FALSE
SPRR2F	TRUE
SPRR2G	FALSE
SPRR3	FALSE
SPRR4	FALSE
SPRR5	FALSE
SPRTN	TRUE
SPRY1	TRUE
SPRY2	TRUE
SPRY3	TRUE
SPRY4	TRUE
SPRYD3	TRUE
SPRYD4	TRUE
SPRYD7	TRUE
SPSB1	TRUE
SPSB2	TRUE
SPSB3	TRUE
SPSB4	TRUE
SPTA1	FALSE
SPTAN1	TRUE
SPTB	TRUE
SPTBN1	TRUE
SPTBN4	FALSE
SPTBN5	TRUE
SPTLC1	TRUE
SPTLC2	TRUE
SPTLC3	TRUE
SPTSSA	TRUE
SPTSSB	TRUE
SPTY2D1	TRUE
SPTY2D1OS	TRUE
SPX	TRUE
SPZ1	TRUE
SQLE	TRUE
SQOR	TRUE
SQSTM1	TRUE
SRA1	TRUE
SRARP	TRUE
SRBD1	TRUE
SRC	TRUE
SRCAP	TRUE
SRCIN1	TRUE
SRD5A1	TRUE
SRD5A2	TRUE
SRD5A3	TRUE
SREBF1	TRUE
SREBF2	TRUE
SREK1IP1	TRUE
SRF	TRUE
SRFBP1	TRUE
SRGAP1	TRUE
SRGAP3	TRUE
SRGN	TRUE
SRI	TRUE
SRL	TRUE
SRM	TRUE
SRMS	TRUE
SRP19	TRUE
SRP54	TRUE
SRP68	TRUE
SRP72	TRUE
SRP9	TRUE
SRPK1	TRUE
SRPK3	TRUE
SRPRA	TRUE
SRPRB	TRUE
SRPX	TRUE
SRPX2	TRUE
SRR	TRUE
SRRD	TRUE
SRRM1	TRUE
SRRM2	TRUE
SRRM4	FALSE
SRRM5	TRUE
SRRT	TRUE
SRSF1	TRUE
SRSF10	TRUE
SRSF11	TRUE
SRSF12	TRUE
SRSF2	TRUE
SRSF3	TRUE
SRSF4	TRUE
SRSF5	TRUE
SRSF7	TRUE
SRSF8	TRUE
SRSF9	TRUE
SRXN1	TRUE
SRY	FALSE
SS18	TRUE
SS18L1	TRUE
SSBP1	TRUE
SSBP2	TRUE
SSBP3	TRUE
SSBP4	TRUE
SSC4D	TRUE
SSC5D	TRUE
SSH1	TRUE
SSH2	TRUE
SSH3	TRUE
SSMEM1	TRUE
SSNA1	TRUE
SSPN	TRUE
SSPO	TRUE
SSR1	TRUE
SSR2	TRUE
SSR3	TRUE
SSR4	TRUE
SSRP1	TRUE
SST	FALSE
SSTR1	TRUE
SSTR2	TRUE
SSTR3	FALSE
SSTR4	TRUE
SSTR5	TRUE
SSU72	TRUE
SSU72P8	TRUE
