dataset	normalization	model	gene	logFC	logCPM	F	PValue	q_genome	q_junction	approximate_QL_Wald_low	approximate_QL_Wald_high	approximate_QL_SE	count_eligible
"same_section"	"TMM"	"unadjusted"	"CLDN2"	0.910903849031887	6.24790160599977	18.443101314155	0.000451202619791211	0.015308284687788	0.0108288628749891	0.421608588236835	1.40019910982694	0.232619466099787	TRUE
"same_section"	"TMM"	"unadjusted"	"CLDN20"	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
"same_section"	"TMM"	"unadjusted"	"CLDN22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
"same_section"	"TMM"	"unadjusted"	"CLDN23"	0.110777368452858	4.03198332348893	0.384628460324504	0.543667945439386	0.763299665017484	0.593092304115694	-0.301080585630409	0.522635322536125	0.194649738684184	TRUE
"same_section"	"TMM"	"unadjusted"	"CLDN3"	0.592708916433243	8.45207591524759	6.32171195535183	0.022758075091095	0.157065429172894	0.0780276860266114	0.0424505606236569	1.14296727224283	0.259988779758318	TRUE
"same_section"	"TMM"	"unadjusted"	"CLDN4"	0.472547219697368	9.86038526576894	4.87064038239379	0.0419389064601514	0.214182731062282	0.122882226338706	-0.0319749040860813	0.977069343480817	0.238405698910439	TRUE
"same_section"	"TMM"	"unadjusted"	"CLDN5"	-0.608504712233626	4.20145829620712	4.07991621378358	0.058878810373882	0.2538451081137	0.141309144897317	-1.29308766679623	0.0760782423289775	0.325330145106296	TRUE
"same_section"	"TMM"	"unadjusted"	"CLDN6"	-0.15367261756724	0.476621647949893	0.202918141453626	0.657127751757775	0.831622852520165	0.68569852357333	-0.888298397592888	0.580953162458408	0.352613077969345	TRUE
"same_section"	"TMM"	"unadjusted"	"CLDN7"	0.597037445809988	8.66344607406128	10.32478786076	0.00530699020029906	0.0698636019609907	0.0318419412017944	0.159386385589169	1.03468850603081	0.206803418614239	TRUE
"same_section"	"TMM"	"unadjusted"	"CLDN8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
"same_section"	"TMM"	"unadjusted"	"CLDN9"	-0.351620839078197	2.1894025874226	1.41485788215771	0.248364278157945	0.523320480470904	0.372376452649808	-1.00200434714365	0.298762668987254	0.311524965499147	TRUE
"same_section"	"TMM"	"unadjusted"	"CRB3"	0.466762407096411	5.88185344759206	11.2113242216466	0.0039693838975942	0.0595612192056532	0.0317550711807536	0.138260159919563	0.795264654273258	0.155264567311742	TRUE
"same_section"	"TMM"	"unadjusted"	"F11R"	0.390549410325864	7.79586502711977	8.86558313546615	0.0087346026775198	0.0931658386910779	0.0368602547451504	0.0787408225091297	0.702357998142599	0.147329063317816	TRUE
"same_section"	"TMM"	"unadjusted"	"PALS1"	0.166865915537278	5.14386485407711	1.83455417663621	0.193357758240295	0.461818538101001	0.331470442697649	-0.121621373327213	0.455353204401768	0.136713615965884	TRUE
"same_section"	"TMM"	"unadjusted"	"PARD3"	0.0758836993451143	6.52359454297019	0.664304764219664	0.426782273239127	0.679258172443465	0.487751169416145	-0.145575555609448	0.297342954299677	0.104630878238366	TRUE
"same_section"	"TMM"	"unadjusted"	"PARD6A"	-0.170104271121035	3.5192037606655	0.921391649778695	0.348460972908805	0.61643402571977	0.418153167490566	-0.570898125722659	0.23068958348059	0.192258834327618	TRUE
"same_section"	"TMM"	"unadjusted"	"PARD6B"	0.204986669131931	6.10730830582348	1.33967936938601	0.263766653960281	0.539127039515783	0.372376452649808	-0.208370772111432	0.618344110375294	0.195284174687198	TRUE
