study	patient	scoring	model	n_cells	n_samples	gene	rho	z
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN1	0.06664926709700264	0.0667482190863088
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN10	-0.28178121451174815	-0.2896158628063622
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN11	NA	NA
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN12	0.22355229976511623	0.2273921704417294
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN14	NA	NA
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN15	-0.13689515489150594	-0.13776005231009555
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN16	NA	NA
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN17	NA	NA
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN18	NA	NA
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN19	NA	NA
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN2	-0.07072984212024154	-0.07084814439919992
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN20	NA	NA
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN22	NA	NA
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN23	0.11704374732305324	0.11758265395451717
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN3	0.28232774513460596	0.29020963047546294
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN4	0.4290843925551185	0.4587739161722574
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN5	NA	NA
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN6	-0.025638950538631654	-0.025644570726292892
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN7	0.1496305352101368	0.15076248825186228
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN8	NA	NA
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CLDN9	0.07565116408535037	0.07579598138488922
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	CRB3	0.10336289028632378	0.10373337394172584
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	F11R	0.5378401411174007	0.6011116795390965
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	PALS1	0.1330243816240426	0.13381746288267238
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	PARD3	-0.1043002580917456	-0.10468095771624783
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	PARD6A	-0.11913947574450749	-0.11970802280271595
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	PARD6B	0.1341134830275618	0.13492634763933437
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	PARD6G	NA	NA
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	PATJ	0.1607688428483004	0.1621758382539624
Che_2021_Cell_Discov	Che_2021_Cell_Discov.COL18	target_mean	common	262	1	PRKCI	0.12219760395706403	0.12281134066703783
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN1	0.07386032375901984	0.07399507635046843
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN10	-0.0028601016277129926	-0.0028601094264679066
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN11	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN12	0.04135864831336596	0.04138225438918923
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN14	-0.0719623611106729	-0.07208696949921983
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN15	-0.10235839795919287	-0.10271814003397085
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN16	0.02528342785981713	0.025288817418758006
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN17	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN18	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN19	0.0016926921460818033	0.0016926937627222093
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN2	-0.1043383146788542	-0.10471943301127933
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN20	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN22	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN23	0.021536605563776484	0.021539936232148914
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN3	0.2907693363621977	0.29940644708029507
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN4	0.23950194410828135	0.244245682297519
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN5	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN6	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN7	0.11811205441477167	0.1186659370704774
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN8	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CLDN9	0.08665821602890367	0.08687612290379354
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	CRB3	0.14245887733647286	0.14343449709642564
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	F11R	0.1474889711899733	0.14857259231527112
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	PALS1	0.0078590294618374	0.007859191270433788
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	PARD3	0.0047451367505598014	0.0047451723653845245
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	PARD6A	-0.01731141504734048	-0.01731314468268962
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	PARD6B	-0.003991180903581556	-0.003991202096322779
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	PARD6G	0.004895127177490638	0.004895166277505968
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	PATJ	0.06662218783475723	0.0667210190471792
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P1	target_mean	common	806	2	PRKCI	0.029765368038428427	0.029774163192779077
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN1	0.10961816784091552	0.11006042328598001
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN10	-0.12192765043253874	-0.12253730419323568
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN11	0.05339553659736635	0.053446368622949034
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN12	0.10535435430650525	0.10574676594935616
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN14	-0.07161529187465591	-0.07173810232533813
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN15	0.059884137943290755	0.059955876064662655
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN16	0.010133339850530032	0.010133686717804817
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN17	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN18	-0.04946482603273998	-0.04950522836366338
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN19	-0.0590809809644084	-0.05914986724166793
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN2	-0.08228170180247876	-0.08246814978427855
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN20	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN22	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN23	0.03676986250194402	0.03678644718842519
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN3	0.10801538977801456	0.10843843879265527
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN4	-0.02761042316500306	-0.027617442510889767
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN5	-0.08167032296660223	-0.08185263462584876
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN6	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN7	0.23648657821567293	0.24104926422765957
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN8	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CLDN9	-0.04119984662130226	-0.04122318164059992
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	CRB3	0.06442845790198053	0.06451782866802903
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	F11R	0.13055407035420713	0.1313034864963121
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	PALS1	0.08503275975868502	0.08523859861255292
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	PARD3	0.05965664331254331	0.0597275657945688
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	PARD6A	0.002401831855476414	0.0024018364740519436
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	PARD6B	-0.020658414527487335	-0.0206613540780459
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	PARD6G	0.013300528823647696	0.013301313212787024
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	PATJ	0.004109798907164227	0.00410982204617901
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P2	target_mean	common	530	2	PRKCI	0.03244243360505274	0.03245382280974619
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN1	-0.07820897585808494	-0.07836902245729775
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN10	0.019606591139160946	0.019609104097039722
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN11	-0.06519180778201435	-0.06528439844984173
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN12	0.05303876697654923	0.05308858573380844
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN14	0.04183411398968528	0.04185854417920357
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN15	-0.040351336550849916	-0.040373258394891275
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN16	-0.05459215066697039	-0.054646481568885366
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN17	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN18	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN19	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN2	-0.05910812792594395	-0.05917710933713468
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN20	0.06723163950818954	0.06733321288575099
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN22	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN23	0.16826616934666136	0.16988177379183064
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN3	0.22426422582699632	0.22814167277403546
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN4	0.1904785638653432	0.19283370314742138
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN5	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN6	0.022619275622399557	0.022623134385977777
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN7	0.23669307562234745	0.24126800562976222
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN8	0.009239788072051489	0.009240051030435972
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CLDN9	0.04048820833657092	0.04051035416213481
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	CRB3	0.05373026827996144	0.05378206341186668
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	F11R	0.05364285605961122	0.053694398519590944
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	PALS1	0.03172455877348546	0.031735208240761016
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	PARD3	0.01591092660553931	0.015912269466772412
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	PARD6A	-0.02770066079771495	-0.02770774921284789
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	PARD6B	0.01073803439532606	0.010738447141603269
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	PARD6G	0.0271650502210166	0.027171735239784185
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	PATJ	0.059433579783603294	0.05950370855190138
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P3	target_mean	common	550	1	PRKCI	0.0013494586776907989	0.0013494594968305295
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN1	0.10686950624687667	0.10727917270051139
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN10	-0.05866861085749228	-0.05873606278257861
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN11	-0.03386930008385417	-0.03388225982921786
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN12	0.04335050404617153	0.04337769041937187
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN14	-0.024047815490644858	-0.024052452696392487
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN15	-0.06012250602748732	-0.06019510547124064
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN16	-0.006965250109627427	-0.006965362751933932
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN17	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN18	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN19	-0.0029906864023071934	-0.0029906953187926245
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN2	-0.004812221961176256	-0.004812259108003994
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN20	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN22	NA	NA
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN23	0.003990505422936655	0.003990526604919441
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN3	0.13328274598699927	0.13408049069655312
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN4	0.1709861755569889	0.17268236340589097
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN5	-0.007728049575460632	-0.007728203427765307
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN6	-0.013896800430165645	-0.013897695122124984
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN7	0.22992242875603353	0.23410756433841107
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN8	-0.06578459561094858	-0.06587973953855253
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CLDN9	0.02968653629737103	0.029695261731806585
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	CRB3	0.09141686221492334	0.09167280500774105
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	F11R	0.0843505549856512	0.08455146522638243
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	PALS1	0.018416168765922263	0.018418251169936097
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	PARD3	-0.042218666270066554	-0.04224377686907166
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	PARD6A	-0.04753955838928957	-0.04757542031714626
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	PARD6B	0.0777100893882543	0.07786708535936028
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	PARD6G	-0.042905454833482945	-0.042931811855057685
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	PATJ	-0.027753516851412873	-0.027760645933104677
Giguelay_2022_Theranostics	Giguelay_2022_Theranostics.P4	target_mean	common	1519	4	PRKCI	0.07719364241381366	0.07734752161852418
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN1	0.10416228149668907	0.10454146565724694
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN10	-0.011169716410375848	-0.011170180965973898
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN11	-0.0071558754851418676	-0.007155997631469423
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN12	0.052011332511719306	0.05205830876594621
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN14	-0.008438680403872913	-0.008438880722308395
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN15	-0.019388815127946858	-0.01939124526365607
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN16	-0.023573916586902905	-0.023578284950871914
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN17	NA	NA
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN18	NA	NA
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN19	NA	NA
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN2	-0.02020564989851527	-0.020208400347662206
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN20	NA	NA
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN22	NA	NA
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN23	-0.029950862494471604	-0.0299598231665315
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN3	-0.16232079881953665	-0.16376938082825906
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN4	-0.10944641924517336	-0.10988658914539966
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN5	NA	NA
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN6	-0.019491266055955338	-0.019493734924152645
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN7	0.0677195098719081	0.06782331466984476
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN8	NA	NA
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CLDN9	0.00947748934671796	0.009477773126902412
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	CRB3	0.08100753121999266	0.08118542860507835
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	F11R	0.2477867505238479	0.25305340058526987
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	PALS1	-0.0003889081127540877	-0.00038890813236147794
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	PARD3	0.040398245144094895	0.0404202435798101
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	PARD6A	-0.06499590601976661	-0.06508766307782787
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	PARD6B	0.10586394987110637	0.10626210930101194
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	PARD6G	-0.04756758655874847	-0.04760351201154257
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	PATJ	0.016938912134037885	0.01694053248863766
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt01	target_mean	common	2830	1	PRKCI	0.0738926859565438	0.07402761614164916
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt02	target_mean	common	2225	1	CLDN1	0.01678232099858374	0.01678389682441521
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt02	target_mean	common	2225	1	CLDN10	-0.12922534558005397	-0.12995195944230511
