study	patient	gene	n_cells	detection_fraction	mean_log_expression
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN14	6787	0.0032414910858995136	0.002513339277356863
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN15	6787	0.2739059967585089	0.3272649645805359
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN16	6787	0.0019154265507588036	0.0016492662252858281
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN17	6787	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN18	6787	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN19	6787	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN2	6787	0.11566229556505084	0.13614881038665771
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN20	6787	0.0002946810078090467	0.0003393811930436641
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN22	6787	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN23	6787	0.0290260792691911	0.02423100173473358
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN3	6787	0.592603506703993	1.1752201318740845
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN4	6787	0.7455429497568882	1.7647088766098022
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN5	6787	0.0004420215117135701	0.0003148127580061555
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN6	6787	0.0016207455429497568	0.0015873684315010905
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN7	6787	0.5936348902313245	1.1687939167022705
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN8	6787	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CLDN9	6787	0.014586709886547812	0.01220653299242258
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	CRB3	6787	0.23795491380580522	0.22123973071575165
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	F11R	6787	0.4094592603506704	0.5295294523239136
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	PALS1	6787	0.11433623102991013	0.09665094316005707
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	PARD3	6787	0.22263150139973478	0.24147585034370422
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	PARD6A	6787	0.059525563577427436	0.04623321816325188
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	PARD6B	6787	0.22660969500515693	0.23675332963466644
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	PARD6G	6787	0.00221010755856785	0.0015816866653040051
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	PATJ	6787	0.41800500957713277	0.5866166949272156
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt08	PRKCI	6787	0.2177692647708855	0.2095610797405243
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN1	661	0.36459909228441756	0.3728444278240204
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN10	661	0.007564296520423601	0.002809818834066391
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN11	661	0.0045385779122541605	0.005832569673657417
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN12	661	0.3101361573373676	0.26643291115760803
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN14	661	0.030257186081694403	0.02128109149634838
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN15	661	0.3177004538577912	0.3091743290424347
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN16	661	0.0030257186081694403	0.002069990150630474
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN17	661	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN18	661	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN19	661	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN2	661	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN20	661	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN22	661	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN23	661	0.06202723146747353	0.04052281752228737
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN3	661	0.6565809379727685	1.1096147298812866
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN4	661	0.8411497730711044	2.0226786136627197
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN5	661	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN6	661	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN7	661	0.6898638426626323	1.1192141771316528
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN8	661	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CLDN9	661	0.048411497730711045	0.03677909076213837
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	CRB3	661	0.22995461422087746	0.16406196355819702
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	F11R	661	0.5552193645990923	0.6957955360412598
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	PALS1	661	0.2087745839636914	0.1495465487241745
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	PARD3	661	0.2118003025718608	0.18614047765731812
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	PARD6A	661	0.06656580937972768	0.042623404413461685
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	PARD6B	661	0.37367624810892586	0.35949185490608215
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	PARD6G	661	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	PATJ	661	0.6217851739788199	0.8157274127006531
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt11	PRKCI	661	0.29652042360060515	0.22872358560562134
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN1	5121	0.1507518062878344	0.1490868777036667
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN10	5121	0.0011716461628588166	0.0013262542197480798
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN11	5121	0.00995899238429994	0.008412403054535389
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN12	5121	0.2216363991407928	0.21615548431873322
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN14	5121	0.0017574692442882249	0.0011051228502765298
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN15	5121	0.408904510837727	0.46195659041404724
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN16	5121	0.0005858230814294083	0.0004656573582906276
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN17	5121	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN18	5121	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN19	5121	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN2	5121	0.09822300331966413	0.0940367579460144
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN20	5121	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN22	5121	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN23	5121	0.0613161491896114	0.041932109743356705
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN3	5121	0.8476859988283538	2.493180274963379
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN4	5121	0.8504198398750245	2.4225661754608154
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN5	5121	0.0019527436047646943	0.002729689469560981
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN6	5121	0.0009763718023823472	0.0009075282723642886
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN7	5121	0.7951571958601835	1.984145998954773
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN8	5121	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CLDN9	5121	0.19820347588361648	0.17609773576259613
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	CRB3	5121	0.3182972075766452	0.2946850657463074
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	F11R	5121	0.48486623706307364	0.5942041277885437
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	PALS1	5121	0.18316735012692834	0.1625077724456787
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	PARD3	5121	0.3872290568248389	0.4120849072933197
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	PARD6A	5121	0.06697910564342902	0.04025961086153984
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	PARD6B	5121	0.5955867994532318	0.8827654123306274
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	PARD6G	5121	0.016598320640499903	0.012521617114543915
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	PATJ	5121	0.26166764303846907	0.27076154947280884
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt15	PRKCI	5121	0.344854520601445	0.34670618176460266
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN1	187	0.6042780748663101	0.44319096207618713
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN10	187	0.6524064171122995	0.5881218910217285
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN11	187	0.0106951871657754	0.0039411489851772785
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN12	187	0.44385026737967914	0.22576075792312622
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN14	187	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN15	187	0.46524064171123	0.26575544476509094
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN16	187	0.0106951871657754	0.002362061757594347
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN17	187	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN18	187	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN19	187	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN2	187	0.10695187165775401	0.0732455849647522
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN20	187	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN22	187	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN23	187	0.5187165775401069	0.32317227125167847
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN3	187	0.9946524064171123	3.2965848445892334
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN4	187	0.9679144385026738	3.568310499191284
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN5	187	0.016042780748663103	0.005043089855462313
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN6	187	0.026737967914438502	0.01815585419535637
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN7	187	0.9518716577540107	1.7779338359832764
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN8	187	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CLDN9	187	0.0374331550802139	0.012074708007276058
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	CRB3	187	0.5775401069518716	0.32137009501457214
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	F11R	187	0.8823529411764706	0.8864622116088867
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	PALS1	187	0.37967914438502676	0.16329476237297058
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	PARD3	187	0.7379679144385026	0.5174305438995361
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	PARD6A	187	0.17647058823529413	0.06152729690074921
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	PARD6B	187	0.6844919786096256	0.45436176657676697
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	PARD6G	187	0.016042780748663103	0.003269562032073736
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	PATJ	187	0.6844919786096256	0.39965876936912537
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt17	PRKCI	187	0.6470588235294118	0.39611735939979553
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN1	5609	0.2440720270993047	0.28366154432296753
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN10	5609	0.02050276341593867	0.021572193130850792
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN11	5609	0.002317703690497415	0.0018048647325485945
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN12	5609	0.12337315029417008	0.12234779447317123
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN14	5609	0.002139418791228383	0.0015374558279290795
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN15	5609	0.21715100730968087	0.23388561606407166
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN16	5609	0.00463540738099483	0.0036970162764191628
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN17	5609	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN18	5609	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN19	5609	0.00035656979853806385	0.00018994230777025223
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN2	5609	0.01765020502763416	0.017003390938043594
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN20	5609	0.00017828489926903192	4.7335619456134737e-05
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN22	5609	0.0	0.0
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN23	5609	0.09859154929577464	0.09606363624334335
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN3	5609	0.8580852201818506	2.5391764640808105
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN4	5609	0.9006953111071492	2.898010492324829
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN5	5609	0.0007131395970761277	0.0008959476836025715
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN6	5609	0.0017828489926903191	0.001120785134844482
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN7	5609	0.7029773578177928	1.5562008619308472
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN8	5609	0.0035656979853806382	0.003124728100374341
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CLDN9	5609	0.01123194865394901	0.011592351831495762
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	CRB3	5609	0.2547691210554466	0.26307907700538635
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	F11R	5609	0.44107684079158493	0.5909886956214905
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	PALS1	5609	0.1123194865394901	0.10090039670467377
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	PARD3	5609	0.256730254947406	0.2785520553588867
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	PARD6A	5609	0.0641825637368515	0.05129591003060341
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	PARD6B	5609	0.3683366018898199	0.4619625508785248
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	PARD6G	5609	0.0016045640934212871	0.0015295201446861029
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	PATJ	5609	0.2943483686931717	0.33156728744506836
Liu_2024_Cancer_Res	Liu_2024_Cancer_Res.Pt18	PRKCI	5609	0.2447851666963808	0.2526843547821045
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN1	1138	0.005272407732864675	0.008030835539102554
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN10	1138	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN11	1138	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN12	1138	0.011423550087873463	0.02186034992337227
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN14	1138	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN15	1138	0.008787346221441126	0.016977379098534584
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN16	1138	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN17	1138	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN18	1138	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN19	1138	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN2	1138	0.0026362038664323375	0.0019402907928451896
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN20	1138	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN22	1138	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN23	1138	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN3	1138	0.1827768014059754	0.4567890465259552
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN4	1138	0.016695957820738138	0.02754347026348114
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN5	1138	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN6	1138	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN7	1138	0.13708260105448156	0.32856786251068115
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN8	1138	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CLDN9	1138	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	CRB3	1138	0.019332161687170474	0.047170158475637436
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	F11R	1138	0.004393673110720563	0.0023427847772836685
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	PALS1	1138	0.0026362038664323375	0.001994433579966426
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	PARD3	1138	0.011423550087873463	0.024190785363316536
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	PARD6A	1138	0.0008787346221441124	0.00011743445065803826
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	PARD6B	1138	0.004393673110720563	0.002675112569704652
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	PARD6G	1138	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	PATJ	1138	0.011423550087873463	0.023030994459986687
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P5915	PRKCI	1138	0.020210896309314587	0.0469323955476284
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN1	5333	0.005437839864991562	0.009149492718279362
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN10	5333	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN11	5333	0.00562535158447403	0.007198657840490341
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN12	5333	0.007125445340333771	0.010418747551739216
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN14	5333	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN15	5333	0.033189574348396776	0.05065049231052399
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN16	5333	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN17	5333	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN18	5333	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN19	5333	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN2	5333	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN20	5333	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN22	5333	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN23	5333	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN3	5333	0.1008813050815676	0.1576881855726242
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN4	5333	0.6109131820738796	1.5231306552886963
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN5	5333	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN6	5333	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN7	5333	0.2514532158259891	0.38618606328964233
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN8	5333	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CLDN9	5333	0.02325145321582599	0.03482432663440704
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	CRB3	5333	0.03206450403150197	0.04971526935696602
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	F11R	5333	0.06600412525782862	0.0950966402888298
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	PALS1	5333	0.029626851678229888	0.042947810143232346
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	PARD3	5333	0.010125632852053253	0.014527461491525173
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	PARD6A	5333	0.038252390774423405	0.05160200968384743
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	PARD6B	5333	0.0007500468779298706	0.0008768408442847431
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	PARD6G	5333	0.02887680480030002	0.04015837982296944
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	PATJ	5333	0.05212825801612601	0.08002161979675293
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6198	PRKCI	5333	0.05119069941871367	0.07647096365690231
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN1	242	0.1115702479338843	0.12918508052825928
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN10	242	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN11	242	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN12	242	0.0743801652892562	0.07249099016189575
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN14	242	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN15	242	0.045454545454545456	0.07977667450904846
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN16	242	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN17	242	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN18	242	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN19	242	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN2	242	0.02066115702479339	0.01861531287431717
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN20	242	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN22	242	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN23	242	0.01652892561983471	0.016193566843867302
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN3	242	0.5082644628099173	1.068792462348938
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN4	242	0.45867768595041325	0.9639285802841187
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN5	242	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN6	242	0.0	0.0
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN7	242	0.3884297520661157	0.5724011659622192
Sathe_2023_Clin_Cancer_Res	Sathe_2023_Clin_Cancer_Res.P6335	CLDN8	242	0.0	0.0
