gene	program_rank	persistent_five_source_core	hgp_positive_sources	all_positive_sources	hgp_recurrence_class	outgrowth_direction	biological_membership	source	log2_effect	source_label	display_effect	within_context_signed_rank	source_group
P4HA2	14	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	Other REC programme	spatial_rHGP_vs_dHGP	0.450235488223509	FFPE spatial HGP	0.450235488223509	0.477272727272727	Five projection
contexts
P4HA2	14	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	Other REC programme	outgrowth_macro_vs_micro	0.995561017325779	Macro vs micro	0.995561017325779	0.727272727272727	Five projection
contexts
KRT80	15	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	AP-1 target	discovery_rec_vs_other	2.01240947379719	REC discovery	2	0.704545454545455	Source
definition
KRT80	15	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	AP-1 target	bulk_rHGP_vs_dHGP	0.661196694788455	Bulk HGP	0.661196694788455	0.681818181818182	Five projection
contexts
KRT80	15	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	AP-1 target	interface_rHGP_vs_dHGP	1.00615073530064	Interface HGP	1.00615073530064	0.954545454545455	Five projection
contexts
KRT80	15	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	AP-1 target	epithelial_rHGP_vs_dHGP	2.04956339323615	Epithelial HGP	2	0.954545454545455	Five projection
contexts
KRT80	15	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	AP-1 target	spatial_rHGP_vs_dHGP	1.53057742752498	FFPE spatial HGP	1.53057742752498	0.977272727272727	Five projection
contexts
KRT80	15	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	AP-1 target	outgrowth_macro_vs_micro	0.649780332233646	Macro vs micro	0.649780332233646	0.636363636363636	Five projection
contexts
NDRG1	16	FALSE	3	4	positive in three HGP datasets	higher in macrometastasis	Hypoxia	discovery_rec_vs_other	1.99673456758665	REC discovery	1.99673456758665	0.659090909090909	Source
definition
NDRG1	16	FALSE	3	4	positive in three HGP datasets	higher in macrometastasis	Hypoxia	bulk_rHGP_vs_dHGP	0.311365432888968	Bulk HGP	0.311365432888968	0.272727272727273	Five projection
contexts
NDRG1	16	FALSE	3	4	positive in three HGP datasets	higher in macrometastasis	Hypoxia	interface_rHGP_vs_dHGP	0.700360803128831	Interface HGP	0.700360803128831	0.863636363636364	Five projection
contexts
NDRG1	16	FALSE	3	4	positive in three HGP datasets	higher in macrometastasis	Hypoxia	epithelial_rHGP_vs_dHGP	0.324471570652254	Epithelial HGP	0.324471570652254	0.181818181818182	Five projection
contexts
NDRG1	16	FALSE	3	4	positive in three HGP datasets	higher in macrometastasis	Hypoxia	spatial_rHGP_vs_dHGP	-0.409232728675879	FFPE spatial HGP	-0.409232728675879	-0.454545454545455	Five projection
contexts
NDRG1	16	FALSE	3	4	positive in three HGP datasets	higher in macrometastasis	Hypoxia	outgrowth_macro_vs_micro	1.30289678123952	Macro vs micro	1.30289678123952	0.909090909090909	Five projection
contexts
DDX60	17	FALSE	3	3	positive in three HGP datasets	not higher in macrometastasis	Other REC programme	discovery_rec_vs_other	1.99389332768528	REC discovery	1.99389332768528	0.636363636363636	Source
definition
DDX60	17	FALSE	3	3	positive in three HGP datasets	not higher in macrometastasis	Other REC programme	bulk_rHGP_vs_dHGP	0.200616013980451	Bulk HGP	0.200616013980451	0.204545454545455	Five projection
contexts
DDX60	17	FALSE	3	3	positive in three HGP datasets	not higher in macrometastasis	Other REC programme	interface_rHGP_vs_dHGP	0.0147929594811234	Interface HGP	0.0147929594811234	0.0454545454545455	Five projection
contexts
DDX60	17	FALSE	3	3	positive in three HGP datasets	not higher in macrometastasis	Other REC programme	epithelial_rHGP_vs_dHGP	0.270000173413497	Epithelial HGP	0.270000173413497	0.159090909090909	Five projection
contexts
DDX60	17	FALSE	3	3	positive in three HGP datasets	not higher in macrometastasis	Other REC programme	spatial_rHGP_vs_dHGP	-1.20528665286982	FFPE spatial HGP	-1.20528665286982	-0.818181818181818	Five projection
contexts
DDX60	17	FALSE	3	3	positive in three HGP datasets	not higher in macrometastasis	Other REC programme	outgrowth_macro_vs_micro	-0.218763447811334	Macro vs micro	-0.218763447811334	-0.204545454545455	Five projection
contexts
KLF4	18	FALSE	2	2	split HGP direction	not higher in macrometastasis	Other REC programme	discovery_rec_vs_other	1.62901029131166	REC discovery	1.62901029131166	0.363636363636364	Source
definition
KLF4	18	FALSE	2	2	split HGP direction	not higher in macrometastasis	Other REC programme	bulk_rHGP_vs_dHGP	0.354644921311083	Bulk HGP	0.354644921311083	0.409090909090909	Five projection
contexts
KLF4	18	FALSE	2	2	split HGP direction	not higher in macrometastasis	Other REC programme	interface_rHGP_vs_dHGP	-0.209102361994401	Interface HGP	-0.209102361994401	-0.25	Five projection
contexts
KLF4	18	FALSE	2	2	split HGP direction	not higher in macrometastasis	Other REC programme	epithelial_rHGP_vs_dHGP	-1.59386408401575	Epithelial HGP	-1.59386408401575	-0.840909090909091	Five projection
contexts
KLF4	18	FALSE	2	2	split HGP direction	not higher in macrometastasis	Other REC programme	spatial_rHGP_vs_dHGP	1.27289614895899	FFPE spatial HGP	1.27289614895899	0.863636363636364	Five projection
contexts
KLF4	18	FALSE	2	2	split HGP direction	not higher in macrometastasis	Other REC programme	outgrowth_macro_vs_micro	-0.634619764333184	Macro vs micro	-0.634619764333184	-0.613636363636364	Five projection
contexts
CYP3A5	19	FALSE	2	2	split HGP direction	not higher in macrometastasis	AP-1 target	discovery_rec_vs_other	1.30278015419011	REC discovery	1.30278015419011	0.113636363636364	Source
definition
CYP3A5	19	FALSE	2	2	split HGP direction	not higher in macrometastasis	AP-1 target	bulk_rHGP_vs_dHGP	-0.00166242230848113	Bulk HGP	-0.00166242230848113	-0.0227272727272727	Five projection
contexts
CYP3A5	19	FALSE	2	2	split HGP direction	not higher in macrometastasis	AP-1 target	interface_rHGP_vs_dHGP	-0.156656526506433	Interface HGP	-0.156656526506433	-0.181818181818182	Five projection
contexts
CYP3A5	19	FALSE	2	2	split HGP direction	not higher in macrometastasis	AP-1 target	epithelial_rHGP_vs_dHGP	0.248292744327322	Epithelial HGP	0.248292744327322	0.113636363636364	Five projection
contexts
CYP3A5	19	FALSE	2	2	split HGP direction	not higher in macrometastasis	AP-1 target	spatial_rHGP_vs_dHGP	1.43849638797088	FFPE spatial HGP	1.43849638797088	0.931818181818182	Five projection
contexts
CYP3A5	19	FALSE	2	2	split HGP direction	not higher in macrometastasis	AP-1 target	outgrowth_macro_vs_micro	-0.553114983743116	Macro vs micro	-0.553114983743116	-0.568181818181818	Five projection
contexts
BIRC3	20	FALSE	2	2	split HGP direction	not higher in macrometastasis	NF-kB regulon	discovery_rec_vs_other	2.0358711815993	REC discovery	2	0.727272727272727	Source
definition
BIRC3	20	FALSE	2	2	split HGP direction	not higher in macrometastasis	NF-kB regulon	bulk_rHGP_vs_dHGP	0.595188759312198	Bulk HGP	0.595188759312198	0.636363636363636	Five projection
contexts
BIRC3	20	FALSE	2	2	split HGP direction	not higher in macrometastasis	NF-kB regulon	interface_rHGP_vs_dHGP	-0.526958575305563	Interface HGP	-0.526958575305563	-0.75	Five projection
contexts
BIRC3	20	FALSE	2	2	split HGP direction	not higher in macrometastasis	NF-kB regulon	epithelial_rHGP_vs_dHGP	0.0943734826311413	Epithelial HGP	0.0943734826311413	0.0454545454545455	Five projection
contexts
BIRC3	20	FALSE	2	2	split HGP direction	not higher in macrometastasis	NF-kB regulon	spatial_rHGP_vs_dHGP	-0.240388916577137	FFPE spatial HGP	-0.240388916577137	-0.272727272727273	Five projection
contexts
BIRC3	20	FALSE	2	2	split HGP direction	not higher in macrometastasis	NF-kB regulon	outgrowth_macro_vs_micro	-1.21165149054545	Macro vs micro	-1.21165149054545	-0.886363636363636	Five projection
contexts
APOL1	21	FALSE	1	1	positive in zero or one HGP dataset	not higher in macrometastasis	Regenerative	discovery_rec_vs_other	2.42118361849117	REC discovery	2	0.840909090909091	Source
definition
APOL1	21	FALSE	1	1	positive in zero or one HGP dataset	not higher in macrometastasis	Regenerative	bulk_rHGP_vs_dHGP	0.850485730572842	Bulk HGP	0.850485730572842	0.795454545454545	Five projection
contexts
APOL1	21	FALSE	1	1	positive in zero or one HGP dataset	not higher in macrometastasis	Regenerative	interface_rHGP_vs_dHGP	-0.372126672542708	Interface HGP	-0.372126672542708	-0.545454545454545	Five projection
contexts
APOL1	21	FALSE	1	1	positive in zero or one HGP dataset	not higher in macrometastasis	Regenerative	epithelial_rHGP_vs_dHGP	-0.517663721698708	Epithelial HGP	-0.517663721698708	-0.295454545454545	Five projection
contexts
APOL1	21	FALSE	1	1	positive in zero or one HGP dataset	not higher in macrometastasis	Regenerative	spatial_rHGP_vs_dHGP	-0.78279934235681	FFPE spatial HGP	-0.78279934235681	-0.659090909090909	Five projection
contexts
APOL1	21	FALSE	1	1	positive in zero or one HGP dataset	not higher in macrometastasis	Regenerative	outgrowth_macro_vs_micro	-0.195573837962709	Macro vs micro	-0.195573837962709	-0.159090909090909	Five projection
contexts
GSN	23	FALSE	3	3	positive in three HGP datasets	not higher in macrometastasis	AP-1 target	discovery_rec_vs_other	1.32644382235815	REC discovery	1.32644382235815	0.136363636363636	Source
definition
GSN	23	FALSE	3	3	positive in three HGP datasets	not higher in macrometastasis	AP-1 target	bulk_rHGP_vs_dHGP	0.694643218972784	Bulk HGP	0.694643218972784	0.75	Five projection
contexts
GSN	23	FALSE	3	3	positive in three HGP datasets	not higher in macrometastasis	AP-1 target	interface_rHGP_vs_dHGP	-0.234814200165219	Interface HGP	-0.234814200165219	-0.272727272727273	Five projection
contexts
GSN	23	FALSE	3	3	positive in three HGP datasets	not higher in macrometastasis	AP-1 target	epithelial_rHGP_vs_dHGP	0.662009235663381	Epithelial HGP	0.662009235663381	0.431818181818182	Five projection
contexts
GSN	23	FALSE	3	3	positive in three HGP datasets	not higher in macrometastasis	AP-1 target	spatial_rHGP_vs_dHGP	0.84792633694032	FFPE spatial HGP	0.84792633694032	0.681818181818182	Five projection
contexts
GSN	23	FALSE	3	3	positive in three HGP datasets	not higher in macrometastasis	AP-1 target	outgrowth_macro_vs_micro	-0.236669981843503	Macro vs micro	-0.236669981843503	-0.227272727272727	Five projection
contexts
ADM	25	FALSE	3	4	positive in three HGP datasets	higher in macrometastasis	Hypoxia; Regenerative	discovery_rec_vs_other	1.95979401871367	REC discovery	1.95979401871367	0.613636363636364	Source
definition
ADM	25	FALSE	3	4	positive in three HGP datasets	higher in macrometastasis	Hypoxia; Regenerative	bulk_rHGP_vs_dHGP	0.483767459649395	Bulk HGP	0.483767459649395	0.5	Five projection
contexts
ADM	25	FALSE	3	4	positive in three HGP datasets	higher in macrometastasis	Hypoxia; Regenerative	interface_rHGP_vs_dHGP	0.0362049734066559	Interface HGP	0.0362049734066559	0.0909090909090909	Five projection
contexts
