cell_id	Sample	Growth pattern	Tumor	Tumor front	Region	Clusters	x	y	display_hgp	display_class	is_tumour	display_class_new
394454	REP-P18-S24	RHGP	False	False	Portal tissue	MΦ	9966	14952.889	rHGP	Non-tumour context	FALSE	Other tissue
394455	REP-P18-S24	RHGP	False	False	Stroma	CAF1	391	24580	rHGP	Non-tumour context	FALSE	Other tissue
394459	REP-P18-S24	RHGP	False	False	Stroma	CAF1	5828.2144	19130	rHGP	Non-tumour context	FALSE	Other tissue
394460	REP-P18-S24	RHGP	False	False	Stroma	CAF1	8628	1479.5714	rHGP	Non-tumour context	FALSE	Other tissue
394463	REP-P18-S24	RHGP	True	False	Tumor	CAF1	4046.7368	20941.447	rHGP	Tumour-region context	TRUE	Other tissue
394464	REP-P18-S24	RHGP	False	False	Liver	CAF2	10373.333	14627.634	rHGP	Non-tumour context	FALSE	Other tissue
394465	REP-P18-S24	RHGP	False	False	Portal tissue	CAF2	13671.272	11285	rHGP	Non-tumour context	FALSE	Other tissue
394467	REP-P18-S24	RHGP	False	False	Stroma	NC3	3638.3	21341.5	rHGP	Non-tumour context	FALSE	Other tissue
394470	REP-P18-S24	RHGP	False	False	Liver	aHSC1	11934.579	13033.685	rHGP	Non-tumour context	FALSE	Other tissue
394471	REP-P18-S24	RHGP	False	False	Stroma	CAF2	7548.35	2619.3	rHGP	Non-tumour context	FALSE	Other tissue
394478	REP-P18-S24	RHGP	False	False	Stroma	CAF2	839.0476	24157.572	rHGP	Non-tumour context	FALSE	Other tissue
394479	REP-P18-S24	RHGP	False	False	Stroma	CAF2	5272.75	19752.834	rHGP	Non-tumour context	FALSE	Other tissue
394486	REP-P18-S24	RHGP	False	False	Liver	MΦ	10645.167	14407.833	rHGP	Non-tumour context	FALSE	Other tissue
394487	REP-P18-S24	RHGP	False	False	Stroma	CAF2	5466.3	19566.1	rHGP	Non-tumour context	FALSE	Other tissue
394488	REP-P18-S24	RHGP	False	False	Liver	CAF3	12762.538	12494.308	rHGP	Non-tumour context	FALSE	Other tissue
394490	REP-P18-S24	RHGP	False	False	Portal tissue	CAF2	8845.875	16189.542	rHGP	Non-tumour context	FALSE	Other tissue
394493	REP-P18-S24	RHGP	False	False	Stroma	CAF3	7277.8667	2896.2	rHGP	Non-tumour context	FALSE	Other tissue
394497	REP-P18-S24	RHGP	False	False	Liver	aHSC1	11067.392	13962.695	rHGP	Non-tumour context	FALSE	Other tissue
394499	REP-P18-S24	RHGP	True	False	Tumor	CAF2	3031.2666	22066.5	rHGP	Tumour-region context	TRUE	Other tissue
394504	REP-P18-S24	RHGP	False	False	Stroma	CAF2	3592.2273	788.4091	rHGP	Non-tumour context	FALSE	Other tissue
394509	REP-P18-S24	RHGP	True	False	Tumor	CAF2	2932.8333	22127.125	rHGP	Tumour-region context	TRUE	Other tissue
394511	REP-P18-S24	RHGP	False	False	Stroma	CAF2	4907.4316	20160.342	rHGP	Non-tumour context	FALSE	Other tissue
394514	REP-P18-S24	RHGP	False	False	Stroma	NC3	1045.7222	24089.445	rHGP	Non-tumour context	FALSE	Other tissue
394515	REP-P18-S24	RHGP	False	False	Liver	MΦ	10997.777	14105.556	rHGP	Non-tumour context	FALSE	Other tissue
394516	REP-P18-S24	RHGP	False	False	Stroma	NC3	8079.1816	2096.4546	rHGP	Non-tumour context	FALSE	Other tissue
394528	REP-P18-S24	RHGP	False	False	Portal tissue	MΦ	10011.9375	15191.625	rHGP	Non-tumour context	FALSE	Other tissue
394531	REP-P18-S24	RHGP	False	False	Stroma	CAF2	3807.238	21401.596	rHGP	Non-tumour context	FALSE	Other tissue
394532	REP-P18-S24	RHGP	False	False	Stroma	CAF1	3517.7646	21623.941	rHGP	Non-tumour context	FALSE	Other tissue
394536	REP-P18-S24	RHGP	True	False	Tumor	CAF2	4665.875	20546.5	rHGP	Tumour-region context	TRUE	Other tissue
394537	REP-P18-S24	RHGP	False	False	Liver	aHSC1	11954.286	13268.75	rHGP	Non-tumour context	FALSE	Other tissue
394538	REP-P18-S24	RHGP	False	False	Stroma	CAF1	7974.3125	2222.25	rHGP	Non-tumour context	FALSE	Other tissue
394541	REP-P18-S24	RHGP	False	False	Stroma	CAF2	7157.9663	18071.424	rHGP	Non-tumour context	FALSE	Other tissue
394542	REP-P18-S24	RHGP	False	False	Stroma	NC3	807.4762	24418.523	rHGP	Non-tumour context	FALSE	Other tissue
394547	REP-P18-S24	RHGP	False	False	Stroma	CAF2	6853.294	18449.941	rHGP	Non-tumour context	FALSE	Other tissue
394549	REP-P18-S24	RHGP	True	False	Tumor	CAF2	3539.6304	6700.3696	rHGP	Tumour-region context	TRUE	Other tissue
394550	REP-P18-S24	RHGP	False	False	Stroma	CAF1	3500.5557	21733.777	rHGP	Non-tumour context	FALSE	Other tissue
394554	REP-P18-S24	RHGP	False	False	Liver	aHSC1	12390.173	12914.896	rHGP	Non-tumour context	FALSE	Other tissue
394562	REP-P18-S24	RHGP	False	False	Liver	aHSC1	11641.917	13630.667	rHGP	Non-tumour context	FALSE	Other tissue
394566	REP-P18-S24	RHGP	False	False	Stroma	CAF3	5807.6	19502.4	rHGP	Non-tumour context	FALSE	Other tissue
394569	REP-P18-S24	RHGP	False	False	Liver	MΦ	7834.6665	17504.334	rHGP	Non-tumour context	FALSE	Other tissue
394570	REP-P18-S24	RHGP	False	False	Portal tissue	CAF2	10361.385	14979.654	rHGP	Non-tumour context	FALSE	Other tissue
394573	REP-P18-S24	RHGP	False	False	Liver	CAF3	13760	11576.294	rHGP	Non-tumour context	FALSE	Other tissue
394574	REP-P18-S24	RHGP	False	False	Stroma	CAF2	1252.8379	24113.107	rHGP	Non-tumour context	FALSE	Other tissue
394575	REP-P18-S24	RHGP	False	False	Stroma	CAF2	5346.147	19949.324	rHGP	Non-tumour context	FALSE	Other tissue
394578	REP-P18-S24	RHGP	False	False	Stroma	CAF2	4682.6665	20653.05	rHGP	Non-tumour context	FALSE	Other tissue
394581	REP-P18-S24	RHGP	False	False	Stroma	CAF2	4596.6343	20700.732	rHGP	Non-tumour context	FALSE	Other tissue
394582	REP-P18-S24	RHGP	True	False	Tumor	CAF2	8571.125	1696	rHGP	Tumour-region context	TRUE	Other tissue
394587	REP-P18-S24	RHGP	False	False	Stroma	CAF2	594.06665	24761.4	rHGP	Non-tumour context	FALSE	Other tissue
394590	REP-P18-S24	RHGP	False	False	Stroma	CAF2	6291.75	19110.375	rHGP	Non-tumour context	FALSE	Other tissue
394592	REP-P18-S24	RHGP	False	False	Stroma	CAF2	689.4722	24670.945	rHGP	Non-tumour context	FALSE	Other tissue
394593	REP-P18-S24	RHGP	True	False	Tumor	CAF2	4784.2856	5455.643	rHGP	Tumour-region context	TRUE	Other tissue
394597	REP-P18-S24	RHGP	False	False	Portal tissue	MΦ	9871.9	15521.9	rHGP	Non-tumour context	FALSE	Other tissue
394601	REP-P18-S24	RHGP	False	False	Liver	CAF3	10618.3	14838.8	rHGP	Non-tumour context	FALSE	Other tissue
394604	REP-P18-S24	RHGP	True	False	Tumor	CAF2	6418.92	3869.88	rHGP	Tumour-region context	TRUE	Other tissue
394609	REP-P18-S24	RHGP	False	False	Liver	CAF2	7633.9165	17835	rHGP	Non-tumour context	FALSE	Other tissue
394611	REP-P18-S24	RHGP	False	False	Stroma	CAF2	6481.6206	18989.861	rHGP	Non-tumour context	FALSE	Other tissue
394613	REP-P18-S24	RHGP	False	False	Liver	aHSC1	13870	11594.2	rHGP	Non-tumour context	FALSE	Other tissue
394615	REP-P18-S24	RHGP	False	False	Stroma	CAF3	3227.4	1188.5	rHGP	Non-tumour context	FALSE	Other tissue
394616	REP-P18-S24	RHGP	True	False	Tumor	CAF1	4835.75	5430.375	rHGP	Tumour-region context	TRUE	Other tissue
394618	REP-P18-S24	RHGP	False	False	Liver	MΦ	13410.5	12053	rHGP	Non-tumour context	FALSE	Other tissue
394620	REP-P18-S24	RHGP	False	False	Stroma	NC3	4762.613	20723.355	rHGP	Non-tumour context	FALSE	Other tissue
394627	REP-P18-S24	RHGP	True	False	Tumor	CAF2	8986.409	1268.591	rHGP	Tumour-region context	TRUE	Other tissue
394628	REP-P18-S24	RHGP	False	False	Liver	MΦ	12814.75	12714.167	rHGP	Non-tumour context	FALSE	Other tissue
394633	REP-P18-S24	RHGP	True	False	Tumor	CAF3	2574.4	22949.7	rHGP	Tumour-region context	TRUE	Other tissue
394638	REP-P18-S24	RHGP	False	False	Stroma	CAF2	7281.143	3045.6191	rHGP	Non-tumour context	FALSE	Other tissue
394643	REP-P18-S24	RHGP	False	False	Liver	CAF3	13876.625	11673	rHGP	Non-tumour context	FALSE	Other tissue
394645	REP-P18-S24	RHGP	False	False	Stroma	CAF2	991.86664	24518.506	rHGP	Non-tumour context	FALSE	Other tissue
394646	REP-P18-S24	RHGP	True	False	Tumor	CAFγ	2059.0303	23491.455	rHGP	Tumour-region context	TRUE	Other tissue
394648	REP-P18-S24	RHGP	False	False	Portal tissue	CAF2	10424.4	15158.9	rHGP	Non-tumour context	FALSE	Other tissue
394649	REP-P18-S24	RHGP	True	False	Tumor	CAF2	8803.526	1492.2106	rHGP	Tumour-region context	TRUE	Other tissue
394651	REP-P18-S24	RHGP	True	False	Tumor	MΦ	5050.4	20535.4	rHGP	Tumour-region context	TRUE	Other tissue
394652	REP-P18-S24	RHGP	True	False	Tumor	MΦ	2740.8845	22794.615	rHGP	Tumour-region context	TRUE	Other tissue
394655	REP-P18-S24	RHGP	False	False	Liver	CAF2	10774.048	14910.19	rHGP	Non-tumour context	FALSE	Other tissue
394656	REP-P18-S24	RHGP	False	False	Liver	MΦ	10521.182	15033.637	rHGP	Non-tumour context	FALSE	Other tissue
394657	REP-P18-S24	RHGP	False	False	Stroma	CAF1	4221.9287	21318	rHGP	Non-tumour context	FALSE	Other tissue
394659	REP-P18-S24	RHGP	False	False	Liver	CAF2	7450.2	18170.04	rHGP	Non-tumour context	FALSE	Other tissue
394660	REP-P18-S24	RHGP	True	False	Tumor	CAF2	3752.75	6579.4424	rHGP	Tumour-region context	TRUE	Other tissue
394664	REP-P18-S24	RHGP	False	False	Stroma	CAF3	5802.4707	19823.53	rHGP	Non-tumour context	FALSE	Other tissue
394665	REP-P18-S24	RHGP	False	False	Liver	MΦ	11642.3	13990.4	rHGP	Non-tumour context	FALSE	Other tissue
394666	REP-P18-S24	RHGP	False	False	Stroma	CAF1	2011.6177	23615.97	rHGP	Non-tumour context	FALSE	Other tissue
394673	REP-P18-S24	RHGP	True	True	Tumor	CAF1	5527.48	20114.16	rHGP	Tumour-region context	TRUE	Other tissue
394674	REP-P18-S24	RHGP	False	False	Stroma	CAF2	2207.9148	23489.936	rHGP	Non-tumour context	FALSE	Other tissue
394676	REP-P18-S24	RHGP	False	False	Stroma	CAF2	6512.5835	19161.584	rHGP	Non-tumour context	FALSE	Other tissue
394679	REP-P18-S24	RHGP	False	False	Stroma	MΦ	4287.8667	21412.467	rHGP	Non-tumour context	FALSE	Other tissue
394680	REP-P18-S24	RHGP	False	False	Stroma	CAF2	4624.2393	21131.912	rHGP	Non-tumour context	FALSE	Other tissue
394682	REP-P18-S24	RHGP	True	False	Tumor	CAF2	3651.3928	6679.518	rHGP	Tumour-region context	TRUE	Other tissue
394685	REP-P18-S24	RHGP	False	False	Liver	aHSC1	9331.934	16409.133	rHGP	Non-tumour context	FALSE	Other tissue
394688	REP-P18-S24	RHGP	False	False	Liver	MΦ	13130.6	12620.267	rHGP	Non-tumour context	FALSE	Other tissue
394692	REP-P18-S24	RHGP	False	False	Portal tissue	CAF3	8895.8	16814.5	rHGP	Non-tumour context	FALSE	Other tissue
394696	REP-P18-S24	RHGP	False	False	Liver	CAF2	7913.52	17854.76	rHGP	Non-tumour context	FALSE	Other tissue
394697	REP-P18-S24	RHGP	False	False	Stroma	CAF3	6112.355	19682.033	rHGP	Non-tumour context	FALSE	Other tissue
394698	REP-P18-S24	RHGP	False	False	Stroma	CAF2	4385.04	21383.52	rHGP	Non-tumour context	FALSE	Other tissue
394699	REP-P18-S24	RHGP	False	False	Stroma	CAF2	4264.8	21481.857	rHGP	Non-tumour context	FALSE	Other tissue
394700	REP-P18-S24	RHGP	False	False	Stroma	CAF3	6677.7334	19122.934	rHGP	Non-tumour context	FALSE	Other tissue
394701	REP-P18-S24	RHGP	False	False	Stroma	CAF2	2011.909	23740.818	rHGP	Non-tumour context	FALSE	Other tissue
394704	REP-P18-S24	RHGP	False	False	Stroma	CAF2	3220.9644	7138.25	rHGP	Non-tumour context	FALSE	Other tissue
394707	REP-P18-S24	RHGP	True	False	Tumor	CAF2	2410.647	23347.53	rHGP	Tumour-region context	TRUE	Other tissue
394709	REP-P18-S24	RHGP	False	False	Liver	aHSC1	13593.077	12223.615	rHGP	Non-tumour context	FALSE	Other tissue
394710	REP-P18-S24	RHGP	False	False	Stroma	CAF2	7134.091	18682.6	rHGP	Non-tumour context	FALSE	Other tissue
394711	REP-P18-S24	RHGP	True	True	Tumor	CAF3	5802.8887	20013.223	rHGP	Tumour-region context	TRUE	Other tissue
394715	REP-P18-S24	RHGP	False	False	Stroma	CAF2	7773	2625.7334	rHGP	Non-tumour context	FALSE	Other tissue
394720	REP-P18-S24	RHGP	False	False	Stroma	CAF2	1023.5172	24814.55	rHGP	Non-tumour context	FALSE	Other tissue
394721	REP-P18-S24	RHGP	False	False	Liver	aHSC1	11423.952	14370.048	rHGP	Non-tumour context	FALSE	Other tissue
394724	REP-P18-S24	RHGP	False	False	Liver	CAF3	8232.3	17615	rHGP	Non-tumour context	FALSE	Other tissue
394727	REP-P18-S24	RHGP	True	False	Tumor	CAF2	2846.8076	1648.9231	rHGP	Tumour-region context	TRUE	Other tissue
394728	REP-P18-S24	RHGP	False	False	Stroma	CAF2	620.13336	9805.6	rHGP	Non-tumour context	FALSE	Other tissue
394734	REP-P18-S24	RHGP	True	False	Tumor	CAF1	2455.3635	23427.545	rHGP	Tumour-region context	TRUE	Other tissue
394735	REP-P18-S24	RHGP	False	False	Stroma	CAF2	1229.5385	24702.75	rHGP	Non-tumour context	FALSE	Other tissue
394738	REP-P18-S24	RHGP	True	True	Tumor	CAF3	5971.647	19942.176	rHGP	Tumour-region context	TRUE	Other tissue
394739	REP-P18-S24	RHGP	True	False	Tumor	MΦ	6091.933	4296.4	rHGP	Tumour-region context	TRUE	Other tissue
394746	REP-P18-S24	RHGP	False	False	Stroma	CAFγ	1378.174	24585.348	rHGP	Non-tumour context	FALSE	Other tissue
394750	REP-P18-S24	RHGP	True	False	Tumor	CAF1	6828.44	3572.92	rHGP	Tumour-region context	TRUE	Other tissue
394751	REP-P18-S24	RHGP	False	False	Stroma	MΦ	1464.3334	24505.334	rHGP	Non-tumour context	FALSE	Other tissue
394752	REP-P18-S24	RHGP	False	False	Stroma	CAF2	4718.816	21207.053	rHGP	Non-tumour context	FALSE	Other tissue
394757	REP-P18-S24	RHGP	False	False	Liver	CAF2	7659	18324.275	rHGP	Non-tumour context	FALSE	Other tissue
394760	REP-P18-S24	RHGP	False	False	Stroma	CAF2	4640.9736	21324.922	rHGP	Non-tumour context	FALSE	Other tissue
394761	REP-P18-S24	RHGP	False	False	Stroma	CAF2	8713.24	1684.28	rHGP	Non-tumour context	FALSE	Other tissue
394762	REP-P18-S24	RHGP	False	False	Stroma	CAF2	1651.75	24340.209	rHGP	Non-tumour context	FALSE	Other tissue
394767	REP-P18-S24	RHGP	False	False	Stroma	CAF2	1201.7778	24870.984	rHGP	Non-tumour context	FALSE	Other tissue
394770	REP-P18-S24	RHGP	False	False	Stroma	CAF2	1585.289	24507.533	rHGP	Non-tumour context	FALSE	Other tissue
394771	REP-P18-S24	RHGP	False	False	Stroma	CAF3	889.875	25154	rHGP	Non-tumour context	FALSE	Other tissue
394772	REP-P18-S24	RHGP	False	False	Stroma	CAF2	7980.364	2435.6365	rHGP	Non-tumour context	FALSE	Other tissue
394773	REP-P18-S24	RHGP	False	False	Liver	CAF3	8575.889	17513.223	rHGP	Non-tumour context	FALSE	Other tissue
394781	REP-P18-S24	RHGP	False	False	Stroma	CAF2	4843.878	21275.756	rHGP	Non-tumour context	FALSE	Other tissue
394783	REP-P18-S24	RHGP	True	False	Tumor	CAF1	5838.2144	4593.643	rHGP	Tumour-region context	TRUE	Other tissue
394785	REP-P18-S24	RHGP	False	False	Stroma	NC3	4995.5454	21098.092	rHGP	Non-tumour context	FALSE	Other tissue
394789	REP-P18-S24	RHGP	True	True	Tumor	CAF2	5890.1333	20240.867	rHGP	Tumour-region context	TRUE	Other tissue
394790	REP-P18-S24	RHGP	False	False	Liver	aHSC1	9666.368	16506.895	rHGP	Non-tumour context	FALSE	Other tissue
394791	REP-P18-S24	RHGP	True	False	Tumor	CAF2	2610.7693	23541.77	rHGP	Tumour-region context	TRUE	Other tissue
394792	REP-P18-S24	RHGP	False	False	Stroma	CAF2	6813.5	19328.812	rHGP	Non-tumour context	FALSE	Other tissue
394793	REP-P18-S24	RHGP	True	True	Tumor	CAF3	6315.154	19835.77	rHGP	Tumour-region context	TRUE	Other tissue
394797	REP-P18-S24	RHGP	False	False	Stroma	CAF1	6977.5	19184.5	rHGP	Non-tumour context	FALSE	Other tissue
394800	REP-P18-S24	RHGP	True	False	Tumor	CAF2	3022.3035	23151.035	rHGP	Tumour-region context	TRUE	Other tissue
394805	REP-P18-S24	RHGP	True	False	Tumor	CAF2	2249.4211	8178.0527	rHGP	Tumour-region context	TRUE	Other tissue
394807	REP-P18-S24	RHGP	True	False	Tumor	CAF2	4189.1577	22003.158	rHGP	Tumour-region context	TRUE	Other tissue
394808	REP-P18-S24	RHGP	True	False	Tumor	CAF2	4103.6665	22074.18	rHGP	Tumour-region context	TRUE	Other tissue
394811	REP-P18-S24	RHGP	True	False	Tumor	CAF2	5390.8	20872.4	rHGP	Tumour-region context	TRUE	Other tissue
394812	REP-P18-S24	RHGP	False	False	Liver	aHSC1	13418.777	12819.667	rHGP	Non-tumour context	FALSE	Other tissue
394813	REP-P18-S24	RHGP	False	False	Stroma	CAFγ	1389.2413	24855.172	rHGP	Non-tumour context	FALSE	Other tissue
394814	REP-P18-S24	RHGP	False	False	Stroma	CAF2	6195	20056.75	rHGP	Non-tumour context	FALSE	Other tissue
394815	REP-P18-S24	RHGP	False	False	Liver	CAF3	7364	18884.818	rHGP	Non-tumour context	FALSE	Other tissue
394820	REP-P18-S24	RHGP	False	False	Stroma	CAFγ	1089.3	25152.1	rHGP	Non-tumour context	FALSE	Other tissue
394822	REP-P18-S24	RHGP	False	False	Stroma	CAF2	1614.5	24679.234	rHGP	Non-tumour context	FALSE	Other tissue
394823	REP-P18-S24	RHGP	False	False	Stroma	NC3	1875.6364	24434.908	rHGP	Non-tumour context	FALSE	Other tissue
394825	REP-P18-S24	RHGP	False	False	Stroma	CAF2	1500.1666	24781.729	rHGP	Non-tumour context	FALSE	Other tissue
394827	REP-P18-S24	RHGP	True	False	Tumor	CAF1	4655.25	5822.75	rHGP	Tumour-region context	TRUE	Other tissue
394829	REP-P18-S24	RHGP	False	False	Liver	CAF3	12059.667	14247.167	rHGP	Non-tumour context	FALSE	Other tissue
394832	REP-P18-S24	RHGP	True	False	Tumor	CAF2	2898.348	23431.174	rHGP	Tumour-region context	TRUE	Other tissue
394833	REP-P18-S24	RHGP	False	False	Portal tissue	CAF1	11676.333	14653	rHGP	Non-tumour context	FALSE	Other tissue
394836	REP-P18-S24	RHGP	False	False	Portal tissue	MΦ	10421.143	15931.5	rHGP	Non-tumour context	FALSE	Other tissue
394837	REP-P18-S24	RHGP	False	False	Stroma	CAF2	1321.766	25094.043	rHGP	Non-tumour context	FALSE	Other tissue
394839	REP-P18-S24	RHGP	False	False	Stroma	CAF2	8458.25	2025.9642	rHGP	Non-tumour context	FALSE	Other tissue
394840	REP-P18-S24	RHGP	True	False	Tumor	CAF2	4350.1816	22007.045	rHGP	Tumour-region context	TRUE	Other tissue
394844	REP-P18-S24	RHGP	True	True	Tumor	CAF2	5995.1665	20376.666	rHGP	Tumour-region context	TRUE	Other tissue
394845	REP-P18-S24	RHGP	False	False	Stroma	CAF3	5601.7144	20756.928	rHGP	Non-tumour context	FALSE	Other tissue
394846	REP-P18-S24	RHGP	False	False	Stroma	CAF2	4459.9443	21894.139	rHGP	Non-tumour context	FALSE	Other tissue
394852	REP-P18-S24	RHGP	False	False	Stroma	CAF3	6429.364	20047.273	rHGP	Non-tumour context	FALSE	Other tissue
394855	REP-P18-S24	RHGP	False	False	Stroma	CAFγ	6994.6313	19477.422	rHGP	Non-tumour context	FALSE	Other tissue
394856	REP-P18-S24	RHGP	False	False	Stroma	CAF3	5365.467	21113.8	rHGP	Non-tumour context	FALSE	Other tissue
394857	REP-P18-S24	RHGP	False	False	Stroma	CAF1	1695.2413	24726.207	rHGP	Non-tumour context	FALSE	Other tissue
394858	REP-P18-S24	RHGP	False	False	Liver	MΦ	8688.2	17769.5	rHGP	Non-tumour context	FALSE	Other tissue
394861	REP-P18-S24	RHGP	True	False	Tumor	CAF2	6530.1333	3997.0222	rHGP	Tumour-region context	TRUE	Other tissue
394870	REP-P18-S24	RHGP	False	False	Stroma	CAF2	4484.0645	22016.227	rHGP	Non-tumour context	FALSE	Other tissue
394874	REP-P18-S24	RHGP	False	False	Liver	aHSC1	8928.591	17567	rHGP	Non-tumour context	FALSE	Other tissue
394877	REP-P18-S24	RHGP	False	False	Liver	aHSC1	12762.462	13721.308	rHGP	Non-tumour context	FALSE	Other tissue
394880	REP-P18-S24	RHGP	False	False	Stroma	CAF3	1910.3334	24594	rHGP	Non-tumour context	FALSE	Other tissue
394883	REP-P18-S24	RHGP	True	False	Tumor	CAF2	3363.9385	7116.5693	rHGP	Tumour-region context	TRUE	Other tissue
394887	REP-P18-S24	RHGP	False	False	Stroma	CAF2	2275.8157	24357.736	rHGP	Non-tumour context	FALSE	Other tissue
394893	REP-P18-S24	RHGP	False	False	Liver	CAFγ	7813.077	18779.309	rHGP	Non-tumour context	FALSE	Other tissue
394894	REP-P18-S24	RHGP	True	False	Tumor	CAF1	4673.857	5741.7144	rHGP	Tumour-region context	TRUE	Other tissue
394900	REP-P18-S24	RHGP	False	False	Liver	aHSC1	13260.263	13353.526	rHGP	Non-tumour context	FALSE	Other tissue
394904	REP-P18-S24	RHGP	False	False	Liver	aHSC1	9641.857	17009.928	rHGP	Non-tumour context	FALSE	Other tissue
394907	REP-P18-S24	RHGP	False	False	Stroma	CAF2	6634.1	19970.066	rHGP	Non-tumour context	FALSE	Other tissue
394913	REP-P18-S24	RHGP	False	False	Liver	CAF2	8131.5557	18566.639	rHGP	Non-tumour context	FALSE	Other tissue
394914	REP-P18-S24	RHGP	False	False	Stroma	CAF2	7068.243	19661.945	rHGP	Non-tumour context	FALSE	Other tissue
394915	REP-P18-S24	RHGP	False	False	Stroma	CAF3	4545.923	22150.46	rHGP	Non-tumour context	FALSE	Other tissue
394917	REP-P18-S24	RHGP	False	False	Stroma	MΦ	6611.778	20115.777	rHGP	Non-tumour context	FALSE	Other tissue
394919	REP-P18-S24	RHGP	False	False	Stroma	CAF2	3773.1667	22947.723	rHGP	Non-tumour context	FALSE	Other tissue
394920	REP-P18-S24	RHGP	True	False	Tumor	CAF1	3325.4443	23451.334	rHGP	Tumour-region context	TRUE	Other tissue
394923	REP-P18-S24	RHGP	False	False	Liver	MΦ	9841.154	16917.924	rHGP	Non-tumour context	FALSE	Other tissue
394925	REP-P18-S24	RHGP	True	False	Tumor	CAF2	4944.517	21815.275	rHGP	Tumour-region context	TRUE	Other tissue
394927	REP-P18-S24	RHGP	False	False	Stroma	CAF2	7639.967	2897.7	rHGP	Non-tumour context	FALSE	Other tissue
394928	REP-P18-S24	RHGP	False	False	Liver	CAF2	7643.316	19140.264	rHGP	Non-tumour context	FALSE	Other tissue
394930	REP-P18-S24	RHGP	False	False	Stroma	CAF2	1603.1086	25229.848	rHGP	Non-tumour context	FALSE	Other tissue
394931	REP-P18-S24	RHGP	True	False	Tumor	CAF1	3027.7693	23734.924	rHGP	Tumour-region context	TRUE	Other tissue
394932	REP-P18-S24	RHGP	False	False	Portal tissue	aHSC1	11458.087	15333.087	rHGP	Non-tumour context	FALSE	Other tissue
394933	REP-P18-S24	RHGP	False	False	Stroma	CAF2	4668.08	22103.36	rHGP	Non-tumour context	FALSE	Other tissue
394939	REP-P18-S24	RHGP	False	False	Stroma	CAF2	5651.727	21176.182	rHGP	Non-tumour context	FALSE	Other tissue
394942	REP-P18-S24	RHGP	False	False	Stroma	CAF2	2156.2632	24678	rHGP	Non-tumour context	FALSE	Other tissue
394943	REP-P18-S24	RHGP	False	False	Stroma	CAF2	5346.727	21487.727	rHGP	Non-tumour context	FALSE	Other tissue
394945	REP-P18-S24	RHGP	False	False	Stroma	CAF1	5912	20867.111	rHGP	Non-tumour context	FALSE	Other tissue
394946	REP-P18-S24	RHGP	False	False	Stroma	CAF2	7229.2554	19535.383	rHGP	Non-tumour context	FALSE	Other tissue
394947	REP-P18-S24	RHGP	True	False	Tumor	CAF2	3107.9778	23719.732	rHGP	Tumour-region context	TRUE	Other tissue
394949	REP-P18-S24	RHGP	True	False	Tumor	CAF2	2339.889	2254.1853	rHGP	Tumour-region context	TRUE	Other tissue
394951	REP-P18-S24	RHGP	False	False	Liver	NC3	6878.1113	19951.555	rHGP	Non-tumour context	FALSE	Other tissue
394954	REP-P18-S24	RHGP	True	False	Tumor	MΦ	3394.3333	23471.555	rHGP	Tumour-region context	TRUE	Other tissue
394957	REP-P18-S24	RHGP	False	False	Portal tissue	aHSC1	11113.538	15770.77	rHGP	Non-tumour context	FALSE	Other tissue
394959	REP-P18-S24	RHGP	False	False	Stroma	CAFγ	5800.212	21113.758	rHGP	Non-tumour context	FALSE	Other tissue
394961	REP-P18-S24	RHGP	False	False	Stroma	CAF1	9236.954	1331.3636	rHGP	Non-tumour context	FALSE	Other tissue
394962	REP-P18-S24	RHGP	False	False	Stroma	CAF2	6112.273	20778.273	rHGP	Non-tumour context	FALSE	Other tissue
394964	REP-P18-S24	RHGP	False	False	Liver	CAF3	9398.471	17513.53	rHGP	Non-tumour context	FALSE	Other tissue
394966	REP-P18-S24	RHGP	True	False	Tumor	CAF3	4276.294	22658.941	rHGP	Tumour-region context	TRUE	Other tissue
394968	REP-P18-S24	RHGP	False	False	Liver	CAF3	9295.75	17640	rHGP	Non-tumour context	FALSE	Other tissue
394971	REP-P18-S24	RHGP	False	False	Liver	CAF2	7918.826	19012.652	rHGP	Non-tumour context	FALSE	Other tissue
394974	REP-P18-S24	RHGP	False	False	Portal tissue	CAF2	10050.021	16966.809	rHGP	Non-tumour context	FALSE	Other tissue
394978	REP-P18-S24	RHGP	False	False	Stroma	CAF1	2344.9048	24645.572	rHGP	Non-tumour context	FALSE	Other tissue
394979	REP-P18-S24	RHGP	False	False	Portal tissue	CAF2	10668.25	16355.625	rHGP	Non-tumour context	FALSE	Other tissue
394982	REP-P18-S24	RHGP	False	False	Stroma	CAF3	6039	20955.6	rHGP	Non-tumour context	FALSE	Other tissue
394983	REP-P18-S24	RHGP	False	False	Stroma	CAF2	8781.608	1819.174	rHGP	Non-tumour context	FALSE	Other tissue
394986	REP-P18-S24	RHGP	False	False	Stroma	MΦ	2450.818	24637.545	rHGP	Non-tumour context	FALSE	Other tissue
394987	REP-P18-S24	RHGP	False	False	Portal tissue	MΦ	9961	17077.555	rHGP	Non-tumour context	FALSE	Other tissue
394989	REP-P18-S24	RHGP	False	False	Stroma	CAF2	3982.7856	22985.678	rHGP	Non-tumour context	FALSE	Other tissue
394991	REP-P18-S24	RHGP	False	False	Liver	aHSC1	7155.1904	19904.238	rHGP	Non-tumour context	FALSE	Other tissue
