cell_id	Sample	Growth pattern	Tumor	Tumor front	Region	Clusters	x	y	display_hgp	display_class	is_tumour	display_class_new	in_display_window
36449	ENC-P02-S03	EHGP	False	False	Liver	DHC3	9743.6	7497.467	dHGP	Non-tumour context	False	Liver epithelium	True
36450	ENC-P02-S03	EHGP	False	False	Stroma	CC1	2867.6667	8649.866	dHGP	Non-tumour context	False	Liver epithelium	True
36455	ENC-P02-S03	EHGP	False	False	Liver	DHC1	12751.375	7949.5	dHGP	Non-tumour context	False	Liver epithelium	True
36458	ENC-P02-S03	EHGP	False	False	Liver	HC1	8157.8823	12702.412	dHGP	Non-tumour context	False	Liver epithelium	True
36495	ENC-P02-S03	EHGP	False	False	Stroma	CC1	5087.1	8491.2	dHGP	Non-tumour context	False	Liver epithelium	True
36497	ENC-P02-S03	EHGP	False	False	Liver	DHC1	8768.625	9441.125	dHGP	Non-tumour context	False	Liver epithelium	True
36500	ENC-P02-S03	EHGP	False	False	Liver	DHC1	8981.4	8996.25	dHGP	Non-tumour context	False	Liver epithelium	True
36511	ENC-P02-S03	EHGP	False	False	Liver	DHC1	4421.6665	11792.417	dHGP	Non-tumour context	False	Liver epithelium	True
36513	ENC-P02-S03	EHGP	False	False	Stroma	CC1	2874.7273	10636.091	dHGP	Non-tumour context	False	Liver epithelium	True
36517	ENC-P02-S03	EHGP	False	False	Liver	DHC1	6029.851	12621.255	dHGP	Non-tumour context	False	Liver epithelium	True
36519	ENC-P02-S03	EHGP	False	False	Liver	DHC1	4731.357	12538.929	dHGP	Non-tumour context	False	Liver epithelium	True
36521	ENC-P02-S03	EHGP	False	False	Stroma	CC1	2429.3914	10329.521	dHGP	Non-tumour context	False	Liver epithelium	True
36522	ENC-P02-S03	EHGP	False	False	Liver	DHC1	12165.357	6447.9644	dHGP	Non-tumour context	False	Liver epithelium	True
36524	ENC-P02-S03	EHGP	False	False	Liver	DHC3	4041.5	12441.5	dHGP	Non-tumour context	False	Liver epithelium	True
36530	ENC-P02-S03	EHGP	False	False	Liver	DHC1	13292.333	7521.4	dHGP	Non-tumour context	False	Liver epithelium	True
36548	ENC-P02-S03	EHGP	False	False	Liver	HC1	10763.8	9702.425	dHGP	Non-tumour context	False	Liver epithelium	True
36559	ENC-P02-S03	EHGP	False	False	Liver	HC1	7067.933	9686.4	dHGP	Non-tumour context	False	Liver epithelium	True
36564	ENC-P02-S03	EHGP	False	False	Liver	DHC3	9064.417	7708.3335	dHGP	Non-tumour context	False	Liver epithelium	True
36568	ENC-P02-S03	EHGP	False	False	Liver	DHC2	10675.5	7493.625	dHGP	Non-tumour context	False	Liver epithelium	True
36569	ENC-P02-S03	EHGP	False	False	Liver	HC1	9012.192	10318.538	dHGP	Non-tumour context	False	Liver epithelium	True
36570	ENC-P02-S03	EHGP	False	False	Liver	HC1	9179.085	10190.426	dHGP	Non-tumour context	False	Liver epithelium	True
36571	ENC-P02-S03	EHGP	False	False	Liver	DHC1	12658.75	8554.714	dHGP	Non-tumour context	False	Liver epithelium	True
36578	ENC-P02-S03	EHGP	False	False	Stroma	CC1	3651.1853	8905.889	dHGP	Non-tumour context	False	Liver epithelium	True
36588	ENC-P02-S03	EHGP	False	False	Liver	DHC1	6106.6665	10444.8	dHGP	Non-tumour context	False	Liver epithelium	True
36589	ENC-P02-S03	EHGP	False	False	Liver	HC1	9431.615	12080.77	dHGP	Non-tumour context	False	Liver epithelium	True
36595	ENC-P02-S03	EHGP	True	False	Tumor	CC1	2689.4783	4585.8696	dHGP	Tumour-region context	True	Liver epithelium	True
36604	ENC-P02-S03	EHGP	False	False	Liver	DHC1	5983.4614	10432.308	dHGP	Non-tumour context	False	Liver epithelium	True
36609	ENC-P02-S03	EHGP	False	False	Liver	HC1	8920.1	9171.0	dHGP	Non-tumour context	False	Liver epithelium	True
36610	ENC-P02-S03	EHGP	False	False	Liver	HC1	6625.5	11586.0	dHGP	Non-tumour context	False	Liver epithelium	True
36611	ENC-P02-S03	EHGP	False	False	Liver	HC1	10983.263	10594.315	dHGP	Non-tumour context	False	Liver epithelium	True
36624	ENC-P02-S03	EHGP	False	False	Liver	DHC1	5624.3	9818.35	dHGP	Non-tumour context	False	Liver epithelium	True
36631	ENC-P02-S03	EHGP	True	False	Tumor	CC1	2447.8	4586.8	dHGP	Tumour-region context	True	Liver epithelium	True
36636	ENC-P02-S03	EHGP	False	False	Liver	DHC1	12632.75	8758.05	dHGP	Non-tumour context	False	Liver epithelium	True
36655	ENC-P02-S03	EHGP	False	False	Liver	HC1	13273.083	6068.1665	dHGP	Non-tumour context	False	Liver epithelium	True
36676	ENC-P02-S03	EHGP	False	False	Liver	DHC1	9578.219	8279.219	dHGP	Non-tumour context	False	Liver epithelium	True
36688	ENC-P02-S03	EHGP	False	False	Liver	DHC1	8515.846	12573.077	dHGP	Non-tumour context	False	Liver epithelium	True
36699	ENC-P02-S03	EHGP	False	False	Liver	DHC1	10817.52	10307.76	dHGP	Non-tumour context	False	Liver epithelium	True
36702	ENC-P02-S03	EHGP	False	False	Stroma	CC1	2187.1892	9694.541	dHGP	Non-tumour context	False	Liver epithelium	True
36710	ENC-P02-S03	EHGP	False	False	Liver	DHC1	8776.909	12645.0	dHGP	Non-tumour context	False	Liver epithelium	True
36714	ENC-P02-S03	EHGP	False	False	Liver	HC1	12723.177	7110.4414	dHGP	Non-tumour context	False	Liver epithelium	True
36720	ENC-P02-S03	EHGP	False	False	Liver	DHC1	10396.25	10174.417	dHGP	Non-tumour context	False	Liver epithelium	True
36722	ENC-P02-S03	EHGP	False	False	Liver	DHC1	5807.9165	11596.375	dHGP	Non-tumour context	False	Liver epithelium	True
36730	ENC-P02-S03	EHGP	False	False	Liver	DHC1	8785.0	11586.643	dHGP	Non-tumour context	False	Liver epithelium	True
36749	ENC-P02-S03	EHGP	False	False	Liver	DHC3	11051.223	8931.556	dHGP	Non-tumour context	False	Liver epithelium	True
36750	ENC-P02-S03	EHGP	False	False	Liver	DHC1	10815.0	9979.765	dHGP	Non-tumour context	False	Liver epithelium	True
36752	ENC-P02-S03	EHGP	False	False	Liver	HC1	8879.788	12895.97	dHGP	Non-tumour context	False	Liver epithelium	True
36755	ENC-P02-S03	EHGP	False	False	Stroma	CC1	5503.8667	9309.167	dHGP	Non-tumour context	False	Liver epithelium	True
36766	ENC-P02-S03	EHGP	False	False	Liver	DHC1	13244.134	5432.1333	dHGP	Non-tumour context	False	Liver epithelium	True
36777	ENC-P02-S03	EHGP	False	False	Liver	HC1	3987.8572	12569.5	dHGP	Non-tumour context	False	Liver epithelium	True
36780	ENC-P02-S03	EHGP	False	False	Liver	DHC1	8782.083	12929.583	dHGP	Non-tumour context	False	Liver epithelium	True
36787	ENC-P02-S03	EHGP	False	False	Liver	DHC1	12598.223	8849.667	dHGP	Non-tumour context	False	Liver epithelium	True
36790	ENC-P02-S03	EHGP	False	False	Liver	HC1	9758.462	10284.23	dHGP	Non-tumour context	False	Liver epithelium	True
36798	ENC-P02-S03	EHGP	False	False	Liver	DHC1	12454.032	7675.5483	dHGP	Non-tumour context	False	Liver epithelium	True
36824	ENC-P02-S03	EHGP	False	False	Liver	HC1	10396.154	9343.077	dHGP	Non-tumour context	False	Liver epithelium	True
36828	ENC-P02-S03	EHGP	False	False	Stroma	CC1	2335.0715	10599.643	dHGP	Non-tumour context	False	Liver epithelium	True
36838	ENC-P02-S03	EHGP	False	False	Liver	HC1	9367.6	9105.45	dHGP	Non-tumour context	False	Liver epithelium	True
36843	ENC-P02-S03	EHGP	False	False	Stroma	HC1	5102.1113	9522.556	dHGP	Non-tumour context	False	Liver epithelium	True
36844	ENC-P02-S03	EHGP	False	False	Liver	DHC3	4087.8	11529.3	dHGP	Non-tumour context	False	Liver epithelium	True
36854	ENC-P02-S03	EHGP	False	False	Liver	DHC1	9311.8	12347.9	dHGP	Non-tumour context	False	Liver epithelium	True
36858	ENC-P02-S03	EHGP	False	False	Stroma	DHC1	13136.25	4347.5	dHGP	Non-tumour context	False	Liver epithelium	True
36863	ENC-P02-S03	EHGP	True	True	Tumor	CC1	744.2632	6055.579	dHGP	Tumour-region context	True	Liver epithelium	True
36882	ENC-P02-S03	EHGP	False	False	Liver	HC1	9244.0	11099.889	dHGP	Non-tumour context	False	Liver epithelium	True
36883	ENC-P02-S03	EHGP	False	False	Stroma	DHC1	2206.0	9478.2	dHGP	Non-tumour context	False	Liver epithelium	True
36888	ENC-P02-S03	EHGP	False	False	Liver	DHC1	5111.4614	11605.385	dHGP	Non-tumour context	False	Liver epithelium	True
36889	ENC-P02-S03	EHGP	False	False	Liver	DHC1	10098.429	9847.286	dHGP	Non-tumour context	False	Liver epithelium	True
36909	ENC-P02-S03	EHGP	False	False	Liver	HC1	9483.195	10907.073	dHGP	Non-tumour context	False	Liver epithelium	True
36914	ENC-P02-S03	EHGP	False	False	Liver	DHC1	10848.1	10950.3	dHGP	Non-tumour context	False	Liver epithelium	True
36921	ENC-P02-S03	EHGP	False	False	Liver	DHC1	8555.348	11659.0	dHGP	Non-tumour context	False	Liver epithelium	True
36933	ENC-P02-S03	EHGP	False	False	Liver	HC1	9945.762	8131.2856	dHGP	Non-tumour context	False	Liver epithelium	True
36945	ENC-P02-S03	EHGP	False	False	Liver	DHC1	8151.615	8191.077	dHGP	Non-tumour context	False	Liver epithelium	True
36954	ENC-P02-S03	EHGP	False	False	Liver	DHC1	4467.6665	11471.866	dHGP	Non-tumour context	False	Liver epithelium	True
36971	ENC-P02-S03	EHGP	False	False	Liver	DHC1	11417.19	8919.477	dHGP	Non-tumour context	False	Liver epithelium	True
36996	ENC-P02-S03	EHGP	False	False	Liver	HC1	5850.273	12143.637	dHGP	Non-tumour context	False	Liver epithelium	True
37004	ENC-P02-S03	EHGP	False	False	Liver	DHC1	5427.978	11576.305	dHGP	Non-tumour context	False	Liver epithelium	True
37005	ENC-P02-S03	EHGP	False	False	Liver	DHC1	5535.6665	11664.333	dHGP	Non-tumour context	False	Liver epithelium	True
37007	ENC-P02-S03	EHGP	False	False	Liver	DHC1	6593.143	10621.0	dHGP	Non-tumour context	False	Liver epithelium	True
37008	ENC-P02-S03	EHGP	False	False	Liver	DHC1	11653.134	8218.0	dHGP	Non-tumour context	False	Liver epithelium	True
37020	ENC-P02-S03	EHGP	False	False	Stroma	DHC1	11528.5	6125.727	dHGP	Non-tumour context	False	Liver epithelium	True
37021	ENC-P02-S03	EHGP	False	False	Liver	HC1	12053.286	7175.7144	dHGP	Non-tumour context	False	Liver epithelium	True
37023	ENC-P02-S03	EHGP	False	False	Stroma	CC1	1604.762	9373.477	dHGP	Non-tumour context	False	Liver epithelium	True
37025	ENC-P02-S03	EHGP	False	False	Liver	HC1	7886.533	9755.667	dHGP	Non-tumour context	False	Liver epithelium	True
37027	ENC-P02-S03	EHGP	False	False	Liver	HC1	6133.85	11551.725	dHGP	Non-tumour context	False	Liver epithelium	True
37031	ENC-P02-S03	EHGP	False	False	Stroma	CC1	2628.4119	8767.941	dHGP	Non-tumour context	False	Liver epithelium	True
37036	ENC-P02-S03	EHGP	False	False	Liver	DHC1	9919.593	8909.186	dHGP	Non-tumour context	False	Liver epithelium	True
37055	ENC-P02-S03	EHGP	False	False	Liver	DHC1	9125.056	10385.806	dHGP	Non-tumour context	False	Liver epithelium	True
37060	ENC-P02-S03	EHGP	False	False	Liver	DHC1	9407.737	10449.842	dHGP	Non-tumour context	False	Liver epithelium	True
37061	ENC-P02-S03	EHGP	False	False	Liver	DHC1	4534.6665	11624.091	dHGP	Non-tumour context	False	Liver epithelium	True
37066	ENC-P02-S03	EHGP	False	False	Stroma	CC1	6295.5	8319.607	dHGP	Non-tumour context	False	Liver epithelium	True
37067	ENC-P02-S03	EHGP	False	False	Liver	CC1	8201.667	8175.1113	dHGP	Non-tumour context	False	Liver epithelium	True
37068	ENC-P02-S03	EHGP	False	False	Liver	HC1	11669.0	8559.777	dHGP	Non-tumour context	False	Liver epithelium	True
37069	ENC-P02-S03	EHGP	False	False	Liver	DHC1	11505.735	8920.206	dHGP	Non-tumour context	False	Liver epithelium	True
37072	ENC-P02-S03	EHGP	True	True	Tumor	CC1	9699.75	3229.7083	dHGP	Tumour-region context	True	Liver epithelium	True
37075	ENC-P02-S03	EHGP	False	False	Liver	DHC1	5959.484	12394.226	dHGP	Non-tumour context	False	Liver epithelium	True
37087	ENC-P02-S03	EHGP	False	False	Liver	HC1	6288.3	10889.05	dHGP	Non-tumour context	False	Liver epithelium	True
37111	ENC-P02-S03	EHGP	False	False	Liver	HC1	13290.542	5853.125	dHGP	Non-tumour context	False	Liver epithelium	True
37132	ENC-P02-S03	EHGP	False	False	Stroma	CC1	3532.1428	8770.143	dHGP	Non-tumour context	False	Liver epithelium	True
37136	ENC-P02-S03	EHGP	False	False	Liver	DHC1	9069.866	8060.8667	dHGP	Non-tumour context	False	Liver epithelium	True
37137	ENC-P02-S03	EHGP	False	False	Liver	DHC1	10830.934	8802.934	dHGP	Non-tumour context	False	Liver epithelium	True
37145	ENC-P02-S03	EHGP	False	False	Liver	DHC1	6320.647	10199.529	dHGP	Non-tumour context	False	Liver epithelium	True
37149	ENC-P02-S03	EHGP	False	False	Liver	HC1	10948.471	8448.353	dHGP	Non-tumour context	False	Liver epithelium	True
37155	ENC-P02-S03	EHGP	False	False	Liver	DHC1	5306.4194	9505.0	dHGP	Non-tumour context	False	Liver epithelium	True
37157	ENC-P02-S03	EHGP	False	False	Liver	HC1	10836.0	9130.5	dHGP	Non-tumour context	False	Liver epithelium	True
37162	ENC-P02-S03	EHGP	False	False	Liver	DHC3	12510.444	6116.778	dHGP	Non-tumour context	False	Liver epithelium	True
37166	ENC-P02-S03	EHGP	False	False	Liver	DHC1	2995.647	11329.412	dHGP	Non-tumour context	False	Liver epithelium	True
37187	ENC-P02-S03	EHGP	False	False	Liver	DHC1	11008.546	8695.363	dHGP	Non-tumour context	False	Liver epithelium	True
37197	ENC-P02-S03	EHGP	False	False	Liver	HC1	7497.6	10029.84	dHGP	Non-tumour context	False	Liver epithelium	True
37199	ENC-P02-S03	EHGP	False	False	Liver	HC1	9979.7	10405.55	dHGP	Non-tumour context	False	Liver epithelium	True
37210	ENC-P02-S03	EHGP	False	False	Liver	HC1	9094.477	13204.762	dHGP	Non-tumour context	False	Liver epithelium	True
37217	ENC-P02-S03	EHGP	False	False	Liver	DHC1	6548.423	9774.23	dHGP	Non-tumour context	False	Liver epithelium	True
37226	ENC-P02-S03	EHGP	False	False	Liver	HC1	12709.923	6285.846	dHGP	Non-tumour context	False	Liver epithelium	True
37239	ENC-P02-S03	EHGP	False	False	Liver	HC1	11204.054	7955.892	dHGP	Non-tumour context	False	Liver epithelium	True
37242	ENC-P02-S03	EHGP	False	False	Liver	DHC1	10858.77	9357.692	dHGP	Non-tumour context	False	Liver epithelium	True
37244	ENC-P02-S03	EHGP	False	False	Liver	DHC1	10881.821	10389.75	dHGP	Non-tumour context	False	Liver epithelium	True
37256	ENC-P02-S03	EHGP	False	False	Stroma	DHC3	3608.3572	8468.5	dHGP	Non-tumour context	False	Liver epithelium	True
37275	ENC-P02-S03	EHGP	False	False	Liver	HC1	12524.237	6728.7896	dHGP	Non-tumour context	False	Liver epithelium	True
37283	ENC-P02-S03	EHGP	False	False	Stroma	DHC1	10607.77	4980.231	dHGP	Non-tumour context	False	Liver epithelium	True
37290	ENC-P02-S03	EHGP	False	False	Stroma	DHC1	6394.5454	7087.1816	dHGP	Non-tumour context	False	Liver epithelium	True
37295	ENC-P02-S03	EHGP	False	False	Liver	DHC1	11887.167	7332.1665	dHGP	Non-tumour context	False	Liver epithelium	True
37301	ENC-P02-S03	EHGP	False	False	Liver	DHC1	9984.208	9690.667	dHGP	Non-tumour context	False	Liver epithelium	True
37302	ENC-P02-S03	EHGP	False	False	Liver	DHC1	12569.363	8547.046	dHGP	Non-tumour context	False	Liver epithelium	True
37308	ENC-P02-S03	EHGP	False	False	Liver	DHC1	10289.941	10468.883	dHGP	Non-tumour context	False	Liver epithelium	True
37313	ENC-P02-S03	EHGP	False	False	Liver	DHC1	6274.298	11809.574	dHGP	Non-tumour context	False	Liver epithelium	True
37328	ENC-P02-S03	EHGP	False	False	Portal tissue	CC1	11841.208	5461.4585	dHGP	Non-tumour context	False	Liver epithelium	True
37330	ENC-P02-S03	EHGP	False	False	Liver	DHC1	5957.25	12700.325	dHGP	Non-tumour context	False	Liver epithelium	True
37343	ENC-P02-S03	EHGP	False	False	Portal tissue	CC1	8496.0	7237.2354	dHGP	Non-tumour context	False	Liver epithelium	True
37346	ENC-P02-S03	EHGP	False	False	Liver	HC1	7574.4614	9960.077	dHGP	Non-tumour context	False	Liver epithelium	True
37353	ENC-P02-S03	EHGP	False	False	Liver	HC1	9277.462	12814.923	dHGP	Non-tumour context	False	Liver epithelium	True
37375	ENC-P02-S03	EHGP	False	False	Portal tissue	CC1	8035.625	7570.375	dHGP	Non-tumour context	False	Liver epithelium	True
37378	ENC-P02-S03	EHGP	False	False	Liver	DHC2	8693.5625	8122.8125	dHGP	Non-tumour context	False	Liver epithelium	True
37383	ENC-P02-S03	EHGP	False	False	Liver	DHC1	9575.0	7565.467	dHGP	Non-tumour context	False	Liver epithelium	True
37390	ENC-P02-S03	EHGP	False	False	Liver	HC1	8858.272	11382.546	dHGP	Non-tumour context	False	Liver epithelium	True
37404	ENC-P02-S03	EHGP	False	False	Liver	DHC1	6533.4443	9563.0	dHGP	Non-tumour context	False	Liver epithelium	True
37424	ENC-P02-S03	EHGP	False	False	Liver	HC1	10273.211	9232.685	dHGP	Non-tumour context	False	Liver epithelium	True
37425	ENC-P02-S03	EHGP	False	False	Liver	HC1	8115.778	12646.611	dHGP	Non-tumour context	False	Liver epithelium	True
37428	ENC-P02-S03	EHGP	False	False	Liver	DHC3	2687.875	11308.25	dHGP	Non-tumour context	False	Liver epithelium	True
37431	ENC-P02-S03	EHGP	False	False	Liver	DHC1	7327.0	13127.0	dHGP	Non-tumour context	False	Liver epithelium	True
37439	ENC-P02-S03	EHGP	False	False	Liver	DHC1	4482.0	10884.333	dHGP	Non-tumour context	False	Liver epithelium	True
37453	ENC-P02-S03	EHGP	False	False	Stroma	CC1	2086.2856	10882.333	dHGP	Non-tumour context	False	Liver epithelium	True
37454	ENC-P02-S03	EHGP	False	False	Stroma	CC1	3488.1765	10217.177	dHGP	Non-tumour context	False	Liver epithelium	True
37464	ENC-P02-S03	EHGP	False	False	Liver	DHC3	11801.048	8537.857	dHGP	Non-tumour context	False	Liver epithelium	True
37465	ENC-P02-S03	EHGP	False	False	Liver	HC1	13181.046	7378.364	dHGP	Non-tumour context	False	Liver epithelium	True
37481	ENC-P02-S03	EHGP	False	False	Stroma	CC1	5034.3076	8595.308	dHGP	Non-tumour context	False	Liver epithelium	True
37490	ENC-P02-S03	EHGP	False	False	Liver	HC1	10445.667	9836.6	dHGP	Non-tumour context	False	Liver epithelium	True
37497	ENC-P02-S03	EHGP	False	False	Liver	DHC1	10306.546	8363.272	dHGP	Non-tumour context	False	Liver epithelium	True
37505	ENC-P02-S03	EHGP	False	False	Liver	DHC1	5992.364	11018.091	dHGP	Non-tumour context	False	Liver epithelium	True
37506	ENC-P02-S03	EHGP	False	False	Liver	HC1	8270.556	9087.111	dHGP	Non-tumour context	False	Liver epithelium	True
37510	ENC-P02-S03	EHGP	False	False	Liver	DHC3	10515.685	8177.684	dHGP	Non-tumour context	False	Liver epithelium	True
37524	ENC-P02-S03	EHGP	False	False	Liver	HC1	12405.263	5883.5264	dHGP	Non-tumour context	False	Liver epithelium	True
37538	ENC-P02-S03	EHGP	False	False	Liver	HC1	7311.1113	12935.444	dHGP	Non-tumour context	False	Liver epithelium	True
37545	ENC-P02-S03	EHGP	False	False	Liver	DHC1	11654.2	8971.467	dHGP	Non-tumour context	False	Liver epithelium	True
37556	ENC-P02-S03	EHGP	False	False	Liver	DHC1	9768.4375	8993.0	dHGP	Non-tumour context	False	Liver epithelium	True
37559	ENC-P02-S03	EHGP	False	False	Liver	DHC1	12444.934	6724.2666	dHGP	Non-tumour context	False	Liver epithelium	True
37565	ENC-P02-S03	EHGP	False	False	Liver	DHC1	3895.5334	10326.0	dHGP	Non-tumour context	False	Liver epithelium	True
37569	ENC-P02-S03	EHGP	False	False	Liver	DHC1	8655.125	11714.125	dHGP	Non-tumour context	False	Liver epithelium	True
37582	ENC-P02-S03	EHGP	False	False	Liver	DHC1	8366.0	12565.6	dHGP	Non-tumour context	False	Liver epithelium	True
37590	ENC-P02-S03	EHGP	False	False	Liver	DHC1	8582.765	13101.117	dHGP	Non-tumour context	False	Liver epithelium	True
37605	ENC-P02-S03	EHGP	False	False	Portal tissue	CC1	11041.381	5970.857	dHGP	Non-tumour context	False	Liver epithelium	True
37609	ENC-P02-S03	EHGP	False	False	Liver	DHC1	12314.875	9022.8	dHGP	Non-tumour context	False	Liver epithelium	True
37610	ENC-P02-S03	EHGP	False	False	Liver	DHC1	11061.375	9416.0	dHGP	Non-tumour context	False	Liver epithelium	True
37614	ENC-P02-S03	EHGP	False	False	Stroma	DHC3	4598.727	8393.818	dHGP	Non-tumour context	False	Liver epithelium	True
37621	ENC-P02-S03	EHGP	False	False	Stroma	CC1	11066.125	3680.375	dHGP	Non-tumour context	False	Liver epithelium	True
37622	ENC-P02-S03	EHGP	False	False	Liver	DHC3	11705.923	6715.6924	dHGP	Non-tumour context	False	Liver epithelium	True
37631	ENC-P02-S03	EHGP	False	False	Liver	DHC3	11521.556	6303.778	dHGP	Non-tumour context	False	Liver epithelium	True
37641	ENC-P02-S03	EHGP	False	False	Liver	DHC1	11765.471	9031.883	dHGP	Non-tumour context	False	Liver epithelium	True
37643	ENC-P02-S03	EHGP	False	False	Liver	HC1	8614.909	11497.272	dHGP	Non-tumour context	False	Liver epithelium	True
37644	ENC-P02-S03	EHGP	False	False	Liver	DHC1	12256.071	8249.0	dHGP	Non-tumour context	False	Liver epithelium	True
37663	ENC-P02-S03	EHGP	False	False	Liver	DHC1	6896.1665	12406.777	dHGP	Non-tumour context	False	Liver epithelium	True
37676	ENC-P02-S03	EHGP	False	False	Liver	HC1	12115.211	6317.316	dHGP	Non-tumour context	False	Liver epithelium	True
37677	ENC-P02-S03	EHGP	False	False	Liver	HC1	5810.0	13064.827	dHGP	Non-tumour context	False	Liver epithelium	True
37679	ENC-P02-S03	EHGP	False	False	Liver	DHC1	9426.117	10355.853	dHGP	Non-tumour context	False	Liver epithelium	True
37681	ENC-P02-S03	EHGP	False	False	Liver	DHC1	4042.087	11819.869	dHGP	Non-tumour context	False	Liver epithelium	True
37689	ENC-P02-S03	EHGP	False	False	Liver	DHC1	3265.7896	10984.421	dHGP	Non-tumour context	False	Liver epithelium	True
37690	ENC-P02-S03	EHGP	False	False	Liver	HC1	7517.7334	11498.134	dHGP	Non-tumour context	False	Liver epithelium	True
37691	ENC-P02-S03	EHGP	False	False	Stroma	CC1	2766.875	10246.625	dHGP	Non-tumour context	False	Liver epithelium	True
37697	ENC-P02-S03	EHGP	False	False	Stroma	CC1	3496.6667	10436.667	dHGP	Non-tumour context	False	Liver epithelium	True
37699	ENC-P02-S03	EHGP	False	False	Liver	DHC3	4326.2905	10308.549	dHGP	Non-tumour context	False	Liver epithelium	True
37705	ENC-P02-S03	EHGP	False	False	Stroma	CC1	5574.8	7829.467	dHGP	Non-tumour context	False	Liver epithelium	True
37713	ENC-P02-S03	EHGP	False	False	Liver	DHC1	12993.917	5475.6665	dHGP	Non-tumour context	False	Liver epithelium	True
37714	ENC-P02-S03	EHGP	False	False	Liver	HC1	12033.111	7563.6113	dHGP	Non-tumour context	False	Liver epithelium	True
37720	ENC-P02-S03	EHGP	False	False	Liver	HC1	12441.77	7369.0386	dHGP	Non-tumour context	False	Liver epithelium	True
37726	ENC-P02-S03	EHGP	False	False	Stroma	DHC1	11651.667	6107.1665	dHGP	Non-tumour context	False	Liver epithelium	True
37731	ENC-P02-S03	EHGP	False	False	Liver	DHC1	11599.625	8098.25	dHGP	Non-tumour context	False	Liver epithelium	True
37739	ENC-P02-S03	EHGP	False	False	Liver	DHC1	9032.667	10676.444	dHGP	Non-tumour context	False	Liver epithelium	True
37752	ENC-P02-S03	EHGP	False	False	Liver	DHC1	6401.875	11952.792	dHGP	Non-tumour context	False	Liver epithelium	True
37760	ENC-P02-S03	EHGP	False	False	Liver	DHC3	4433.8125	10077.0	dHGP	Non-tumour context	False	Liver epithelium	True
37766	ENC-P02-S03	EHGP	False	False	Liver	DHC1	7961.154	11092.154	dHGP	Non-tumour context	False	Liver epithelium	True
37774	ENC-P02-S03	EHGP	False	False	Liver	HC1	9240.556	10299.944	dHGP	Non-tumour context	False	Liver epithelium	True
37778	ENC-P02-S03	EHGP	False	False	Stroma	CC1	2444.3823	10808.823	dHGP	Non-tumour context	False	Liver epithelium	True
37788	ENC-P02-S03	EHGP	False	False	Liver	DHC1	9521.75	12527.25	dHGP	Non-tumour context	False	Liver epithelium	True
37791	ENC-P02-S03	EHGP	False	False	Liver	DHC1	8720.143	10565.786	dHGP	Non-tumour context	False	Liver epithelium	True
37793	ENC-P02-S03	EHGP	False	False	Stroma	DHC1	13203.0	3997.4443	dHGP	Non-tumour context	False	Liver epithelium	True
37794	ENC-P02-S03	EHGP	False	False	Liver	HC1	6555.3335	13006.777	dHGP	Non-tumour context	False	Liver epithelium	True
37825	ENC-P02-S03	EHGP	False	False	Liver	DHC1	12945.357	7688.7144	dHGP	Non-tumour context	False	Liver epithelium	True
37831	ENC-P02-S03	EHGP	False	False	Liver	DHC1	9997.92	7094.96	dHGP	Non-tumour context	False	Liver epithelium	True
37835	ENC-P02-S03	EHGP	False	False	Liver	DHC1	5526.846	10388.0	dHGP	Non-tumour context	False	Liver epithelium	True
37842	ENC-P02-S03	EHGP	False	False	Liver	DHC1	7043.1	11338.9	dHGP	Non-tumour context	False	Liver epithelium	True
37849	ENC-P02-S03	EHGP	False	False	Liver	HC1	4632.5557	12553.056	dHGP	Non-tumour context	False	Liver epithelium	True
37850	ENC-P02-S03	EHGP	False	False	Stroma	CC1	2137.2	10288.25	dHGP	Non-tumour context	False	Liver epithelium	True
37853	ENC-P02-S03	EHGP	False	False	Stroma	DHC1	12889.083	4101.0	dHGP	Non-tumour context	False	Liver epithelium	True
37854	ENC-P02-S03	EHGP	False	False	Stroma	CC1	3509.3333	8879.458	dHGP	Non-tumour context	False	Liver epithelium	True
37859	ENC-P02-S03	EHGP	False	False	Liver	DHC1	4911.846	11183.538	dHGP	Non-tumour context	False	Liver epithelium	True
37869	ENC-P02-S03	EHGP	False	False	Liver	HC1	10380.048	10675.238	dHGP	Non-tumour context	False	Liver epithelium	True
37870	ENC-P02-S03	EHGP	False	False	Liver	HC1	8646.223	12942.889	dHGP	Non-tumour context	False	Liver epithelium	True
37877	ENC-P02-S03	EHGP	False	False	Liver	DHC1	9606.038	10122.308	dHGP	Non-tumour context	False	Liver epithelium	True
37889	ENC-P02-S03	EHGP	False	False	Liver	DHC1	4311.852	10111.814	dHGP	Non-tumour context	False	Liver epithelium	True
37900	ENC-P02-S03	EHGP	False	False	Stroma	CC1	8389.0	6732.8667	dHGP	Non-tumour context	False	Liver epithelium	True
37904	ENC-P02-S03	EHGP	False	False	Stroma	HC1	11402.333	4644.0835	dHGP	Non-tumour context	False	Liver epithelium	True
37905	ENC-P02-S03	EHGP	False	False	Liver	DHC1	12016.909	6147.909	dHGP	Non-tumour context	False	Liver epithelium	True
37908	ENC-P02-S03	EHGP	False	False	Liver	DHC1	10832.0	10074.137	dHGP	Non-tumour context	False	Liver epithelium	True
37925	ENC-P02-S03	EHGP	False	False	Stroma	DHC1	11446.25	5753.6875	dHGP	Non-tumour context	False	Liver epithelium	True
