pair_id	regulon_id	candidate_class	side	program_id	gene_role	gene	mean_expression	detected_epithelial_cells	expression_bin
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GPHB5	0.00018446739895427625	3	2
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GPR12	0.00018739459054281966	3	2
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GPR17	0.0006687346452836009	11	5
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GPR35	0.38597497464090136	4261	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GPR37L1	0.007649495273417087	106	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GPRIN3	0.5244843764024099	4996	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GSDME	0.01980179610481028	331	13
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GTSE1-DT	0.0008104453826130826	12	5
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	GYPB	0.000867850463717545	14	5
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	H2AFJ	0.6127753891588332	5457	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HARBI1	0.025163447468201417	380	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HAT1	0.3286770256996537	3606	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HDAC4-AS1	0.02448915939125832	389	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HECW2-AS1	0.0006565865939502761	14	5
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HES2	0.052361086464232036	757	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HEXD	0.19318062462435268	2524	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HEXD-IT1	0.01442545844134119	215	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HIC1	0.0009005273134841192	36	5
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HIST1H2BK	0.011990933685152638	188	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HIST1H4H	0.0427161245501252	571	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HIST3H2A	0.09459040050496459	1223	17
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HM13-AS1	0.010615284121664261	169	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HMCN2	0.03219950575542309	410	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HMOX2	0.2814978754559884	3028	20
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HNRNPCL1	6.246486351427322e-05	1	0
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HOXB4	0.22493690898837068	2564	20
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HOXC11	0.014426491092091211	218	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HP	0.008001865119916012	278	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HS2ST1	1.1671531942590865	7882	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HSD17B1	0.012344224823504868	191	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HSP90AB1	3.55568782660639	10886	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HSPA14	0.03896154060720602	582	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HTR2C	0.014465460232057897	193	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	HYPK	0.020167906928891963	318	13
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IFFO1	0.0024789480947225253	105	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IFIH1	0.19813783237373983	2125	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IGHGP	0.10627074989190774	1091	17
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IGHV4-55	6.246486351427322e-05	1	0
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IGLON5	0.0008940978599477808	14	5
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IGLV1-40	4.6350405823693696e-05	1	0
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IL1A	0.011416209452287218	131	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IL31RA	0.0006908765572884067	15	5
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	INAFM2	0.01423427618579733	227	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	INTS2	0.21562419095025392	2578	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IPO9	0.6434408726486096	5736	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IQUB	0.009027779988446089	131	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ISM2	0.010197792391884572	135	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ITFG1-AS1	0.021547941382220676	331	13
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ITFG2	0.3127958696453996	3697	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ITGAX	1.0366128821848807e-05	279	0
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ITIH4-AS1	6.246486351427322e-05	1	0
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	IVD	0.242198069982179	2960	20
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	JMJD7	0.025158426181776654	399	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KCNA7	0.0024791219425243116	41	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KCNJ14	0.10406250907208839	1388	17
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KCNV2	0.027894803895234892	422	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KCTD19	0.012653146813830061	189	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KDM4B	0.42362316508371783	4666	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KDM5A	0.9380268974235383	7644	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KDM7A-DT	0.09071231552584848	1203	17
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KIAA1328	0.6712405875756174	5646	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KLC2	0.04869690987587092	724	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KLC3	0.009755627276769496	140	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KLF12	1.3385420092103226	5705	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KLHL13	0.10578626436716282	991	17
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KLHL29	0.8099428225210694	5915	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KLRG1	0.031752750268211234	458	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KRBA2	0.041528340794173536	626	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KRT6A	0.017966511657753446	41	13
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	KRTAP10-4	0.01236757026396906	178	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	L1TD1	0.10676559520673234	551	17
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	L3MBTL4	0.7521409566489599	3540	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LAMTOR5	0.32779729654477857	3519	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LCMT1-AS2	0.008293601829767802	131	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LEAP2	0.009536796101066808	198	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LENG1	0.03885921528549522	559	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LHX6	0.006365172077710088	93	10
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LIN28B-AS1	0.0025812422762328748	42	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC00269	0.00018739459054281966	2	2
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC00407	0.008425546374533358	120	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC00513	1.1122836326330086	7289	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC00534	0.034332452741343264	433	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC00581	0.002229911668645099	36	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC00645	0.0021658379711837618	33	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC00668	0.08532752952894958	1151	17
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC00857	0.020254196006090578	306	13
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC00926	0.014745217143606886	240	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01152	0.0025606671318777613	41	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01195	0.0006836348719551888	11	5
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01260	0.0020121895049079845	33	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01470	0.009024861352761947	141	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01473	6.415387560004894	13496	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01481	0.002220920027437912	35	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01509	0.0028675695973978356	47	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01526	0.0009020052655244453	16	5
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01534	0.01270128747004916	201	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01578	0.9272143399646922	7931	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01584	0.0008087675541209301	13	5
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01622	0.026423638750413793	349	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01627	6.246486351427322e-05	1	0
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01731	0.00023547070515923514	4	2
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01771	0.002842348399618905	46	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01772	0.013097956209762354	208	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01894	0.00018739459054281966	3	2
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC01917	0.006090109353062809	82	10
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02014	0.005045184778447848	78	10
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02018	0.24979744125659004	2812	20
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02126	0.00016824509144514413	3	2
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02167	6.246486351427322e-05	1	0
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02198	0.006005121372769047	90	10
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02256	0.03432139830248547	559	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02289	5.558134800744331e-05	2	0
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02291	6.246486351427322e-05	1	0
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02296	0.0026512726237574477	44	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02352	0.008967004096949597	143	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02364	6.246486351427322e-05	1	0
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02427	0.015853745686106147	224	13
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02428	0.45113784770462273	3508	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02567	6.246486351427322e-05	1	0
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02595	0.21612138148436447	2273	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02692	6.246486351427322e-05	1	0
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LINC02765	0.0007063366798035351	12	5
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LMCD1-AS1	0.5734407070895499	4557	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LPL	0.008335664898612422	181	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LRPAP1	0.30808978520570673	3572	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LRRC15	0.00018739462341093145	5	2
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LRRC6	0.44279798642485063	4157	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LRRC75A	0.4081657776767643	4069	21
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LURAP1L	0.7719737995355194	5315	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LVRN	0.002052789353529074	35	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LY6E-DT	0.02513644814461488	343	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LYG2	0.007758024705551691	119	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	LYPD3	0.011197366430546614	150	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MAGEA2	0.00012492972702854644	2	2
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MAP3K20	1.7473702269212796	8392	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MAPK6	0.42303311365542384	4544	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MARK4	0.20841593648992843	2575	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MAT2B	0.17669676470349976	2111	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MB21D2	0.22819548884105437	2370	20
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MBD6	0.10690495852669314	1476	17
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MED21	0.11579709389355852	1563	17
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MEIG1	0.005389737878158721	86	10
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MEIKIN	0.009446674031326482	148	11
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	METTL16	0.4258207761487044	4384	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MIR302CHG	0.005705490729759509	90	10
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MKRN1	0.5685861684766854	5767	22
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MLEC	1.6181352513072833	8841	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MLIP-AS1	0.00455700707797502	70	10
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MMP1	0.010525191557743209	53	12
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MOXD1	0.002804859237478636	72	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MPL	0.002814423281007601	46	8
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MROH8	0.05034807422888019	704	15
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MRPL22	0.17217657639454753	2136	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MTA3	0.9214233828928329	7614	23
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MTMR6	0.21538049863714573	2672	19
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MTX2	1.1914355153891243	8354	24
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MYCT1	0.0002484176073122868	16	2
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	MYLPF	0.005271920450653061	84	10
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NAA80	0.035036104397395754	532	14
nfkb_combined__tight_junction	NFKB_COMBINED	inflammatory_comparator	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	NAB2	0.03989915619163615	582	15
