path	source	sha256
data_sources/Liu_2026_GSE294385/extracted/M-ST-11/filtered_feature_bc_matrix/matrix.mtx.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	5ea7c459a322c5cce0ccd8903f259154af470778e9f7a0c443b15b1cb94670ae
data_sources/Liu_2026_GSE294385/extracted/M-ST-11/spatial/tissue_positions.csv	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	513dabe16bd21f543eb939c1ab1aa7857ca298e859ec07242795ee8412782be2
data_sources/Liu_2026_GSE294385/extracted/M-ST-12/filtered_feature_bc_matrix/barcodes.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	42ef50ea74b0b1ce9bcbc0509b58c0adc353be89a0e03df045d6416ce6eee10d
data_sources/Liu_2026_GSE294385/extracted/M-ST-12/filtered_feature_bc_matrix/features.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	8c1d43098367e782790522ff24b3b8249984276d0234d7c1e01130d41a22cd0c
data_sources/Liu_2026_GSE294385/extracted/M-ST-12/filtered_feature_bc_matrix/matrix.mtx.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	13eacad2c6e321e04c5d24942fab74bbcd8ea38e5604e64db4444a8ac19c8b91
data_sources/Liu_2026_GSE294385/extracted/M-ST-12/spatial/tissue_positions.csv	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	452b740d5d9a327eda20245b9abb46e8dcf1f0c55d938557ddb1a0d69be4b201
data_sources/Liu_2026_GSE294385/extracted/M-ST-17/filtered_feature_bc_matrix/barcodes.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	47580e5a714b06050f4d7d8e40cdc7c9d7d059f0302cedf8ecaff4e200e63286
data_sources/Liu_2026_GSE294385/extracted/M-ST-17/filtered_feature_bc_matrix/features.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	8080551483d8efdf67c5817c8574b7d99d314b47bdbcc8975a9599449e0236ef
data_sources/Liu_2026_GSE294385/extracted/M-ST-17/filtered_feature_bc_matrix/matrix.mtx.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	a967785c454cf40852cf96e03d0de8fa085bf61953197b39104ca12dc2240a00
data_sources/Liu_2026_GSE294385/extracted/M-ST-17/spatial/tissue_positions.csv	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	7e1607832a0294246c156fe11b488c1306fb5eb0cc4e64a040a3d8ad29123e6d
data_sources/Liu_2026_GSE294385/extracted/M-ST-19/filtered_feature_bc_matrix/barcodes.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	813c7ae843336353cf2a66ff97d7fc0b419a8e24e8c8675eb3817851215e725c
data_sources/Liu_2026_GSE294385/extracted/M-ST-19/filtered_feature_bc_matrix/features.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	66283230a036b35fbd3bbc2e91597302274834129a8e7733602824f00fcec799
data_sources/Liu_2026_GSE294385/extracted/M-ST-19/filtered_feature_bc_matrix/matrix.mtx.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	f90fad490236c163519556e97cde00f693e3d9fcd2ce33fe5c2b95003dfa4367
data_sources/Liu_2026_GSE294385/extracted/M-ST-19/spatial/tissue_positions.csv	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	c07e7571305b3fcf5bef7172341fa7177613d120646afdd58c2a03e026be2fa9
data_sources/Liu_2026_GSE294385/extracted/M-ST-21/filtered_feature_bc_matrix/barcodes.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	8fc5fe1c1c3bc4d058692ed95bade15a5cb8068655aad5dfc6171fa5fbbebf72
data_sources/Liu_2026_GSE294385/extracted/M-ST-21/filtered_feature_bc_matrix/features.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	de4fb48e944b2a8cfb91bb2334ef5db2edebcbccb1213a15972beff6a1a126e3
data_sources/Liu_2026_GSE294385/extracted/M-ST-21/filtered_feature_bc_matrix/matrix.mtx.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	575c75883cb9facab729397724d72696bab37b12a4253397f652433400471a68
data_sources/Liu_2026_GSE294385/extracted/M-ST-21/spatial/tissue_positions.csv	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	2d359380493b9283418396cd9c180dc3d53dbf456b937fd65c6074ac9d6fb352
data_sources/Liu_2026_GSE294385/extracted/M-ST-22/filtered_feature_bc_matrix/barcodes.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	78e2a88c6149e70a590036d123af7ac3267579dfb69e00109f29a0d0b5031868
data_sources/Liu_2026_GSE294385/extracted/M-ST-22/filtered_feature_bc_matrix/features.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	93f7d95e0c4d2b6a56cf19607508f21fe13cf2df0ca901ecaa453f5fd30fcfc3
data_sources/Liu_2026_GSE294385/extracted/M-ST-22/filtered_feature_bc_matrix/matrix.mtx.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	dfc64810815773226512c44e64aa6a7501364a38bcd56abad921f6cf7a775815
data_sources/Liu_2026_GSE294385/extracted/M-ST-22/spatial/tissue_positions.csv	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	368b975c95415ee3f139a3483aefed831d7979b840c4c2c271a1eb7ff4b791b6
data_sources/Liu_2026_GSE294385/extracted/M-ST-23/filtered_feature_bc_matrix/barcodes.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	607081ee795ffdd289158508e494952b4fdac68d66fc72ce80c29927df2dc866
data_sources/Liu_2026_GSE294385/extracted/M-ST-23/filtered_feature_bc_matrix/features.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	0d55c046c3a56a32a3e21bcc711da803d7be0fee23facb2f042d9f4aa6ed97cd
data_sources/Liu_2026_GSE294385/extracted/M-ST-23/filtered_feature_bc_matrix/matrix.mtx.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	13260ca84268ff53e2947f42537d5674b36f73754478e3e86ef75f8112e14f41
data_sources/Liu_2026_GSE294385/extracted/M-ST-23/spatial/tissue_positions.csv	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	04614b011f102cfbf52fd71aebbb548e2749229e6d29776002a960debabd7e9b
data_sources/Liu_2026_GSE294385/extracted/M-ST-24/filtered_feature_bc_matrix/barcodes.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	ae1c703c72960b2e61e8037acb60fc16bcfb47b603bf802d76820a65a37f423f
data_sources/Liu_2026_GSE294385/extracted/M-ST-24/filtered_feature_bc_matrix/features.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	aff674095a5ed09012bc015b3ab601520794033f6870d220bf57ba40c86e22d9
data_sources/Liu_2026_GSE294385/extracted/M-ST-24/filtered_feature_bc_matrix/matrix.mtx.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	0ca1f86417b06f1443cda26d8987a19fe962000b456cb840ad62a07bef2e000b
data_sources/Liu_2026_GSE294385/extracted/M-ST-24/spatial/tissue_positions.csv	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	67cdb08abbf7375ffe65693d4a1f4162d0843282a2537fbacb3c18173082b042
data_sources/Liu_2026_GSE294385/extracted/M-ST-25/filtered_feature_bc_matrix/barcodes.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	8c7c62589f7a31a1ddf0b897ad7e64f70ea308f5409747b11724f114b5f113ab
data_sources/Liu_2026_GSE294385/extracted/M-ST-25/filtered_feature_bc_matrix/features.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	4806dae29540e6b35e62e64b11e541e7de7fa7f1a0b7ca57d27f7573cbb1806a
data_sources/Liu_2026_GSE294385/extracted/M-ST-25/filtered_feature_bc_matrix/matrix.mtx.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	80a0bd89e9758fb9b1ea54969f43764780cfc054259d2f888147205b839d032a
data_sources/Liu_2026_GSE294385/extracted/M-ST-25/spatial/tissue_positions.csv	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	a5575db6f0b8d13d628300a4fe9f8640385d84e6d03e001574685a02b13e974d
data_sources/Liu_2026_GSE294385/extracted/M-ST-26/filtered_feature_bc_matrix/barcodes.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	4784397eebf3e2f588033ce690bb289970fba94b0cd43da0cce26eafd068588a
data_sources/Liu_2026_GSE294385/extracted/M-ST-26/filtered_feature_bc_matrix/features.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	602a2c85327a47a19369336254b67f652e9f833ddefb47bf042a94109c5e36ee
data_sources/Liu_2026_GSE294385/extracted/M-ST-26/filtered_feature_bc_matrix/matrix.mtx.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	725b9d5a5240ed662224cad86de404e4b349a01a27e808ee25417cad8348d418
data_sources/Liu_2026_GSE294385/extracted/M-ST-26/spatial/tissue_positions.csv	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	f7d08fdf6791cb7ddd4d2ecb961cf6132ee75296ed1f8abf1e6fc875fb153614
data_sources/Liu_2026_GSE294385/extracted/M-ST-27/filtered_feature_bc_matrix/barcodes.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	e249fe92d74a88560bb5f4d50a6147d9f53db636728fa448922cd25774af2774
data_sources/Liu_2026_GSE294385/extracted/M-ST-27/filtered_feature_bc_matrix/features.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	d50978ea6042d55f1eae49a592d1d02acd1897682d7841e91c8778ff4da7b73a
data_sources/Liu_2026_GSE294385/extracted/M-ST-27/filtered_feature_bc_matrix/matrix.mtx.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	a855be0708444009051f3bea1b42739ad4249e5b3c736531e20cbf545e9474a6
data_sources/Liu_2026_GSE294385/extracted/M-ST-27/spatial/tissue_positions.csv	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	f643ddf744696ea6afec4115e0ef6cb939bacd4b20a35beb61cae2c9305f6af9
data_sources/Liu_2026_GSE294385/extracted/M-ST-35/filtered_feature_bc_matrix/barcodes.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	60fdbd6e9bf2859a3ffa40e4b8022ba4c0113db817304d29c5ae486c5ec7b34f
data_sources/Liu_2026_GSE294385/extracted/M-ST-35/filtered_feature_bc_matrix/features.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	d95f1f9c96b88846bad526593f61e8800f7eb0bd505464d3ddf1c2daa7bceb78
data_sources/Liu_2026_GSE294385/extracted/M-ST-35/filtered_feature_bc_matrix/matrix.mtx.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	e05d69142e9fefcfd7589ad6ae4c79333162af97224ddbd63b4f9214252a94e1
data_sources/Liu_2026_GSE294385/extracted/M-ST-35/spatial/tissue_positions.csv	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	2e5d2faade4e3b7b9258244f09362c04be1693bcf3b958eff0b7d956905cf667
data_sources/Liu_2026_GSE294385/extracted/M-ST-36/filtered_feature_bc_matrix/barcodes.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	ce5f081bc4a20a950e9689f782a0ca8aad39afbeebd8ed885b0e3777b0a6632c
data_sources/Liu_2026_GSE294385/extracted/M-ST-36/filtered_feature_bc_matrix/features.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	bcadefd4483a9e5c556a662c0d3feabf97037f4144492656c2fd691bba8f09c5
data_sources/Liu_2026_GSE294385/extracted/M-ST-36/filtered_feature_bc_matrix/matrix.mtx.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	f829febdd3d3ec5fb9fd25d89323effb899c67ac4fac2f226f0e49849766a1a2
data_sources/Liu_2026_GSE294385/extracted/M-ST-36/spatial/tissue_positions.csv	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	b1c8d2e25963d0e62b790ec4cc5220fdd47a3cee18444b2d515a99fd164f56cd
data_sources/Liu_2026_GSE294385/extracted/M-ST-37/filtered_feature_bc_matrix/barcodes.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	fe705250b47659d219e3728f07a7e59f46405fb9a25a32a17928a816ed326e49
data_sources/Liu_2026_GSE294385/extracted/M-ST-37/filtered_feature_bc_matrix/features.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	26f21a0170783a39191981fe1635606c47c2f9f72f07c820c7891b363b057282
data_sources/Liu_2026_GSE294385/extracted/M-ST-37/filtered_feature_bc_matrix/matrix.mtx.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	928b03ad02e066abe0b3d2b350ecc4a4103be1e7b74f11dd74f0d7857f483076
data_sources/Liu_2026_GSE294385/extracted/M-ST-37/spatial/tissue_positions.csv	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	f3d8a6fad0a207c1b10b0339366fd42bebade10c911f9ba8a7c2494abadb1b25
data_sources/Liu_2026_GSE294385/extracted/M-ST-38/filtered_feature_bc_matrix/barcodes.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	5241412a87384c353b739ebc9cf8c6f22d467f6665cd5debd8539fd6f5d3000d
data_sources/Liu_2026_GSE294385/extracted/M-ST-38/filtered_feature_bc_matrix/features.tsv.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	9f6c73003ab15106c92eb382a2c2011093a99b24ba22dd74fb357ae1718f5560
data_sources/Liu_2026_GSE294385/extracted/M-ST-38/filtered_feature_bc_matrix/matrix.mtx.gz	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	b5275301dee9b218ab593442cfce6934211b9613149e12a48b9e7792667582da
data_sources/Liu_2026_GSE294385/extracted/M-ST-38/spatial/tissue_positions.csv	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	d6759531842c0b89660547e468bca9b2d04b1533cbc0bafba7f98f3f232f0305
data_sources/Liu_2026_GSE294385/visium_liver_meta_after_qc.tsv.gz	Obtain source annotation from the authors; see docs/DATA.md and tools/prepare_gse294385_annotation.R; https://github.com/yliuup/CRC_micromets_ST/tree/b6c40903eeda67d812712f2bb77064041db38e6c/Meta_data	cfcab046fe13bbc26cfb2646e1c646a28cd19493219b3746f64cefe7b52aa1bc
data_sources/Nissen_2025_CRLM_proteomics/mmc4.xlsx	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12335997/supplementaryFiles ; extract mmc4.xlsx	3ff63359b4524ec61b54b46f974ea3b23e30f276269d6d34a20debdc9a7f965f
data_sources/Ogden_2025_CRLM_multiome/CRCLM_multiome_GEX_decontaminated.h5ad	https://data.mendeley.com/datasets/yd7bb3shn5/1 ; supplementary tables: https://doi.org/10.1016/j.xgen.2025.100881	be5059381dc618e6068f917197fe98b912a478f8e6a95bee309a8e4b65c336a2
data_sources/Ogden_2025_CRLM_multiome/supplementary_tables/mmc3.xlsx	https://data.mendeley.com/datasets/yd7bb3shn5/1 ; supplementary tables: https://doi.org/10.1016/j.xgen.2025.100881	ce88ff4553c6af928e17fa396098e7d9d5eb3ebc3e8c19b2fe6d343a70f6faac
data_sources/Ogden_2025_CRLM_multiome/supplementary_tables/mmc6.xlsx	https://data.mendeley.com/datasets/yd7bb3shn5/1 ; supplementary tables: https://doi.org/10.1016/j.xgen.2025.100881	a6a47b43db4dbcf6e7d6ecd019d896a49ae6beab5c416cf347411267dfece37f
data_sources/Ogden_2025_CRLM_multiome/supplementary_tables/mmc8.xlsx	https://data.mendeley.com/datasets/yd7bb3shn5/1 ; supplementary tables: https://doi.org/10.1016/j.xgen.2025.100881	5cf2cedb0c106c523a9432caf32370f82e9ac7dfebb6f5714b859643eb57152d
data_sources/rec_public_upgrade_2026-09-07/GPL17586.soft.txt	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GPL17586&targ=self&form=text&view=full	e77f837ff22f5117426a3395d317e0b11eed6272e80a69468bf768391838d17c
data_sources/rec_public_upgrade_2026-09-07/GSE159216_series_matrix.txt.gz	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE159nnn/GSE159216/matrix/GSE159216_series_matrix.txt.gz	79a73b2ac8ceeaa2d5a1d0bf7a631273dc99357fb278d32f77b57717e578c93c
data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231171_BVAR_RZF119_5b_S14.filtered_feature_bc_matrix.h5	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9231nnn/GSM9231171/suppl/GSM9231171_BVAR_RZF119_5b_S14.filtered_feature_bc_matrix.h5	d7538f1b1146ed44634b61379b7bfc248cf991e7e55e0e12ef61f87dbb31178a
data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231172_BVAR_RZF124_2a.filtered_feature_bc_matrix.h5	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9231nnn/GSM9231172/suppl/GSM9231172_BVAR_RZF124_2a.filtered_feature_bc_matrix.h5	9a300a1b341e653e458467e9270b73443e927adfb1db0da62c1dac59674e903f
data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231173_BVAR_RZF124_1a.filtered_feature_bc_matrix.h5	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9231nnn/GSM9231173/suppl/GSM9231173_BVAR_RZF124_1a.filtered_feature_bc_matrix.h5	9023b6b43f801be927a7622b06e7a1d44f9cc79a1b89f4ece82e2d74f1ba9b20
data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231174_BVAR_RZF122_1c.filtered_feature_bc_matrix.h5	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9231nnn/GSM9231174/suppl/GSM9231174_BVAR_RZF122_1c.filtered_feature_bc_matrix.h5	12f13f56689451f1d94aa5711478d1d2f49772511d3111718c498f4cb9e550ab
data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231175_BVAR_RZF122_3d.filtered_feature_bc_matrix.h5	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9231nnn/GSM9231175/suppl/GSM9231175_BVAR_RZF122_3d.filtered_feature_bc_matrix.h5	18e110126f3584b7559f4ec85c43ad5290fd999cf1a462a4ac439b4078ad8ecd
data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231176_BVAR_RZF118_6c.filtered_feature_bc_matrix.h5	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9231nnn/GSM9231176/suppl/GSM9231176_BVAR_RZF118_6c.filtered_feature_bc_matrix.h5	467f4072f7394379eb6ae6948d934eca0052943a7fd8bcaaca43a561e99f43ec
data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231177_BVAR_RZF122_2a.filtered_feature_bc_matrix.h5	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9231nnn/GSM9231177/suppl/GSM9231177_BVAR_RZF122_2a.filtered_feature_bc_matrix.h5	b37c82405cf2c5add4385e3473e99b7f49cf6beb402191c788424b8ae25e7478
data_sources/rec_public_upgrade_2026-09-07/MRTX1133/GSM9231178_BVAR_RZF125_1c.filtered_feature_bc_matrix.h5	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9231nnn/GSM9231178/suppl/GSM9231178_BVAR_RZF125_1c.filtered_feature_bc_matrix.h5	7f95f63f25b92f35d7b3eaeed606a2dc1e7b7b26be8a03fc554819b8b2ab3948
metadata/cross_platform_state_anchor_spec_2026-08-23.md	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	23874778b8685992b2f776f49d246b2c8bfb43138f1278467a73df947fae7e13
metadata/deep_biology_phase2_analysis_spec_2026-09-01.md	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	8ee7a7f4015537a141c8d31721e21bfef7e75b1caa94c98ba7c5cd803c97e254
metadata/external_regulatory_projection_spec_2026-09-01.md	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	94d61f432a96b6bf69ef6e75366f877cd6844be12d386cb030fdf3c2a3e9c800
metadata/gata6_functional_competitor_projection_spec_2026-09-01.md	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	c35fd5428e4d6bce9c6910bfb0eb97a2904df54ad7c56397c33450e31a3346e3
metadata/gata6_serial_metastatic_selection_projection_spec_2026-09-01.md	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	637ef761c787a4d2f9655904625ec0790f952d720a0a34cc4557bcda4a96d747
metadata/gse294385_liver_sample_manifest.tsv	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	d87aef4bdf41241198e37f1852f207847da19834110ea2504f5b4f7015d7a222
metadata/hgp_interface_ecology_analysis_spec_2026-08-23.md	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	36c79a60c61baafdcf6cdbd1ae12f44424cfb1ea82ca01bcacaa26c95ad176a1
metadata/iss_nc3_cohesive_dual_interface_spec_2026-09-01.md	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	655938a7f803dd450fac4620dc4fc67fe2320e4a816a35ea5d8ea321b29e4d72
metadata/ogden_atac_regulatory_junction_bridge_spec_2026-09-01.md	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	324c82d594bd8de6a99da69aa741f4482b691acc215ff1bb4c8d924274c98e2f
metadata/ogden_rec_within_cell_coexistence_spec_2026-09-01.md	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	b1c9a1e203355cdeddff614caeb9e4e61aed3c1d1ecfe3b54ce96820871b4746
metadata/rec_evidence_bridge_2026-09-16.initial.md	Frozen source definitions and specifications; see definition registries and THIRD_PARTY_NOTICES.md	6ee3cd2e8c241dcf27f41475bb68dbcda65c5bd82334ca6bc0df73fc07ee9199
