location	path	workspace_path	bytes	sha256	upstream_sha256	adaptation	source	consumers
external	data_sources/Liu_2026_GSE294385/extracted/IX_56690/spatial/tissue_positions.csv	data_sources/Liu_2026_GSE294385/extracted/IX_56690/spatial/tissue_positions.csv	191847	cf14aeed7c860cc005bdd172970e11212f2b62baf0d904253e19eeb63a857733	cf14aeed7c860cc005bdd172970e11212f2b62baf0d904253e19eeb63a857733	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-05/filtered_feature_bc_matrix/barcodes.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-05/filtered_feature_bc_matrix/barcodes.tsv.gz	46099	e640c37a776bd1b996367b05053dd5c7fa50dbf2b5d02f1769f6c9350ffdfa71	e640c37a776bd1b996367b05053dd5c7fa50dbf2b5d02f1769f6c9350ffdfa71	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-05/filtered_feature_bc_matrix/features.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-05/filtered_feature_bc_matrix/features.tsv.gz	156435	4c2ee816a1dc25f014a88a6d35619b7a0e01e9b7f3523426d6e8057423232cc6	4c2ee816a1dc25f014a88a6d35619b7a0e01e9b7f3523426d6e8057423232cc6	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;junction_context;junction_neighbourhood;junction_measurement;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-05/filtered_feature_bc_matrix/matrix.mtx.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-05/filtered_feature_bc_matrix/matrix.mtx.gz	202535152	cfaddca30c6332b0eaaf3c55369dde048e2edf333944de6eb57224a2d3f5ab88	cfaddca30c6332b0eaaf3c55369dde048e2edf333944de6eb57224a2d3f5ab88	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-05/spatial/tissue_positions.csv	data_sources/Liu_2026_GSE294385/extracted/M-ST-05/spatial/tissue_positions.csv	563396	4b6be92963e0193bd4b2a0176036746435cd552f90adb9e64ea5fa2cacdf3490	4b6be92963e0193bd4b2a0176036746435cd552f90adb9e64ea5fa2cacdf3490	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-06/filtered_feature_bc_matrix/barcodes.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-06/filtered_feature_bc_matrix/barcodes.tsv.gz	54618	672c2d31cf3c28b9a312047567b8842b762449214c6f10c1fa35cf9fab38d967	672c2d31cf3c28b9a312047567b8842b762449214c6f10c1fa35cf9fab38d967	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-06/filtered_feature_bc_matrix/features.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-06/filtered_feature_bc_matrix/features.tsv.gz	156435	7df9285673033be91ddc0a84bbfbd40131b72afb7a97f0b6ba214fe974bf70f1	7df9285673033be91ddc0a84bbfbd40131b72afb7a97f0b6ba214fe974bf70f1	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;junction_context;junction_neighbourhood;junction_measurement;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-06/filtered_feature_bc_matrix/matrix.mtx.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-06/filtered_feature_bc_matrix/matrix.mtx.gz	266365076	5a404c7e48df6c65b8d28b49973a820f75c4661f6b7534b3d2ff99bb346d081b	5a404c7e48df6c65b8d28b49973a820f75c4661f6b7534b3d2ff99bb346d081b	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-06/spatial/tissue_positions.csv	data_sources/Liu_2026_GSE294385/extracted/M-ST-06/spatial/tissue_positions.csv	560598	c63d02276d503b52976e9a31d76afcd0db06118a3eb2deccc642fdd2a2e62fa8	c63d02276d503b52976e9a31d76afcd0db06118a3eb2deccc642fdd2a2e62fa8	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-07/filtered_feature_bc_matrix/barcodes.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-07/filtered_feature_bc_matrix/barcodes.tsv.gz	44032	25c49ce02eb23c0380381ec8c486fbfee83194a324b5d0c19c4ccd3f0148d7e2	25c49ce02eb23c0380381ec8c486fbfee83194a324b5d0c19c4ccd3f0148d7e2	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-07/filtered_feature_bc_matrix/features.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-07/filtered_feature_bc_matrix/features.tsv.gz	156435	a28463266c8cfeb2f90280e71af8efa10fab1d12903f1fea5b80e32184b35111	a28463266c8cfeb2f90280e71af8efa10fab1d12903f1fea5b80e32184b35111	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;junction_context;junction_neighbourhood;junction_measurement;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-07/filtered_feature_bc_matrix/matrix.mtx.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-07/filtered_feature_bc_matrix/matrix.mtx.gz	172267799	5ec7154d86ec15dbb13785cb286178c7d66ae6871165c21d1ace7c6ffcf8ecab	5ec7154d86ec15dbb13785cb286178c7d66ae6871165c21d1ace7c6ffcf8ecab	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-07/spatial/tissue_positions.csv	data_sources/Liu_2026_GSE294385/extracted/M-ST-07/spatial/tissue_positions.csv	560890	2bceaed2c0b05f03fe0a70a95d20fbd1657189b243c614df557b8b9da9e30242	2bceaed2c0b05f03fe0a70a95d20fbd1657189b243c614df557b8b9da9e30242	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-08/filtered_feature_bc_matrix/barcodes.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-08/filtered_feature_bc_matrix/barcodes.tsv.gz	64600	512dcd7c5366c529e8edee2fa5f5c795e495eb379b2bd24d1a81649e49a1aa36	512dcd7c5366c529e8edee2fa5f5c795e495eb379b2bd24d1a81649e49a1aa36	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-08/filtered_feature_bc_matrix/features.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-08/filtered_feature_bc_matrix/features.tsv.gz	156435	98824893430a22ce175b87405d683cd4a6b5f36fca8585d7f667dd1530a470d4	98824893430a22ce175b87405d683cd4a6b5f36fca8585d7f667dd1530a470d4	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;junction_context;junction_neighbourhood;junction_measurement
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-08/filtered_feature_bc_matrix/matrix.mtx.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-08/filtered_feature_bc_matrix/matrix.mtx.gz	230983028	70588c9dc74e20dca516ab0fb68f9be41573ba38debc6cc7564f4fb475d391f7	70588c9dc74e20dca516ab0fb68f9be41573ba38debc6cc7564f4fb475d391f7	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-08/spatial/tissue_positions.csv	data_sources/Liu_2026_GSE294385/extracted/M-ST-08/spatial/tissue_positions.csv	562322	5a7f034a6023ffac6243ce9bf20032c298048c09b8d969fadd3356c1e9fb9770	5a7f034a6023ffac6243ce9bf20032c298048c09b8d969fadd3356c1e9fb9770	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-09/filtered_feature_bc_matrix/barcodes.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-09/filtered_feature_bc_matrix/barcodes.tsv.gz	60242	920246351657731ffd620a85c51a941d66712a40fd0a20e4278005d33afe6b2a	920246351657731ffd620a85c51a941d66712a40fd0a20e4278005d33afe6b2a	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-09/filtered_feature_bc_matrix/features.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-09/filtered_feature_bc_matrix/features.tsv.gz	156435	3ca9d27ea05993cadbcfc9c2a1f22292e91a69faa24de79c326f1cc2edc43315	3ca9d27ea05993cadbcfc9c2a1f22292e91a69faa24de79c326f1cc2edc43315	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;junction_context;junction_neighbourhood;junction_measurement;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-09/filtered_feature_bc_matrix/matrix.mtx.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-09/filtered_feature_bc_matrix/matrix.mtx.gz	158971476	ea0dbfd4454679dc7da5b25999ba3ae891a9abef20131225509ce10df9ab0013	ea0dbfd4454679dc7da5b25999ba3ae891a9abef20131225509ce10df9ab0013	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-09/spatial/tissue_positions.csv	data_sources/Liu_2026_GSE294385/extracted/M-ST-09/spatial/tissue_positions.csv	563108	b015892719abe1346173131ff815ac587f721b04597b78481d1acb059879ddff	b015892719abe1346173131ff815ac587f721b04597b78481d1acb059879ddff	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-10/filtered_feature_bc_matrix/barcodes.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-10/filtered_feature_bc_matrix/barcodes.tsv.gz	36497	a71f72a683d1dc33ccefd97268dc500907a0acfa7e4f8f5be47c5ec3049148c8	a71f72a683d1dc33ccefd97268dc500907a0acfa7e4f8f5be47c5ec3049148c8	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-10/filtered_feature_bc_matrix/features.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-10/filtered_feature_bc_matrix/features.tsv.gz	156435	c0b5306106f31d1ec14901fc787933c60c394fba1e0101347c246f680dc5d3f7	c0b5306106f31d1ec14901fc787933c60c394fba1e0101347c246f680dc5d3f7	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;junction_context;junction_neighbourhood;junction_measurement
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-10/filtered_feature_bc_matrix/matrix.mtx.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-10/filtered_feature_bc_matrix/matrix.mtx.gz	105975504	a5e0da642d19eb4ca663c8889f6d51f49f35b455d5d49ac1032721d06112e9a7	a5e0da642d19eb4ca663c8889f6d51f49f35b455d5d49ac1032721d06112e9a7	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-10/spatial/tissue_positions.csv	data_sources/Liu_2026_GSE294385/extracted/M-ST-10/spatial/tissue_positions.csv	560582	184f4a8399c0eac129495edfb7196e125177c3adbbd691cdd105728f19ee220e	184f4a8399c0eac129495edfb7196e125177c3adbbd691cdd105728f19ee220e	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-11/filtered_feature_bc_matrix/barcodes.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-11/filtered_feature_bc_matrix/barcodes.tsv.gz	46852	219f981f64533912dba45b1e7fb8db175bcbc6be41cf861b95ac93e21aee66cb	219f981f64533912dba45b1e7fb8db175bcbc6be41cf861b95ac93e21aee66cb	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-11/filtered_feature_bc_matrix/features.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-11/filtered_feature_bc_matrix/features.tsv.gz	156435	f55a895020443fefa4faca9aced2dd73d47cae9f4ac1ae2f9928d7a791139fd3	f55a895020443fefa4faca9aced2dd73d47cae9f4ac1ae2f9928d7a791139fd3	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;junction_context;junction_neighbourhood;junction_measurement;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-11/filtered_feature_bc_matrix/matrix.mtx.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-11/filtered_feature_bc_matrix/matrix.mtx.gz	141606779	5ea7c459a322c5cce0ccd8903f259154af470778e9f7a0c443b15b1cb94670ae	5ea7c459a322c5cce0ccd8903f259154af470778e9f7a0c443b15b1cb94670ae	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood;same_section_input
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-11/spatial/tissue_positions.csv	data_sources/Liu_2026_GSE294385/extracted/M-ST-11/spatial/tissue_positions.csv	564540	513dabe16bd21f543eb939c1ab1aa7857ca298e859ec07242795ee8412782be2	513dabe16bd21f543eb939c1ab1aa7857ca298e859ec07242795ee8412782be2	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	junction_neighbourhood
external	data_sources/Liu_2026_GSE294385/extracted/M-ST-12/filtered_feature_bc_matrix/barcodes.tsv.gz	data_sources/Liu_2026_GSE294385/extracted/M-ST-12/filtered_feature_bc_matrix/barcodes.tsv.gz	18837	42ef50ea74b0b1ce9bcbc0509b58c0adc353be89a0e03df045d6416ce6eee10d	42ef50ea74b0b1ce9bcbc0509b58c0adc353be89a0e03df045d6416ce6eee10d	none	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE294385 ; extract sample matrix folders; author annotation: https://github.com/yliuup/CRC_micromets_ST	regional_projection;regional_counts;junction_neighbourhood
