pair_id	priority	side	program_id	gene_role	gene	mean_expression	detected_epithelial_cells	expression_bin
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	NFKBIZ	0.41909730301499654	3916	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	NIBAN1	0.014789691986701608	602	12
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	NID1	0.038746468597502665	617	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	NIT2	0.20101710226349803	2562	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	NKTR	1.7964107557294422	10780	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	NOXRED1	0.03435821924957809	497	14
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	NPAS1	0.011745683279674287	183	12
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	NPM3	0.09146052590762224	1215	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	NRP1	0.07542126585420009	1170	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	NSD3	1.3202235803005293	9194	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	NSMCE2	3.879070642981642	12755	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	NSUN4	0.16036635879663394	2140	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	NUCKS1	1.2506395558092964	7747	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	NUDT12	0.1107620942993982	1461	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	NXPH1	0.2699391360162714	1838	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ODF3B	0.03261891443549272	522	14
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	OGFOD2	0.037248599744467065	561	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	OSGEP	0.3065260830586932	3448	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	OSTM1	0.27572018639518125	3184	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	OTOGL	0.02614472351944548	369	14
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	OTUD6B	0.5021907078146783	5080	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	OVGP1	0.02695430569023543	404	14
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	OXER1	0.017139946675716118	257	13
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PAIP2B	0.05740519095363701	799	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PAM16	0.2626476245695219	3043	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PAQR3	0.12299040010543	1687	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PAQR6	0.018654295462002448	281	13
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PASK	0.07624379178668862	1096	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PCCA	4.4725941233032005	13180	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PDE10A	0.34333205155990554	1292	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PDE11A	0.059250701516466504	765	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PDLIM7	0.04469025763050385	684	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PGAM5	0.09303262727951163	1208	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PGGHG	0.4476144211126503	3930	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PHACTR1	0.10904406205905236	1160	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PIAS2	0.4980619939234804	5063	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PIDD1	0.057893637252915735	864	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PIGC	0.15037409357972767	1935	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PIGV	0.04573014489312748	698	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PIGZ	0.5697947130993178	4818	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PIP5K1B	3.2801086449877923	11741	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PKM	1.3075361971245616	8176	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PKP4	2.8674731815923886	10623	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PLA2G4B	0.03785132249325441	587	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PLAAT3	0.33283647851297854	2540	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PLBD1-AS1	0.20729224120694167	2451	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PLCB3	0.09978026573495198	1368	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PLD5	0.0753938555736081	498	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PLEKHG5	0.08095552815519169	1152	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PLXNC1	0.016195291491208727	633	13
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	POGLUT3	0.09748397046826113	1273	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	POLR1E	0.07296256151463826	1027	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	POP1	0.22219161482737163	2559	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PPP1R12B	1.3503198470373265	8795	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PPP1R14C	0.31444172343827076	3154	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PPP2R1A	0.3914830676508079	4102	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PPP2R3B	0.1122093629409611	1543	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PRDX3	0.22581795464301282	2602	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PRKAA1	0.5585185033822769	5559	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PRLR	0.7709508367016346	5477	23
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PROX1-AS1	0.1861107513216378	1711	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PRR7-AS1	0.04575369561200314	660	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PRRC2B	1.387633333245492	9729	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PRRG1	0.41176980676161934	3794	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PRSS3	1.3883537672857067	8611	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PRXL2B	0.08685607079957998	1174	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PSMA2	0.5614828311106546	5020	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PSMC5	0.2282254163344996	2420	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PSME2	0.6353825076830903	4986	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PSMF1	0.8011692856832342	6942	23
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PSPC1	1.5503157656668969	9883	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PTCD2	0.095330904127917	1272	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	PTPN2	0.6769679316564277	6211	23
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RAB20	0.25880050412517974	3090	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RAB9A	0.21619222905293423	2587	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RABL2A	0.10344564932202392	1499	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RAPGEFL1	0.3009471374594861	3403	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RAPH1	0.7167478909821754	6325	23
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RASGEF1B	0.4314401403909078	3550	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RASGRF2	0.1168892763712588	1129	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RASGRP3	0.03052703173389218	588	14
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RBSN	0.16279293754887245	2133	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RFT1	0.18524983501261552	2355	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RFTN1	0.017313240283004256	776	13
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RHNO1	0.03942697105077694	568	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RHOBTB2	0.023357525835538226	348	13
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RHPN1	0.130000586359734	1705	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RIN1	0.03873045826562897	572	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RIN3	0.27458117964875106	3327	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RNF170	0.4535875178804206	4590	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RNF207	0.11478540797997273	1560	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ROR1	0.14703123213962024	794	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RPA4	0.034239226247929334	528	14
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RPIA	0.43734730407339695	4522	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RSPO2	0.13372775262774916	413	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RSRC2	0.6520776252839205	6198	23
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RUFY3	0.6448424893317144	5908	23
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RUSC1	0.08550557333135272	1193	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	RYR2	0.04857860854980214	674	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SAE1	0.39047360005463005	3963	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SAP30L	0.08981129160171016	1291	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SATB2	7.308253426697488	12781	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SBF2	3.859816172969024	13167	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SBF2-AS1	0.20349954133165132	2462	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SBK1	0.03842341636641856	566	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SCN9A	0.013760330903302002	243	12
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SDF2	0.22256400688456007	2807	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SDR16C5	0.06582221754620836	735	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SECISBP2L	0.4122907704737055	4413	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SECTM1	0.03335183987507884	430	14
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SEMA7A	0.03432635844844723	359	14
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SERINC5	3.0690782845068667	12049	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SERP1	0.6915118513320885	6271	23
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SERPINB6	0.5095697732535137	4763	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SFMBT1	0.9811620980983324	7427	23
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SH2B1	0.1405898364168525	1981	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SH3BGR	0.02200367323529736	315	13
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SHH	0.0514082476218386	717	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SLC16A2	0.011268599457553876	172	12
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SLC16A5	0.14066103608062117	1890	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SLC25A1	0.172365770344285	2043	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SLC25A20	0.05878440688652583	852	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SLC25A37	0.4204577710569093	4410	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SLC27A1	0.10144286027734445	1409	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SLC27A2	0.23565895464398148	2624	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SLC28A3	0.09869082865902527	1003	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SLC2A14	0.030514716372304358	352	14
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SLC35E2B	0.16655302471801497	2276	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SLC38A6	0.17624504282559536	2328	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SLC39A14	0.4003583448729884	4105	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SLC9A2	0.3819761033939518	3339	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SMCHD1	1.4830309543696878	8873	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SMG1	1.8320222346234158	10533	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SMNDC1	0.17819691411752928	2298	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SNHG17	0.3358869549261421	3731	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SNN	0.014934569100197593	242	12
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SNRNP25	0.07157500029481458	960	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SNX27	0.434330174256715	4565	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SPACA6	0.035336215097197254	560	14
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SPDYE1	0.042360830687889775	640	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SPECC1	0.1742193474244245	2018	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SPIDR	4.759801481071569	13398	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SPIN3	0.14320279170381284	1869	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SPIRE1	0.24424068953856656	2160	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SRSF7	0.8141342837230129	7108	23
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ST3GAL4	0.11074873570112415	1292	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	STAMBPL1	0.6257385000929969	5384	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	STK17A	0.2631068009075933	3243	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	STK38L	0.9017875312947172	6625	23
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	STXBP1	0.21593073527782713	2336	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SUMF1	2.3705897308637915	11128	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	SUSD1	0.9064696361592072	7248	23
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TANK	0.9909624675957451	7945	23
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TASOR	0.7365724539368064	6497	23
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TBC1D10B	0.0772373584597731	1118	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TBL1XR1	4.68043101438541	13405	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TBX19	0.09256113711291941	1280	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TDP2	0.45515993678694106	4544	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TENT5C	0.039195496881914364	575	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TESK2	0.3938105458475013	3902	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TEX2	0.3022807886311719	3407	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TFDP2	1.7727612466042584	9912	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	THNSL1	0.042333045632188815	615	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	THOC2	1.8060091535858438	10299	24
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	THSD1	0.038261131082307	551	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TIMM22	0.05000675795370029	734	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TIMP3	0.9963826865685182	2736	23
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TM4SF5	0.13277906747587814	1589	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TMCO4	0.4746403661909953	4884	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TMED5	0.34109931322485687	3886	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TMED8	0.21440490028295106	2408	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TMED9	0.5675530952910312	4960	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TMEM132A	0.10055600866713545	1323	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TMEM199	0.07882969589524999	1159	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TMEM214	0.13628133906364376	1842	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TMEM220	0.019312425767484185	297	13
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TMEM231	0.07678425956899786	1052	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TMEM25	0.03684108702141158	523	14
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TMEM30B	0.11278800822427236	1433	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TMEM38B	0.3872500225660517	4059	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TMEM69	0.1331730634113695	1790	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TMEM9B-AS1	0.0936748284791393	1344	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TMX1	0.3144974512735636	3495	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TNFSF13B	0.12238014025548631	1645	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TNNI3	0.014098881870960561	213	12
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TOB1	0.47441456028088214	4394	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TPM2	0.12963389094484523	1665	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TRIM73	0.20689769066417404	2680	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TSEN54	0.2380790029960686	2973	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TSG101	0.6081450197279522	5953	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TTC33	0.17402524272248351	2240	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TTC6	0.21561501945634015	2104	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TTC7B	0.2779350865987624	2582	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TTLL4	0.15745817078769053	2039	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TTLL7	0.03443318178186238	438	14
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TTPA	0.13844262355494913	1495	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TTTY10	0.061800175791298026	825	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	TXNDC11	0.4352132277360183	4710	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	U73166.1	0.01724729322986531	270	13
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	UBL4A	0.07770904162009167	986	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	UBOX5	0.1421789210281571	1885	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	UBR4	0.481716062298602	5170	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	UCN	0.010166992696028995	158	12
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	UNC119	0.06920785637051977	1011	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	UPP1	0.08723927267450156	1306	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	USP28	0.209654473167154	2649	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	USP44	0.02133811140828892	242	13
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	UTP14A	0.27435647976659916	2941	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	UTP18	0.28751375978418475	3223	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	VAV2	0.5520963771816162	5370	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	VPS16	0.09432833613517749	1343	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	VSTM2A	0.010067050085723622	137	12
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	VWA2	0.4262281990533794	4137	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	VWDE	0.06796146771772879	584	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	WDHD1	0.22597564344991736	2201	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	WDR6	0.3120649354925034	3681	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	YWHAH	0.2721025510767025	2883	20
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	Z93020.1	0.022933025971158354	357	13
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZADH2	0.16372058776214432	2173	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZBTB3	0.021012752203858263	330	13
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZBTB33	0.06746376179369512	937	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZDHHC5	0.3276861532503382	3735	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZFP2	0.024225343423435075	362	14
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZFP30	0.16097395628964406	2052	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZFX	0.3832582267299942	4185	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZFYVE1	0.111151441791174	1498	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZFYVE27	0.3747599087118009	4270	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZMYM3	0.06995237962661535	1022	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZMYND19	0.07435823168594624	1058	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZNF117	0.18129494859609438	2353	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZNF136	0.07232675932916033	1056	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZNF226	0.10434494286848182	1495	17
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZNF232	0.044711592622383826	666	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZNF318	0.12508368538294087	1698	18
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZNF337-AS1	0.8632933036757843	6381	23
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZNF350	0.06075809782331591	879	16
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZNF506	0.47200962571984884	5007	22
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZNF507	0.38051758974732797	4273	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZNF615	0.04535270524699608	676	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZNF627	0.16520101352115918	2181	19
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZNF655	0.30626589131973253	3210	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZNF662	0.02325219677705234	349	13
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZNF697	0.053826532035356846	764	15
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZNF717	0.3874008190818768	4168	21
hrc_e2f	biological_discriminator	b	HALLMARK_E2F_TARGETS	control	ZNF750	0.010210666376693689	161	12
